#'chr'	'start'	'end'	'star_101.bam'	'star_101_sponge.bam'
chr5	126890300	126908100	204158.0	202710.0
chrX	60342100	60418400	168216.0	166920.0
chr15	61897900	61902200	49980.0	49318.0
chr2	95849200	96068100	2856373.0	2617891.0
chr5	114141300	114161100	136899.0	136593.0
chrX	59727800	59753700	35007.0	34951.0
chr13	73452900	73456100	28356.0	28235.0
chr15	58126000	58131700	62804.0	61818.0
chr3	133174300	133179800	46249.0	46030.0
chr13	97731600	97736400	42102.0	41672.0
chr6	157309500	157315300	319782.0	319702.0
chr2	234888400	234894300	71110.0	70566.0
chr2	66617100	66647400	248915.0	247261.0
chr14	101674400	101676300	23941.0	23640.0
chr1	121185000	121407300	4001674.0	3961759.0
chr18	22231500	22233400	83333.0	83315.0
chr9	60550100	61519000	9364930.0	9167920.0
chr14	55808600	55813100	41182.0	40867.0
chr18	79617700	79621500	185682.0	185700.0
chr15	28294100	28711600	7275530.0	7099311.0
chr1	90057300	90061300	44618.0	43170.0
chr12	80390500	80391800	10766.0	10768.0
chr13	58672600	58678600	52048.0	51173.0
chr19	34860600	34866200	78788.0	77345.0
chr13	42032100	42042700	106599.0	106403.0
chr14	25771300	25783300	106654.0	105522.0
chrX	20703600	20724700	114875.0	114234.0
chr6	38274900	38301600	231808.0	231549.0
chr5	175904400	176118500	2813930.0	2779312.0
chr13	51635900	51736900	871284.0	867568.0
chr3	120574000	120598300	236823.0	234809.0
chr19	55822700	55846400	190843.0	188841.0
chrX	80534200	80536900	27610.0	27371.0
chr13	74235900	74244100	83955.0	83048.0
chr6	170465700	170468200	35243.0	38437.0
chr13	103117800	103120000	16356.0	16288.0
chr5	53660000	53702500	329350.0	329246.0
chr3	121209500	121211100	13589.0	13484.0
chr3	106665700	106670100	51267.0	48936.0
chr13	83962000	83965600	29135.0	28884.0
chr2	3218300	3241100	210876.0	210848.0
chr14	101244800	101272200	235238.0	234307.0
chr6	115254800	115256700	16996.0	16647.0
chr14	27674600	27679000	37187.0	36666.0
chr4	115774300	115775900	12202.0	12183.0
chrX	132133300	132162000	204086.0	202851.0
chr20	28772700	28916900	2087530.0	1147069.0
chr5	67706400	67786100	699072.0	696474.0
chr13	82110600	82115000	35325.0	35079.0
chr3	18689800	18693600	38709.0	38271.0
chr3	155469100	155475000	70063.0	68733.0
chr13	85998100	85999400	11341.0	11281.0
chrX	88033200	88035800	17815.0	17129.0
chr14	54850500	54876500	219713.0	219634.0
chr7	62121900	62152800	359337.0	354936.0
chr13	43161000	43166200	45058.0	44808.0
chr13	113592800	113626500	294204.0	293992.0
chr12	130386700	130394000	117025.0	117122.0
chr9	113437700	113442600	45974.0	45701.0
chr2	153720300	153725400	53473.0	52864.0
chr5	32822900	32827900	38596.0	38065.0
chr5	19163200	19167300	45500.0	45381.0
chr14	52255400	52258100	32202.0	30944.0
chr3	112160200	112164600	48656.0	47800.0
chr3	112188300	112236100	318128.0	317746.0
chr5	27955100	27956300	14065.0	13775.0
chr2	143662500	143667400	46437.0	45487.0
chr13	39592900	39595100	20598.0	20467.0
chr3	28347300	28369700	212207.0	212130.0
chr5	156658800	156666800	196136.0	183732.0
chr12	84591700	84593200	13637.0	13068.0
chr14	59946500	59966200	166175.0	164054.0
chr5	80649100	80653100	110684.0	66245.0
chr14	53266400	53271400	47482.0	47088.0
chr14	53298400	53323800	201644.0	201089.0
chr3	183955400	183958700	48481.0	47345.0
chr8	67584500	67595300	87504.0	86471.0
chr5	33171400	33193100	164803.0	164742.0
chr3	180042300	180043800	13499.0	13455.0
chr3	158283900	158286000	24493.0	24183.0
chr3	18930600	18935400	54630.0	53314.0
chr8	58371000	58375600	41544.0	41048.0
chr1	148068100	148281100	2911345.0	2889746.0
chr4	67173900	67183000	71579.0	70428.0
chr3	53442000	53470400	203444.0	203027.0
chr14	57100200	57118200	139514.0	138623.0
chrX	65824300	65836700	83743.0	83585.0
chr14	37950400	37955000	41190.0	40460.0
chr3	132583000	132635000	417742.0	417378.0
chr2	4643800	4648800	52025.0	50590.0
chr3	6345400	6346700	11689.0	11678.0
chr13	92475100	92476700	21096.0	20519.0
chr3	75630100	75754400	1387902.0	960989.0
chrX	141482200	141601500	1107508.0	1105820.0
chr7	120237100	120239000	17645.0	17343.0
chr5	78579500	78584900	67087.0	65657.0
chr7	62228700	62409400	2147512.0	1867977.0
chr19	43355900	43378200	292511.0	292495.0
chr14	43371500	43392800	148902.0	147418.0
chr11	964100	966000	76713.0	76713.0
chr4	164053600	164055000	12172.0	11796.0
chr12	60808600	60813100	36036.0	35680.0
chr5	69540100	71373700	52363469.0	49696677.0
chr3	122836000	122838800	26410.0	26081.0
chrY	11481900	12168300	5905339.0	1618531.0
chr4	189835300	189849500	322928.0	288337.0
chr4	189877600	189978300	842817.0	779077.0
chr13	80152100	80156300	44423.0	43821.0
chr2	64374800	64376700	75424.0	75432.0
chr19	47902900	47963400	3763718.0	1699600.0
chr13	19576100	19654400	600621.0	600006.0
chr6	256900	382700	1909865.0	1855802.0
chrX	35138400	35141200	15420.0	15403.0
chr3	90156300	90175500	178591.0	176954.0
chr4	188446500	188448700	4184.0	5098.0
chr3	14055300	14092400	301905.0	301526.0
chr13	75677500	75743800	528620.0	527632.0
chr13	40864700	40922000	460953.0	456225.0
chr14	45883200	45887800	43947.0	43228.0
chr17	21641600	21676100	525241.0	389378.0
chr11	9704400	9706600	40264.0	40264.0
chrX	57593400	57635300	254409.0	253571.0
chr13	91971500	91976200	34906.0	34501.0
chr13	111133800	111137100	29261.0	29236.0
chr20	29176000	29264800	895474.0	616773.0
chrX	125927600	125929500	17351.0	17183.0
chr13	32535800	32539800	55390.0	55388.0
chr13	32575300	32607900	278251.0	278099.0
chrX	114701100	114724600	149348.0	148507.0
chrX	133108700	133116400	54313.0	53498.0
chr7	136414200	136420000	70421.0	69826.0
chr2	3179600	3182100	74731.0	50137.0
chr13	75079600	75081600	18191.0	18008.0
chr3	24204300	24209700	52778.0	52715.0
chr5	133168400	133186100	162727.0	162080.0
chr13	101627700	101642900	103769.0	103663.0
chr3	171422800	171425100	23364.0	23367.0
chr3	156848900	156850200	12823.0	12525.0
chr5	8159000	8164500	54003.0	53514.0
chr14	52637900	52639600	20785.0	20651.0
chrX	16360800	16366000	37700.0	37491.0
chr13	113435200	113448100	111498.0	111534.0
chr19	34390400	34393400	40162.0	38324.0
chr3	56934900	56951200	132797.0	132666.0
chr2	109744600	110026700	4770401.0	4723920.0
chr13	86645600	86651500	45072.0	44289.0
chr13	60246100	60251600	45146.0	43921.0
chr7	102475000	102691200	7045007.0	6857337.0
chrX	15092200	15094500	14305.0	14250.0
chr4	80994800	80996500	17674.0	17552.0
chrX	142170900	142172300	10442.0	9996.0
chr5	67890000	67895600	71548.0	70212.0
chr12	5118400	5121200	28772.0	27252.0
chr7	96274200	96294300	182349.0	182175.0
chr13	101908500	101910200	11838.0	11784.0
chr12	41040500	41044000	35718.0	34536.0
chr9	319900	322400	2848.0	2848.0
chrX	67626800	67639200	90813.0	90438.0
chrX	100257300	100261400	39175.0	36458.0
chr1	91371400	91388400	321343.0	131338.0
chr2	88762900	88819600	483522.0	413650.0
chr11	1015800	1019100	148290.0	148259.0
chr11	1096700	1099500	62672.0	63560.0
chr2	221986400	221990500	45939.0	45167.0
chr5	93947400	93948900	14257.0	13857.0
chr7	56369300	56375600	2654882.0	2389929.0
chrX	140722400	140726100	57473.0	57451.0
chr13	112277000	112319100	395438.0	423446.0
chr4	141506700	141508600	16674.0	16370.0
chr4	55327200	55329100	15566.0	15582.0
chr13	82229400	82233900	34966.0	34281.0
chr18	79013900	79040200	221463.0	227643.0
chr4	57644200	57664600	129078.0	128677.0
chr13	57219300	57220500	8267.0	8197.0
chr14	32465700	32486000	178403.0	190879.0
chrX	111416100	111418000	9545.0	9545.0
chr1	236096300	236098300	174249.0	129460.0
chr13	51069200	51080800	95768.0	95021.0
chr6	170376900	170401100	518332.0	530576.0
chr13	79817000	79845800	247276.0	246628.0
chr5	7702400	7721900	147980.0	147904.0
chrY	10208900	11119600	4899104.0	1868704.0
chr17	1061400	1066200	104926.0	104946.0
chr14	105215100	105240900	130667.0	130624.0
chrX	91332900	91336700	26362.0	26203.0
chr13	0	18215800	45112034.0	43721318.0
chrX	42005900	42010300	36020.0	35538.0
chr14	102410500	102411700	15962.0	15958.0
chrX	121263800	121267100	35212.0	34137.0
chrX	125609000	125613900	44829.0	43586.0
chr5	54813600	54819200	53240.0	53073.0
chr22	50786600	50818400	2005475.0	1732980.0
chr19	7019600	7061200	729641.0	714291.0
chr11	61084400	61102200	187315.0	188924.0
chr8	105789100	105794600	53462.0	53265.0
chr2	226108500	226112000	27631.0	27587.0
chr3	69475300	69480400	47031.0	46124.0
chrX	154612700	154691400	739644.0	737060.0
chr1	236713100	236715500	7388.0	7389.0
chr15	19995400	21273600	14921371.0	14534023.0
chr5	99339700	99344700	49178.0	47628.0
chr4	49072200	51815000	61545437.0	18956469.0
chr5	122630800	122634900	40315.0	40259.0
chr3	126785800	126807000	177409.0	176861.0
chr3	135396000	135402500	53858.0	53237.0
chr2	81351100	81352400	10959.0	10933.0
chr3	182426100	182432000	62517.0	61657.0
chr13	21241900	21252200	79175.0	75172.0
chr13	66253800	66259400	47384.0	46974.0
chr15	51162400	51178900	158073.0	156889.0
chr5	34134300	34246400	2270936.0	2111356.0
chr15	23123900	23364100	3560513.0	3472709.0
chrX	70547400	70569800	146190.0	145552.0
chr14	45349200	45351500	24563.0	24132.0
chr3	137633800	137638800	59050.0	58364.0
chr1	234775600	234815100	859159.0	827901.0
chr3	91516500	93791400	38589894.0	5991925.0
chrX	116161000	116163600	18554.0	18475.0
chr7	61964200	62079700	1759597.0	1713314.0
chr7	57614400	57638200	364840.0	274965.0
chr2	86655900	86669600	121680.0	120904.0
chrX	73381000	73386900	74198.0	72152.0
chr5	122910500	122913300	29773.0	29489.0
chrX	42590300	42595600	41428.0	40997.0
chr3	63733500	63739300	80124.0	78519.0
chr3	65269500	65271700	19409.0	19346.0
chrX	154939100	154945200	51210.0	50783.0
chr3	82105000	82110200	43918.0	43729.0
chr2	21903400	21909000	53215.0	52083.0
chrX	101525700	101546500	139747.0	139008.0
chrX	101580200	101615400	265173.0	264062.0
chr13	97431500	97433900	48058.0	48056.0
chrX	59301700	59416400	210850.0	210871.0
chr6	61321800	61363000	424981.0	409950.0
chr2	72064100	72069500	57752.0	56348.0
chr5	177816300	177933600	1248480.0	1224428.0
chr17	295000	317800	387658.0	374652.0
chr13	34480300	34498900	128849.0	127899.0
chr14	67868000	67874000	63344.0	61533.0
chr15	30066800	30627500	8102842.0	8014105.0
chr15	77698700	77700600	35153.0	35061.0
chr11	50813400	54383100	16444530.0	16504770.0
chr5	111549700	111577800	240735.0	240539.0
chr1	223987600	224033700	690208.0	648535.0
chr13	39849600	39853700	31003.0	30996.0
chr3	26993500	26995500	21281.0	20760.0
chr12	2254900	2257000	222698.0	24602.0
chr13	107920600	107926400	84617.0	83659.0
chr6	79691300	79693700	21661.0	21529.0
chr12	7553900	7555400	12972.0	12835.0
chr3	177659500	177667800	77348.0	76730.0
chrX	59454900	59707600	440217.0	439823.0
chr3	89869200	89898500	209113.0	208299.0
chr14	43063700	43068200	46724.0	45823.0
chr15	0	19790100	4628271.0	4308000.0
chr19	2335600	2363100	306573.0	306633.0
chr3	11484500	11491400	60803.0	59890.0
chr14	86074000	86111000	293033.0	289693.0
chr13	18317400	18604900	1841076.0	1760435.0
chr3	97904900	97923300	168211.0	167077.0
chr13	35957000	35979600	178561.0	178502.0
chr5	166546900	166548700	14764.0	14086.0
chr13	106014500	106016800	17009.0	16974.0
chr13	109423200	109445800	615298.0	157000.0
chrX	127116700	127120800	40462.0	39983.0
chrX	127160100	127161600	12234.0	12186.0
chr5	83457800	83463700	72101.0	69859.0
chr5	171083900	171090200	67127.0	65652.0
chrX	48369600	48439300	657978.0	651899.0
chr13	57140500	57171700	180512.0	180391.0
chr4	52541700	52544400	35465.0	35076.0
chr13	29193300	29195200	15354.0	15295.0
chr3	131332300	131337600	47430.0	47160.0
chr7	158146100	158152400	136924.0	258578.0
chr1	145650000	145685800	438136.0	436363.0
chr12	101148400	101155100	82284.0	81011.0
chr5	161595400	161611800	119996.0	119661.0
chr17	45511400	45641300	2290766.0	2263322.0
chr2	32915300	32917600	27442.0	21095.0
chr4	117924000	117928000	34698.0	34177.0
chr13	43966800	43976300	77778.0	76737.0
chrX	34248300	34253900	41183.0	40527.0
chr3	66273200	66308200	280651.0	280487.0
chr12	37448700	37450600	17544.0	16964.0
chr3	176828700	176833000	45019.0	44184.0
chr12	33776800	33778700	21144.0	20435.0
chr3	29994200	29999900	53794.0	52401.0
chr8	141491600	141493500	43062.0	29036.0
chr17	21787800	22053900	2649061.0	1255920.0
chr5	37651200	37694800	429627.0	428964.0
chr18	52791800	52793800	12246.0	11182.0
chrX	115241500	115244100	22423.0	22048.0
chr3	135002900	135005100	24510.0	24395.0
chr5	17516800	17600200	3208050.0	2630542.0
chr2	181345900	181347800	19181.0	17379.0
chr9	108501400	108509900	90271.0	89435.0
chr3	26384800	26404200	204946.0	200730.0
chr13	30838600	30866500	271092.0	271045.0
chr19	300100	324800	279322.0	279836.0
chr13	59825000	59827300	21328.0	21080.0
chr5	16335600	16341400	65214.0	64546.0
chr1	152213300	152218300	359990.0	359976.0
chr3	194655700	194684400	279781.0	279617.0
chr22	49972700	49975400	39304.0	39310.0
chrX	54664800	54735600	410665.0	409393.0
chr3	174586900	174610700	174065.0	173311.0
chr13	47668100	47670800	24178.0	23688.0
chr13	51478500	51614900	1165897.0	1164204.0
chr8	91559900	91584800	183129.0	181616.0
chr12	5928600	5933000	163204.0	163250.0
chr2	242006100	242011000	36234.0	39526.0
chr14	22351500	22353600	18261.0	18089.0
chr14	53680100	53681500	11441.0	11395.0
chrX	59059000	59280500	500679.0	500640.0
chr5	100506900	100573900	542385.0	541878.0
chr13	84726000	84727000	9568.0	9336.0
chr8	7332400	7914700	6592713.0	6376666.0
chr3	119563200	119567500	38607.0	38462.0
chr5	77609400	77614800	61964.0	61664.0
chr3	171626200	171630900	49608.0	49169.0
chr14	71842900	71847900	51947.0	50807.0
chr5	84471400	84472500	11337.0	11136.0
chr2	89314800	89925300	6105316.0	5057362.0
chr10	41839700	42107000	42906551.0	21125205.0
chr1	230871100	230873000	17953.0	17907.0
chr13	95904300	95919800	127751.0	127317.0
chr13	40735300	40740900	67231.0	66809.0
chr13	40769700	40841900	609267.0	608645.0
chrX	58467900	58957000	1374811.0	1356729.0
chr5	162499900	162501500	16378.0	16285.0
chr13	57039800	57041500	15101.0	15056.0
chr3	164703000	164708400	55783.0	54502.0
chr7	158594300	158596200	21190.0	21190.0
chr5	62656100	62675800	156728.0	156481.0
chrX	72741200	73039800	2835028.0	2833148.0
chrX	52442200	52537400	949282.0	945503.0
chrX	25936400	25938500	13866.0	13623.0
chr13	45616700	45670200	410775.0	410211.0
chr2	1215600	1223900	132224.0	120884.0
chr12	20768400	20770300	11281.0	11267.0
chr3	55099500	55101000	13494.0	13439.0
chr13	44082000	44083600	12728.0	12713.0
chr13	94372200	94378000	64861.0	63823.0
chr3	39872400	39889600	148761.0	146402.0
chr12	55347000	55350200	43490.0	42372.0
chr9	64134900	65390800	13329839.0	12870793.0
chr3	91392800	91395400	27354.0	27124.0
chrX	148765700	148766800	7580.0	7495.0
chr3	58807000	58855700	469496.0	464050.0
chrX	55035800	55050900	97329.0	96705.0
chrX	113337800	113343800	50849.0	49963.0
chr3	0	11600	414460.0	346532.0
chr14	105568100	105583900	237447.0	229348.0
chr7	904800	907100	155592.0	120877.0
chrX	42424900	42448500	141600.0	140986.0
chr4	189232500	189236100	235109.0	115099.0
chr13	44917100	44919800	56072.0	56072.0
chr13	54740500	54741800	13076.0	13035.0
chr5	130732100	130755100	201247.0	199846.0
chrX	70963600	70964900	13012.0	12935.0
chr5	181300200	181538200	5175181.0	4898459.0
chr13	73628200	73646500	138914.0	137209.0
chr5	1326200	1334500	219223.0	179820.0
chr3	195477900	195507200	454632.0	493654.0
chrX	42202200	42206100	31515.0	30384.0
chr3	46783100	46789100	46003.0	45211.0
chr2	131761700	131769000	67726.0	66793.0
chr3	99725400	99738700	115788.0	114441.0
chrX	130567700	130571900	36085.0	35148.0
chr13	93363200	93364500	19229.0	19164.0
chr14	25852100	25868000	100821.0	100268.0
chr5	151390500	151407600	136104.0	135910.0
chrX	83752000	83756600	31796.0	31467.0
chr3	159085000	159097900	118418.0	116971.0
chr14	20083300	20107200	133585.0	133169.0
chr13	112525600	112541000	141928.0	141938.0
chr16	46450800	46467000	259936.0	142612.0
chr5	178584600	178586600	58604.0	21338.0
chr22	16258800	16382600	1551867.0	1103498.0
chr5	148610900	148615600	63353.0	62541.0
chr3	15907300	15909500	24718.0	24345.0
chrX	51012500	51015300	17573.0	17452.0
chrX	128200500	128202400	12321.0	12030.0
chr1	148333600	149900100	29714081.0	29426293.0
chr14	95154200	95176900	209352.0	209335.0
chr13	81459600	81464300	34384.0	34212.0
chr5	66057600	66063600	62631.0	62526.0
chr3	139190700	139195100	41712.0	41332.0
chrX	31511400	31535600	139507.0	139152.0
chrX	127586000	127627800	215667.0	214494.0
chr14	20230500	20344900	952315.0	947118.0
chr19	7449400	7452000	171684.0	28870.0
chr3	160941100	160948600	61130.0	61209.0
chr6	54405800	54408300	20496.0	20518.0
chr5	128107100	128120800	119914.0	119553.0
chr8	13644000	13646100	18175.0	18161.0
chr8	8017600	8074600	1142648.0	1078013.0
chr2	224810500	224813000	24074.0	23985.0
chr3	26899900	26937900	253738.0	253320.0
chr13	21855800	21859200	28486.0	28337.0
chr14	61004500	61014900	89327.0	88826.0
chr14	61092300	61103200	96531.0	96353.0
chr1	2651300	2775700	2311446.0	2500098.0
chr13	99166400	99177600	95867.0	95846.0
chr13	99198700	99330400	1172842.0	1172709.0
chrX	59910700	59980700	84297.0	83752.0
chr5	41742500	41746500	40239.0	40244.0
chrX	155701100	156040800	5370943.0	5207481.0
chr3	24079000	24094500	159044.0	157822.0
chr4	145365300	145375300	89174.0	87772.0
chr16	36166900	36202200	340823.0	327637.0
chr8	79983000	80009400	247031.0	246780.0
chr13	88444100	88445600	10757.0	10583.0
chr2	156771300	156775600	45358.0	44597.0
chr3	188951400	188971400	185544.0	185417.0
chr16	34657900	34672500	242215.0	157681.0
chr16	34695100	34769400	1247317.0	853819.0
chr10	42255100	42322500	759114.0	621421.0
chr9	43313100	60528000	9576000.0	9249690.0
chrX	36465300	36471200	64592.0	62677.0
chr3	195775300	195793100	343367.0	351284.0
chrX	36170300	36175700	44944.0	44533.0
chr17	107100	137500	649856.0	654423.0
chr5	176590900	176592800	74728.0	74728.0
chrX	12164100	12166300	15224.0	15168.0
chr22	15453000	15906300	8141352.0	8033321.0
chr3	135435900	135439300	29256.0	28485.0
chr3	39287600	39313100	228620.0	228573.0
chr5	139005500	139011900	77432.0	76458.0
chr14	39656500	39661800	46184.0	45684.0
chrX	143352400	143356500	28125.0	27921.0
chr15	85434100	85439700	70170.0	68877.0
chr6	91047200	91052000	48483.0	48111.0
chr13	74536800	74542400	58040.0	56923.0
chr9	38820000	39089600	3434074.0	3279124.0
chr13	66023000	66026300	30350.0	30092.0
chr13	110039500	110053000	111455.0	111395.0
chr3	102215400	102220800	54133.0	53990.0
chr7	96552600	96556500	42108.0	41358.0
chr4	554300	556400	70434.0	70454.0
chr3	195902300	196018600	1477703.0	1442669.0
chr5	61517800	61519100	17118.0	16961.0
chr3	67393900	67399200	45813.0	45128.0
chrX	76255600	76293800	257458.0	256123.0
chr13	61805600	61807500	17569.0	17513.0
chr13	61844400	61845500	11572.0	11384.0
chr13	49013700	49019600	60117.0	59871.0
chr6	39454600	39460500	57803.0	57167.0
chr14	106326800	106367700	545355.0	540045.0
chr13	50234300	50257600	191061.0	191049.0
chr5	158183100	158187700	43381.0	43236.0
chr14	105609700	105663000	576909.0	509073.0
chr5	126408500	126410600	21959.0	21949.0
chr20	26364300	28752500	12523903.0	12017034.0
chr5	41207600	41238400	243919.0	243155.0
chr19	37264900	37304200	1686595.0	1166528.0
chr13	60934200	60936200	15814.0	15750.0
chr15	71793100	71798300	61673.0	61239.0
chrX	102868100	102877100	69752.0	69328.0
chr4	146285300	146305500	176058.0	174424.0
chr12	34719100	37269100	14496582.0	14391041.0
chr13	41746800	41750300	30294.0	30248.0
chr18	40845300	40847000	15558.0	15417.0
chr3	133551400	133577100	260725.0	260179.0
chr13	50165400	50184600	163901.0	163357.0
chr12	0	77900	5464497.0	5114184.0
chr2	112352400	112441300	1733159.0	1712726.0
chr19	50090200	50140400	2549041.0	1471474.0
chr3	150600400	150617100	194650.0	194492.0
chr4	75113600	75132800	157433.0	156265.0
chr14	87413700	87428400	102282.0	101525.0
chr3	116807200	116808600	10149.0	9966.0
chr3	142279200	142296200	162831.0	161331.0
chr15	25757600	25759400	21675.0	21689.0
chr13	29823700	29851900	262191.0	262149.0
chr18	78436700	78438800	55473.0	52059.0
chr17	53104900	53107300	16292.0	38200.0
chrX	50019700	50033700	106589.0	105061.0
chrX	50056700	50066100	88720.0	87593.0
chr2	97093900	97603900	5807085.0	5598199.0
chr4	119254500	119301400	427466.0	425919.0
chr13	21551400	21555600	37279.0	36896.0
chrX	128733100	128738800	42237.0	41946.0
chrX	128784600	128788700	40188.0	39205.0
chrX	109015300	109069100	297051.0	296285.0
chr11	77886100	77889500	34398.0	34364.0
chr3	21983200	21987800	44727.0	43108.0
chr3	158634500	158640500	61119.0	60795.0
chr7	159334900	159345900	10018.0	9613.0
chr5	65976000	65977700	15353.0	15376.0
chr9	63761500	64005900	2966752.0	2231760.0
chr5	25360500	25384500	178352.0	177498.0
chr3	14967600	14969200	18961.0	18729.0
chr3	131862800	131865100	18537.0	18517.0
chr3	194323700	194334900	174088.0	174084.0
chr3	17343400	17346100	29229.0	29092.0
chr4	65158800	65201200	282178.0	280689.0
chrX	106189900	106193600	28248.0	27844.0
chr13	100318500	100320800	21921.0	21844.0
chrX	111572700	111594300	141735.0	140583.0
chr4	146350200	146355900	62143.0	60927.0
chr12	132223400	132243400	180604.0	180772.0
chr19	8739900	8800600	3196600.0	2361823.0
chr11	3652900	3655600	156520.0	156611.0
chr3	135585200	135610100	188404.0	186798.0
chr13	78513200	78530800	119302.0	118912.0
chr8	43236700	43263000	242912.0	215738.0
chrX	69822900	69833300	83932.0	82266.0
chrX	147281700	147285900	85107.0	85107.0
chr4	177999400	178021000	152223.0	151747.0
chr14	88443500	88461600	163982.0	163201.0
chr3	195215200	195219400	48754.0	48373.0
chr5	110775900	110790300	118998.0	117473.0
chr2	10953000	10954800	76989.0	76973.0
chr9	85071600	85075300	38983.0	38369.0
chr13	38114700	38146900	217436.0	216569.0
chr9	61735300	63548000	23450278.0	22435480.0
chr3	23544500	23563400	165462.0	165278.0
chr13	63748000	63768700	229205.0	226756.0
chr14	62947800	62949400	17175.0	16810.0
chr15	72632000	72687000	1126574.0	1094418.0
chr8	8127100	8208600	1464667.0	1394162.0
chr13	106214300	106219300	51410.0	49759.0
chr3	166228100	166232400	51071.0	50046.0
chrX	135386800	135388700	14314.0	14269.0
chr5	177960600	177981000	262154.0	254195.0
chrX	150024800	150026200	11545.0	11517.0
chr13	50471200	50473600	27492.0	27158.0
chr13	50495200	50574600	621106.0	620089.0
chr7	145996400	146039400	325253.0	323727.0
