#'chr'	'start'	'end'	'star_101.bam'	'star_101_sponge.bam'
chr15	17281551	17284993	603.0	604.0
chr15	17293166	17294786	45.0	45.0
chr1	146200816	146203180	71083.0	71076.0
chr1	146211787	146218662	213103.0	213099.0
chr1	146219904	146221320	48375.0	48376.0
chr1	146225887	146227496	57745.0	57743.0
chr1	146255094	146256201	25367.0	25364.0
chr1	146257402	146260956	79883.0	79881.0
chr1	146262589	146264261	33510.0	33507.0
chr1	146268066	146307671	897822.0	894902.0
chrX	102200462	102203523	30075.0	30075.0
chrX	102208469	102218925	115222.0	115220.0
chrX	102220793	102222790	19416.0	19417.0
chrX	102224035	102228149	40784.0	40784.0
chrX	102236077	102239655	35454.0	35454.0
chrX	102243095	102245722	27311.0	27307.0
chrX	102248658	102250554	16802.0	16803.0
chrX	102254885	102259302	46302.0	46303.0
chrX	102260432	102265712	54641.0	54639.0
chrX	102266746	102280682	150346.0	149932.0
chrX	102282468	102288216	61927.0	61918.0
chrX	102290148	102292768	28621.0	28591.0
chrX	102294722	102297688	28533.0	28533.0
chrX	102298853	102300082	13749.0	13749.0
chr18	17400891	17402581	216.0	217.0
chr18	17430887	17433960	212.0	211.0
chr18	17455748	17456896	17.0	15.0
chr7	75304918	75322729	703979.0	601533.0
chr7	75326439	75327807	60671.0	33581.0
chr7	75332878	75354759	826222.0	683954.0
chr7	75364824	75366545	35922.0	35830.0
chr7	75372543	75373854	32881.0	32841.0
chr7	75399068	75400584	32118.0	32117.0
chr1	120621363	120623609	49024.0	49019.0
chr1	120634479	120635558	30284.0	30284.0
chr1	120655186	120656629	41905.0	41903.0
chrX	49533752	49536523	52679.0	50205.0
chrX	49539439	49547023	97338.0	89346.0
chrX	49553476	49556583	19682.0	19426.0
chrX	49558027	49565852	160036.0	95417.0
chrX	49569447	49571368	6307.0	6195.0
chrX	49573302	49580941	39129.0	36042.0
chrX	49582118	49589142	58535.0	48845.0
chrX	49591822	49594761	16409.0	14080.0
chrX	49596205	49601034	127942.0	76270.0
chr16	16667104	16669185	31952.0	31822.0
chr16	16672790	16674041	19192.0	19192.0
chr4	190101131	190102420	49535.0	46426.0
chr4	190123151	190173383	246.0	102.0
chrX	146802010	146821804	179799.0	179778.0
chr15	32507839	32510561	39759.0	39759.0
chr15	32532897	32533971	19229.0	19207.0
chr15	32539528	32540651	19053.0	19053.0
chr15	32598786	32601766	75553.0	73079.0
chr6	59311618	59315206	757.0	757.0
chr6	59322557	59323783	86.0	89.0
chr6	59383926	59385458	1000.0	1000.0
chr16	38009047	38010334	421.0	433.0
chr16	38067517	38068995	331.0	348.0
chrX	106271090	106277479	70361.0	70359.0
chrX	106288181	106294570	70801.0	70800.0
chr21	8560316	8561376	9312.0	8300.0
chr21	8567206	8570001	27405.0	23575.0
chr21	8578233	8580174	17459.0	16417.0
chr21	8597923	8599560	20718.0	17351.0
chr18	17208598	17209850	138.0	138.0
chr18	17216716	17217938	521.0	522.0
chr18	17222303	17223850	326.0	327.0
chr18	17233347	17234637	102.0	102.0
chr18	17265621	17267999	10.0	10.0
chr18	17294494	17296231	175.0	175.0
chr9	65201696	65205026	82582.0	81157.0
chr9	65215643	65217707	53716.0	51725.0
chr9	65220271	65221626	33245.0	29129.0
chr9	65233197	65236229	71362.0	63794.0
chr9	65238958	65240167	26722.0	26048.0
chr9	65246714	65249941	76545.0	74947.0
chr9	65251782	65253434	47777.0	47703.0
chr9	65264173	65265590	29306.0	26498.0
chr9	65266819	65267855	27383.0	25485.0
chr9	65270857	65272043	20890.0	20685.0
chr15	82466272	82467550	46646.0	46632.0
chr15	82469866	82470997	32750.0	32749.0
chr5	99428224	99429912	23026.0	23025.0
chr11	89823931	89825266	17823.0	17808.0
chr11	89837845	89839790	24253.0	24253.0
chr11	89848451	89849757	16467.0	16468.0
chr11	89851139	89856047	60317.0	60316.0
chr11	89889513	89890634	10012.0	10012.0
chr11	89895282	89896931	20944.0	20944.0
chr10	37167822	37170336	73040.0	73047.0
chr10	37173111	37176524	121408.0	120959.0
chr10	37179614	37182128	75382.0	75388.0
chr10	37184912	37188325	108542.0	108204.0
chr10	41916331	42066419	218371.0	193378.0
chr22	18347727	18350203	64048.0	62668.0
chr22	18377624	18379126	71443.0	67907.0
chr22	16304282	16305430	80.0	79.0
chr3	92342649	92344130	121.0	121.0
chr3	92361662	92362806	161.0	153.0
chr3	91939393	91941213	932.0	936.0
chr3	91962371	91963571	1017.0	1015.0
chr3	91969084	91970164	1236.0	1214.0
chr18	17604883	17606532	295.0	294.0
chr18	17615901	17619305	200.0	195.0
chr18	17628358	17630088	628.0	630.0
chr18	17634000	17635195	1177.0	1180.0
chr18	17660792	17662030	539.0	548.0
chr18	17664275	17666661	170.0	170.0
chr18	17688716	17689809	257.0	258.0
chr7	102355231	102357159	86845.0	85703.0
chr1	144600434	144629729	660225.0	611300.0
chr1	144631036	144642092	495156.0	444443.0
chr1	144643957	144658967	363310.0	352979.0
chr1	144661339	144672183	313812.0	283869.0
chr1	144673884	144729152	1232106.0	1218786.0
chr5	17530545	17580644	2835.0	2495.0
chr1	203420	204487	45290.0	45228.0
chr1	207536	257771	3102.0	3101.0
chr1	298043	359714	430493.0	410736.0
chr7	102500573	102501880	41911.0	41832.0
chr7	102508942	102509973	37310.0	37295.0
chr7	102515178	102516920	86230.0	86222.0
chr7	102522797	102524202	56210.0	56200.0
chr7	102551419	102552859	70388.0	68829.0
chr7	102581401	102583079	64758.0	63905.0
chr7	102599734	102601041	41882.0	41799.0
chr20	27139950	27141077	4.0	4.0
chr20	27180923	27182058	32.0	32.0
chr20	27199433	27200512	66.0	66.0
chr7	159335983	159345973	0.0	0.0
chr15	18754966	18756114	44.0	44.0
chr15	18763526	18764744	275.0	297.0
chr15	34527945	34529696	21730.0	20317.0
chr15	34533192	34538200	72668.0	70834.0
chr15	34539969	34541830	28286.0	27283.0
chr7	143703632	143705419	41030.0	41030.0
chr7	143722364	143723686	27113.0	27113.0
chr7	143759827	143761097	22168.0	22075.0
chr7	143776544	143777613	26519.0	26519.0
chr7	143783849	143786265	45406.0	45225.0
chr22	49973940	49975366	577.0	577.0
chr6	32013568	32026336	207165.0	207027.0
chr6	32030441	32036023	112021.0	110443.0
chr21	13660985	13662071	12190.0	12182.0
chr21	13690192	13691738	8615.0	8610.0
chr21	13697111	13698395	8550.0	8550.0
chr14	18712560	18863372	13163.0	12161.0
chr17	23503059	23509677	519.0	355.0
chr17	23514979	23517924	29.0	23.0
chr17	23520585	23522053	176.0	91.0
chr17	23527360	23529157	316.0	219.0
chr17	23535793	23538407	0.0	0.0
chr17	23552575	23556306	2183.0	1098.0
chr17	23561013	23562223	253.0	178.0
chr17	23576673	23578937	6.0	3.0
chr17	23586504	23588085	273.0	197.0
chr20	26364315	26365415	489.0	484.0
chr20	26386252	26436335	84.0	82.0
chr7	102608104	102609135	37053.0	37039.0
chr7	102614157	102615899	86941.0	86934.0
chr7	102621887	102623292	56303.0	56297.0
chr7	102651202	102652440	57207.0	56430.0
chr15	70731157	70733044	2080.0	1502.0
chrX	120875636	120934108	7490.0	7487.0
chr6	129000545	129001789	5571.0	5554.0
chr17	25507809	25508879	7.0	7.0
chr17	25516682	25518763	169.0	66.0
chr17	25520673	25521725	1298.0	687.0
chr17	25546798	25548148	9.0	6.0
chr17	25566902	25568077	3105.0	2667.0
chrX	60613330	60614505	6378.0	6379.0
chrX	60646207	60647213	64.0	64.0
chr11	53208884	53210014	9913.0	9963.0
chr14	19511346	19611714	4453.0	4427.0
chr15	22308157	22358359	1251.0	1251.0
chr15	22376826	22379077	29872.0	29872.0
chr21	8402673	8410858	8426418.0	389702.0
chr21	8412627	8419134	11017127.0	153812.0
chr21	8422332	8431204	11072929.0	89752.0
chr21	8444348	8449031	3653107.0	321285.0
chr21	8457189	8460685	6255747.0	89205.0
chr21	8466937	8471298	5521597.0	23033.0
chr21	8472391	8522361	12.0	12.0
chr4	49658174	49708101	2.0	2.0
chr17	26343690	26344790	4109.0	2070.0
chrX	59623522	59624565	6.0	6.0
chrX	59652537	59653585	3067.0	3069.0
chr2	89317562	89319370	23152.0	23152.0
chr2	89323126	89324789	20090.0	20090.0
chr2	89329894	89531354	22148.0	22088.0
chr16	37120513	37121715	66.0	63.0
chr16	37134816	37135946	0.0	0.0
chr16	37157439	37158753	65.0	73.0
chr6	93866063	93867137	12152.0	12002.0
chr18	17931781	17932849	286.0	283.0
chr18	17940643	17943467	340.0	340.0
chr18	17949625	17951018	368.0	414.0
chr18	17978012	17979280	171.0	170.0
chr18	17986669	17987838	1421.0	1428.0
chr9	113105360	113110883	84441.0	84439.0
chr9	113112989	113118512	94092.0	94091.0
chr9	43222032	43236240	1323.0	1269.0
chr9	43271019	43275099	2134.0	2124.0
chr9	43281398	43282957	0.0	0.0
chr21	7754314	7755577	12517.0	12515.0
chr21	7757060	7758329	11827.0	11823.0
chr21	7759480	7774775	131629.0	131596.0
chr21	7777656	7815904	327784.0	327706.0
chr9	138222023	138223668	78569.0	78497.0
chr9	138237406	138241695	204187.0	195098.0
chr9	138245861	138247376	60358.0	52553.0
chr9	138250232	138251269	43564.0	27257.0
chr9	138259092	138275379	443849.0	392090.0
chr9	138279257	138280608	46297.0	45931.0
chr9	138287919	138293535	256519.0	248702.0
chr9	138295998	138298377	122814.0	111496.0
chrX	58634770	58635880	342.0	327.0
chr22	12066709	12067814	29198.0	24297.0
chr20	0	60035	367.0	367.0
chr21	10502648	10504255	19537.0	19522.0
chr16	18823253	18824687	1197.0	1157.0
chrX	59727820	59729247	100.0	101.0
chr9	45518249	60518559	241.0	238.0
chr18	15788439	15791428	5952.0	5690.0
chr7	75088655	75090075	28831.0	28829.0
chr7	75093732	75094737	37598.0	37598.0
chr3	89464102	89465406	1179.0	1161.0
chr6	58453836	58554012	7627.0	7634.0
chr1	148205156	148207820	43140.0	42971.0
chr1	148208825	148211051	36804.0	36804.0
chr1	148214428	148225236	172429.0	171563.0
chr9	60754087	60755223	18913.0	18911.0
chr9	60775616	60777932	34229.0	34229.0
chr9	60779539	60836170	64277.0	62074.0
chr16	34854325	34855584	29215.0	18689.0
chr16	34866928	34868543	14113.0	12257.0
chr16	34869787	34877714	51996.0	48423.0
chr16	34878804	34880204	9091.0	8810.0
chr16	34885085	34889778	30881.0	29298.0
chr16	34892513	34895028	165416.0	43797.0
chr22	11497406	11547338	115.0	19.0
chr3	0	10001	13662.0	10468.0
chrX	51703195	51724418	205356.0	205357.0
chr4	168444041	168445242	15797.0	15256.0
chr9	66621351	66622407	22204.0	20900.0
chr9	66679946	66681027	15867.0	15867.0
chr9	66686955	66688743	33547.0	33544.0
chr20	31001583	31051550	40966.0	6675.0
chr20	30761944	30811899	385.0	209.0
chr11	51522825	51523854	6239.0	6300.0
chr9	60906399	60908064	16530.0	16458.0
chr9	60918508	60920610	27524.0	27524.0
chr9	60927535	60929995	45155.0	45051.0
chr9	60940699	60941906	15914.0	15880.0
chr9	60948974	60951610	35762.0	34374.0
chr9	60969144	60970447	18286.0	18137.0
chr9	60985242	60991726	49045.0	48970.0
chr9	60994002	60995098	7002.0	7002.0
chr9	60997716	60999121	9308.0	9307.0
chr17	21795854	21814104	409.0	377.0
chr21	8385225	8390859	5467406.0	182469.0
chr21	8392410	8395533	3864736.0	199893.0
chr16	36751676	36753790	256.0	261.0
chr16	36757104	36758161	10.0	6.0
chr2	87151531	87156956	128494.0	127754.0
chr4	51032648	51033654	291.0	291.0
chr4	51086639	51087990	247.0	249.0
chr3	93643433	93645427	986.0	982.0
chr3	93655435	93705575	252.0	252.0
chrX	114281218	114331199	0.0	0.0
chr20	28843476	28859998	173.0	165.0
chr20	28890410	28896363	0.0	0.0
chr10	47926585	47927964	24943.0	24942.0
chr10	47962802	47963989	24825.0	24460.0
chr10	47873362	47876774	59288.0	59288.0
chr10	47879794	47881142	25086.0	25086.0
chr10	47883514	47887058	60803.0	60805.0
chr10	47889080	47890110	16965.0	16965.0
chr10	47897006	47898041	21671.0	21671.0
chr20	27044032	27045255	1023.0	1027.0
chr20	27067636	27068675	535.0	535.0
chr20	27078159	27079445	367.0	366.0
chr9	62400588	62407006	174425.0	171927.0
chr9	62408554	62419857	214679.0	214347.0
chr9	62423421	62425251	43986.0	43983.0
chr9	62428129	62429252	21292.0	20120.0
chr9	62432006	62438250	120478.0	119997.0
chr9	62447819	62450365	28959.0	28812.0
chr9	62470235	62476502	120110.0	120044.0
chr9	62479245	62480332	20909.0	19851.0
chr9	62482542	62485072	58357.0	58356.0
chr9	62488637	62499939	225508.0	225176.0
chr12	34821638	34829238	13562.0	13198.0
chr7	54311517	54317535	74057.0	73950.0
chr15	20764555	20766348	24824.0	24824.0
chr15	20769772	20775254	62891.0	62305.0
chr15	20779162	20781037	30390.0	30387.0
chr15	20620608	20622859	29875.0	29875.0
chr15	20689379	20729849	1082.0	1082.0
chr5	70404892	70406629	89589.0	89470.0
chr5	70410502	70411550	18789.0	18740.0
chr5	70413955	70418004	92984.0	92320.0
chr5	70430520	70431708	19858.0	19852.0
chr5	70460507	70462136	28058.0	28056.0
chr5	70472239	70479723	227313.0	222154.0
chr16	28611770	28613312	64654.0	63722.0
chr16	28657531	28659123	51833.0	51121.0
chr16	28663420	28664671	46605.0	46134.0
chr16	28667545	28671575	133237.0	131707.0
chr9	64135052	64186498	7489.0	7486.0
chr9	64199526	64315263	87539.0	87462.0
chr9	66204216	66207352	47606.0	47606.0
chr9	66213295	66215314	26859.0	26105.0
chr9	66217653	66224259	97342.0	95244.0
chr9	66226544	66228695	32619.0	29179.0
chr5	181316647	181325792	248000.0	238844.0
chr5	181326798	181327920	40605.0	40367.0
chr5	181330014	181344658	580331.0	524058.0
chr5	181346530	181347789	63903.0	55635.0
chr5	181350632	181352142	44338.0	35796.0
chr5	181363944	181383314	509059.0	501313.0
chr5	181386012	181421191	1070808.0	1012007.0
chr6	59200489	59204225	1353.0	1349.0
chr6	59217454	59219018	221.0	222.0
chr6	59234508	59235849	2.0	2.0
chr6	59255464	59256608	904.0	907.0
chr6	59273414	59274766	885.0	867.0
chr6	59286052	59287388	1062.0	1053.0
chr7	60900173	60903500	31958.0	27323.0
chrX	72759644	72791742	352589.0	352397.0
chrX	72798263	72801745	39117.0	39117.0
chr20	28465467	28466758	3598.0	3473.0
chr20	28499433	28504765	103.0	103.0
chr1	103715421	103716527	15679.0	15644.0
chr1	103719209	103721025	24670.0	24670.0
chr1	103723758	103744285	345747.0	345413.0
chr1	103747551	103748560	20216.0	20214.0
chr1	103750326	103753849	71621.0	71621.0
chr1	103756038	103759801	72033.0	72025.0
chr3	91709830	91711091	2306.0	2302.0
chr3	91748225	91749914	76.0	75.0
chr3	91766927	91768414	1365.0	1358.0
chr3	91770393	91771546	289.0	276.0
chr8	0	60082	922.0	922.0
chr1	144215551	144235267	436348.0	435289.0
chr1	144236523	144291792	1231456.0	1218188.0
chr1	144293403	144304338	313223.0	285043.0
chrX	60024673	60026035	134.0	135.0
chrX	60073822	60074949	411.0	411.0
chr7	75402490	75404243	36504.0	36467.0
chr10	46912688	46915055	37975.0	37975.0
chr10	46960800	46962785	32973.0	32973.0
chr13	49155483	49156560	25024.0	24892.0
chr10	49871339	49872679	24869.0	24868.0
chr21	34407668	34445917	325684.0	325666.0
chr21	34454576	34494961	322044.0	322023.0
chr22	18659639	18712495	85806.0	85757.0
chr5	70516414	70517662	124563.0	106652.0
chr5	70519268	70523251	318286.0	245226.0
chr5	70527206	70529723	119801.0	112656.0
chr5	70531281	70532285	25194.0	14716.0
chr5	70534916	70536592	51709.0	51190.0
chr5	70538652	70544628	180247.0	179447.0
chr5	70550831	70555562	208668.0	208500.0
chr5	70557518	70559491	99320.0	98881.0
chr5	70561335	70562635	42974.0	42973.0
chr5	70566583	70568252	71711.0	71665.0
chr5	70570706	70572409	68029.0	67931.0
chr5	70574807	70576607	80923.0	80783.0
chr5	70579524	70581694	89954.0	89835.0
chr5	70583026	70585394	134579.0	134051.0
chr5	70588564	70592506	148670.0	148557.0
chr5	70595542	70607152	392884.0	392850.0
chrX	104052255	104060514	96952.0	96946.0
chrX	104064550	104082112	146984.0	146969.0
chr6	58631937	58633410	180.0	180.0
chr6	58638914	58640087	154.0	153.0
chr6	58647058	58650769	1453.0	1448.0
chr6	58653937	58655000	450.0	451.0
chr11	52956058	52957472	5759.0	5743.0
chr20	31106926	31157037	1868.0	1314.0
chr20	31159194	31161626	1310.0	286.0
chr21	6795942	6797028	12134.0	12124.0
chr12	36486602	36487706	4335.0	4363.0
chr19	24420735	24425000	25187.0	24661.0
chr19	24426559	24430701	28379.0	27855.0
chr19	24448166	24891357	4905.0	4196.0
chr15	30428551	30429860	37240.0	37240.0
chr15	30466353	30467476	18045.0	18044.0
chr15	30473052	30474126	18289.0	18270.0
chr15	30496448	30499170	41943.0	41943.0
chr13	114354229	114364328	12540.0	5668.0
chr21	43501496	43504604	43036.0	43037.0
chr21	43509081	43571181	589906.0	589896.0
chr5	69540729	69544282	49275.0	48930.0
chr16	37205116	37206577	140.0	110.0
chr16	37276480	37277996	117.0	128.0
chr16	38213443	38214694	140.0	134.0
chr16	38225787	38227322	330.0	330.0
chr16	38229397	38231415	1261.0	1232.0
chr16	38251484	38253259	318.0	310.0
chr16	38259671	38264764	3185.0	3236.0
chr16	38269145	38275759	0.0	0.0
chr16	38280757	46380683	10756.0	902.0
chr17	70462482	70464212	745.0	716.0
chr16	34407628	34411154	18244.0	18223.0
chr16	34412594	34417201	42437.0	38811.0
chr16	34419067	34420630	9581.0	9568.0
chr16	34423048	34426789	22547.0	22501.0
chr16	34428833	34450991	142486.0	126296.0
chr16	34452873	34455388	247035.0	43188.0
chr16	34458113	34462806	30086.0	29207.0
chr16	34467687	34469087	8043.0	7992.0
chr16	34470177	34478104	49676.0	47780.0
chr16	34479348	34480963	10091.0	10066.0
chr16	34492294	34493553	77905.0	19857.0
chr2	93528267	93529272	5601.0	5707.0
chr2	93581272	93582954	5181.0	5168.0
chr2	111281404	111282709	19625.0	19619.0
chr7	60827746	60878526	4094.0	3912.0
chr7	60881492	60883467	11456.0	11350.0
chr7	60884603	60886503	10884.0	10800.0
chr7	60894940	60896268	8738.0	8470.0
chr22	18401474	18403874	46613.0	46609.0
chr22	18406689	18417324	285472.0	279095.0
chr22	18423054	18424230	16475.0	12360.0
chr22	18429300	18483514	155772.0	144926.0
chrX	59265087	59266179	1550.0	1546.0
chr13	114086097	114087127	747.0	767.0
chr15	21333642	21335435	25531.0	25531.0
chr15	21338859	21344341	64121.0	63547.0
chr15	21348253	21350128	31207.0	31207.0
chr18	16136570	16138622	1648.0	1625.0
chr18	16187920	16188990	127.0	127.0
chr4	50404094	50405372	98.0	98.0
chr4	50409776	50410865	94.0	93.0
chr4	50438387	50439673	1242.0	1243.0
chr4	50493959	50495190	1000.0	993.0
chr1	2662470	2665144	135782.0	115340.0
chr1	2667143	2670977	196969.0	184869.0
chr1	2678017	2679743	69231.0	68697.0
chr22	11724491	11774630	1926.0	1187.0
chr22	11783255	11784360	29388.0	24500.0
chr5	104519176	104521153	14539.0	14428.0
chr1	108420656	108424926	85875.0	85525.0
chr1	108430998	108433802	44363.0	44358.0
chr1	108443954	108445452	25836.0	25836.0
chr1	108453201	108457951	120788.0	120782.0
chr1	108460667	108464060	59286.0	59286.0
chr7	60499421	60500985	1.0	1.0
chr8	44502682	44503748	64.0	65.0
chr8	44536317	44538611	923.0	957.0
chr8	44544039	44545067	59.0	59.0
chr8	44547567	44549080	1500.0	1508.0
chr8	44599671	44601291	15.0	15.0
chr7	61469151	61470170	5565.0	5656.0
chr1	161445052	161452086	1910596.0	1696799.0
chr1	161454234	161455720	655018.0	645723.0
chr1	161460269	161468495	2318459.0	2134829.0
chr21	9196151	9246088	1635.0	1608.0
chr5	70003109	70004234	20399.0	20399.0
chr5	70006280	70008776	38891.0	38883.0
chr5	70010652	70017052	99218.0	97692.0
chr5	70022319	70027644	119311.0	119304.0
chr5	70029844	70031367	24971.0	24966.0
chr5	70038305	70040175	30473.0	30459.0
chr5	70049401	70051407	65419.0	65405.0
chr5	70052979	70067583	254199.0	249812.0
chr5	70085504	70087373	39024.0	38996.0
chr5	70088718	70091907	65126.0	64527.0
chr5	70097745	70101052	59509.0	59496.0
chr17	20508274	20511093	49013.0	47435.0
chr4	136295406	136298423	12767.0	12120.0
chr19	202103	203971	49976.0	44628.0
chr19	206660	208022	39139.0	39113.0
chr4	32833015	32839017	0.0	0.0
chr16	0	10001	215.0	215.0
chr22	21505069	21506780	46871.0	44808.0
chr22	21514607	21516036	63991.0	63991.0
chr22	21518454	21519516	37312.0	37306.0
chr22	21524074	21525251	28273.0	28242.0
chr22	21547802	21550459	85731.0	85728.0
chr3	93556652	93557939	1562.0	1555.0
chr3	93559904	93561576	95.0	95.0
chr3	93574081	93575323	112.0	113.0
chr15	34381724	34383475	21731.0	20318.0
chr15	34386971	34391979	73285.0	71454.0
chr15	34393748	34395609	28607.0	27604.0
chr10	87455760	87457046	23928.0	23922.0
chr20	27605081	27606118	4449.0	4454.0
chr20	27636251	27637327	110.0	108.0
chr6	0	63059	63838.0	63830.0
chr6	64955	67162	42497.0	42205.0
chr6	74265	80842	230417.0	229566.0
chr6	83561	84757	47270.0	44959.0
chr11	93137997	93141047	35132.0	34556.0
chr17	24402792	24405477	230.0	61.0
chr17	24414302	24415459	48.0	59.0
chr17	24431196	24436237	51.0	39.0
chr17	24442668	24444527	278.0	162.0
chr17	24450521	24452469	499.0	274.0
chr17	24456108	24458248	218.0	118.0
chr17	24465324	24466629	54.0	45.0
chr17	24467851	24469042	6.0	5.0
chr17	24478570	24479902	921.0	785.0
chr6	59776877	59777963	1173.0	1172.0
chr20	25802155	25810652	108277.0	108069.0
chr20	25812283	25821051	106238.0	105792.0
chr20	25823834	25829135	69178.0	68820.0
chr20	25831616	25839583	99747.0	98540.0
chr17	43302678	43304187	27262.0	27257.0
chr4	51282934	51284054	132.0	133.0
chr10	46737243	46738712	28515.0	28515.0
chr13	113672882	113723021	960.0	960.0
chr9	39703134	39704352	19685.0	19138.0
chr9	39709969	39711035	14855.0	14831.0
chr9	39714860	39716394	21017.0	21000.0
chr7	61703883	61705176	17530.0	17414.0
chr7	61710482	61711858	18501.0	18283.0
chr7	61714137	61716438	32078.0	31219.0
chr17	21992136	22042319	3445.0	3445.0
chr22	21383675	21386332	109557.0	109553.0
chr2	151584941	151589774	152183.0	152189.0
chr2	151595494	151600327	176898.0	176903.0
chr15	22535462	22536686	30298.0	30291.0
chr17	25002035	25005841	12506.0	5792.0
chr17	25013152	25014989	0.0	0.0
chr17	25017382	25018560	0.0	0.0
chr17	25024630	25027646	2130.0	1167.0
chr17	25049892	25050896	6471.0	1885.0
chr17	25056447	25057582	1.0	1.0
chr17	25064358	25067847	249.0	101.0
chr17	25069106	25070166	406.0	278.0
chr17	25094708	25097432	1085.0	212.0
chr16	33483708	33488746	113433.0	109106.0
chr22	11069012	11119154	449.0	448.0
chr17	25201326	25202536	489.0	86.0
chr17	25212757	25218372	3151.0	2062.0
chr17	25221456	25224086	1880.0	981.0
chr17	25229267	25231268	533.0	233.0
chr17	25234645	25235677	2.0	1.0
chr17	25245327	25246633	5.0	6.0
chr17	25249418	25250775	26.0	18.0
chr17	25271814	25274661	762.0	611.0
chr17	25284677	25285748	954.0	715.0
chr17	25295632	25301552	1047.0	709.0
chr1	120436727	120438993	61476.0	60150.0
chr1	120441068	120445346	112236.0	109217.0
chrX	61605954	61607072	577.0	579.0
chr1	161575133	161576250	19625.0	19624.0
chr1	161583449	161584782	28281.0	27937.0
chr15	21507430	21508703	14793.0	14793.0
chr2	130513222	130514457	19008.0	19008.0
chr2	130541510	130542602	14599.0	14599.0
chr2	130543818	130544854	19747.0	19747.0
chr2	130547970	130555565	100874.0	97901.0
chr2	130557980	130559117	17446.0	15988.0
chr2	130560924	130562061	16238.0	14771.0
chr2	130564478	130572073	102924.0	99963.0
chr2	130575176	130576212	17293.0	17291.0
chr2	130577430	130578522	16960.0	16959.0
chr22	15297583	15298788	13767.0	13768.0
chr2	89857116	89858779	20324.0	20314.0
