#'chr'	'start'	'end'	'star_101.bam'	'star_101_sponge.bam'
chr2	143089938	143090358	3419.0	3419.0
chr2	143090898	143091662	5502.0	5502.0
chr2	143092255	143092646	3241.0	3241.0
chr2	143093556	143093941	3164.0	3164.0
chr2	143094515	143094999	4173.0	4173.0
chr2	143095614	143095994	3183.0	3183.0
chr2	143096048	143096428	3305.0	3305.0
chr2	143096470	143097336	6688.0	6688.0
chr2	143097466	143097981	3938.0	3938.0
chrX	24375345	24375545	1653.0	1653.0
chr2	57648677	57649057	3298.0	3297.0
chr22	46470112	46470493	3512.0	3512.0
chr20	63644937	63645318	5557.0	5556.0
chr5	122338658	122339042	3415.0	3415.0
chr17	21851150	21992060	2053539.0	800473.0
chr2	166414323	166414779	1567.0	1567.0
chr8	40070431	40070867	3606.0	3606.0
chr10	79411056	79411468	5369.0	5369.0
chrX	143430213	143430837	3330.0	3330.0
chrX	143431144	143431537	2129.0	2129.0
chrX	143431716	143432219	2860.0	2860.0
chrX	143432410	143433212	4169.0	4167.0
chrX	143433510	143434156	3146.0	3146.0
chr4	112372589	112372969	3253.0	3253.0
chr2	67953669	67954049	4442.0	4440.0
chr9	92108965	92109347	4379.0	4379.0
chr7	67627830	67628213	3477.0	3478.0
chr2	89827607	89827706	3963.0	3521.0
chr2	89828636	89828710	52831.0	5089.0
chr2	89828842	89828942	4815.0	3536.0
chr2	89833685	89833793	4793.0	4012.0
chr2	89839592	89839709	69030.0	3312.0
chr21	8394767	8394902	42339.0	16539.0
chr21	8395471	8395591	272804.0	22065.0
chr21	8396751	8397011	178535.0	80251.0
chr4	49548607	49549100	7657.0	6551.0
chr4	22502173	22502553	5262.0	5261.0
chr21	8211710	8211892	52225.0	22465.0
chr21	8212412	8212570	318104.0	25500.0
chr21	8213694	8213987	185609.0	74275.0
chr21	8219372	8220330	977659.0	148718.0
chr21	8234456	8234568	500651.0	3128.0
chr9	18336471	18336854	3206.0	3206.0
chr4	49246355	49246848	12569.0	11318.0
chr2	22316878	22317258	2757.0	2755.0
chr9	72788174	72788555	3534.0	3534.0
chr21	32095835	32096215	3121.0	3117.0
chr17	14171308	14171688	4989.0	4989.0
chr2	116751234	116751614	2957.0	2957.0
chr2	116752004	116752448	3347.0	3347.0
chr2	116752517	116752897	2441.0	2441.0
chr20	30744370	30744939	4376.0	4354.0
chr20	30746748	30747241	2641.0	2611.0
chr1	227699752	227700133	3353.0	3353.0
chr8	72985528	72985923	2803.0	2802.0
chr14	40643840	40644220	2680.0	2680.0
chr12	130315425	130315904	3614.0	3614.0
chr14	83587331	83587894	3652.0	3652.0
chr14	83588229	83589060	5156.0	5156.0
chr15	41157028	41157408	3955.0	3955.0
chr22	50806858	50808224	1432841.0	1197090.0
chr1	235520204	235520404	2859.0	2859.0
chr1	235537405	235537785	4647.0	4647.0
chr1	235538899	235540112	12103.0	12103.0
chr1	235540243	235540623	4623.0	4623.0
chr1	235540886	235541649	7703.0	7703.0
chr5	163959711	163960091	3014.0	3014.0
chr22	12954427	15057495	0.0	0.0
chr1	9574580	9574997	5033.0	5033.0
chr11	10768339	10768719	3775.0	3775.0
chr2	75063567	75063994	4050.0	4054.0
chr3	96617014	96618680	15744.0	30941.0
chr3	166226563	166226945	2727.0	2727.0
chr3	166232406	166232886	3362.0	3355.0
chr3	166232970	166233355	2901.0	2901.0
chr19	46122944	46123324	3043.0	3043.0
chr1	159295111	159295493	2981.0	2981.0
chr3	90774880	91249595	3417624.0	3501883.0
chr13	75592084	75592468	2243.0	2243.0
chr2	179739184	179739689	4728.0	4728.0
chr3	93705477	93800019	1776796.0	1730808.0
chr6	61278527	61521106	1729200.0	1702815.0
chr8	18849121	18849571	4384.0	4384.0
chr1	50017081	50017546	3288.0	3286.0
chr4	83383282	83383662	4068.0	4068.0
chr9	33656533	33658316	13641.0	13702.0
chr9	33658346	33659299	7238.0	7513.0
chr16	60470624	60471006	2583.0	2583.0
chr20	5999469	5999849	3334.0	3334.0
chr20	31051540	31106909	10348424.0	2815862.0
chr2	94900639	94900840	2006.0	2006.0
chr2	94901421	94901808	2129.0	2129.0
chr4	189844495	189844576	1081.0	1081.0
chr15	58152409	58153114	6731.0	6730.0
chr15	58153292	58153690	3907.0	3907.0
chr15	58155859	58156155	3494.0	3494.0
chr5	79089860	79090240	4107.0	4107.0
chr16	34571482	34597852	40433493.0	2566928.0
chr6	114377334	114377534	1536.0	1536.0
chr3	119947198	119947578	3628.0	3628.0
chr7	58166363	62995324	25193880.0	24121731.0
chr1	67971776	67972156	4282.0	4282.0
chr4	64606369	64606752	2622.0	2622.0
chr4	64606841	64607360	3584.0	3583.0
chr4	64607395	64607789	2768.0	2768.0
chr4	64607976	64608801	5634.0	5633.0
chr4	64608937	64609326	3066.0	3066.0
chr4	64609811	64610876	6452.0	6452.0
chr4	64611176	64611617	3165.0	3165.0
chr5	12284	12523	1438.0	1435.0
chr5	12952	13361	3053.0	3053.0
chr10	36432964	36433344	3781.0	3780.0
chr10	36434047	36435188	7765.0	7769.0
chrY	11721528	11749472	931803.0	90320.0
chr22	12691742	12694097	60925.0	15726.0
chr12	2539174	2539982	38793.0	38819.0
chr1	172710350	172710732	3614.0	3614.0
chr19	12105016	12105399	3326.0	3326.0
chr6	94446937	94447370	2931.0	2933.0
chr9	129878699	129879081	5477.0	5477.0
chr10	55597861	55600059	12925.0	12925.0
chr14	46048457	46048837	3043.0	3043.0
chr10	89786504	89786889	3498.0	3498.0
chr19	36271917	36272148	23669.0	18460.0
chr21	35890413	35890796	3528.0	3528.0
chr12	27925108	27925488	3659.0	3659.0
chrY	11290797	11334278	4739260.0	1114511.0
chr16	65701465	65701846	3265.0	3265.0
chr13	83688313	83688693	2960.0	2960.0
chr17	35654769	35655182	3773.0	3783.0
chr2	215573163	215573544	3799.0	3799.0
chr1	52996949	52997329	4295.0	4295.0
chr10	112894488	112894870	3540.0	3540.0
chr13	84521524	84522274	4956.0	4955.0
chr13	84522848	84523233	2934.0	2932.0
chr20	24024376	24024757	3012.0	3012.0
chr17	43997535	43997957	4696.0	4696.0
chr8	127968653	127969034	6033.0	6033.0
chr17	63076394	63076777	4455.0	4455.0
chr12	34665177	37429869	16062986.0	15896627.0
chr8	20551162	20551554	2556.0	2556.0
chr3	96475262	96475643	2930.0	2929.0
chr21	10650900	12965800	3850023.0	2765874.0
chr10	133689373	133689523	172367.0	24016.0
chr7	68097607	68097990	3244.0	3244.0
chr13	33516898	33517278	3132.0	3132.0
chr19	56691535	56691736	2163.0	2163.0
chrX	146995842	146996224	2095.0	2094.0
chr13	107058662	107059042	2030.0	2030.0
chr12	62773865	62774257	3988.0	3988.0
chr21	8595669	8595768	114.0	86.0
chr14	46847040	46847420	2764.0	2764.0
chr22	35885491	35885898	4204.0	4197.0
chrY	10744417	10921497	2668815.0	816267.0
chr9	5100044	5100427	3702.0	3702.0
chr9	5108063	5108592	3734.0	3734.0
chr9	5109193	5109986	6366.0	6366.0
chr9	5110030	5110411	3284.0	3284.0
chr11	51081363	54424064	16473774.0	16533791.0
chr6	91726616	91727363	5328.0	5328.0
chr2	120211535	120212064	5330.0	5328.0
chr2	120212685	120213069	3782.0	3782.0
chr2	120213761	120214143	3595.0	3595.0
chr2	120214590	120215370	6922.0	6920.0
chr5	123760111	123760622	3489.0	3489.0
chr5	123760719	123761918	8648.0	8717.0
chr16	38275767	38280684	231864.0	197521.0
chr3	24705149	24705529	4352.0	4352.0
chr1	106803432	106803816	3710.0	3710.0
chr1	106804021	106804224	2644.0	2644.0
chr1	106804753	106805343	5790.0	5790.0
chrX	17116414	17116794	2723.0	2723.0
chr3	128988979	128989359	3226.0	3228.0
chr3	73054640	73055020	4192.0	4192.0
chr12	49817252	49817634	4540.0	4540.0
chr14	32483953	32485298	7588.0	20078.0
chr10	55626794	55627174	3800.0	3800.0
chr12	41698591	41698971	2991.0	2991.0
chr12	41699048	41699573	4024.0	4024.0
chr8	120224204	120224584	3545.0	3545.0
chr18	8846332	8846713	4093.0	4093.0
chr18	8103913	8104113	2123.0	2123.0
chr8	43237631	43242390	91180.0	64382.0
chr7	142665099	142667846	21607.0	21947.0
chr7	45251808	45252289	4351.0	4204.0
chr11	87813427	87814320	6323.0	6327.0
chr11	87815683	87816063	3362.0	3361.0
chr2	155263345	155264313	6351.0	6451.0
chr2	155264362	155264562	2130.0	2130.0
chr2	155264599	155264982	2984.0	2984.0
chr20	34688743	34689039	4346.0	4346.0
chr13	16226300	18171400	35395259.0	35698961.0
chr16	3367430	3368546	9550.0	9548.0
chr16	3369658	3370039	3739.0	3739.0
chr16	3370150	3370542	3765.0	3765.0
chr16	3370932	3371445	4355.0	4355.0
chr16	3371688	3372222	4955.0	4963.0
chr3	160947473	160948127	5416.0	5494.0
chr16	34131996	34289269	3401722.0	2810931.0
chr11	10815184	10815384	2044.0	2044.0
chr5	37164286	37164673	4222.0	4222.0
chr4	92701787	92702300	3309.0	3317.0
chr6	43490986	43491370	5206.0	5206.0
chr2	92188125	94293463	16002995.0	15899042.0
chr12	101486970	101487350	3198.0	3197.0
chr1	55372488	55372869	3907.0	3907.0
chr1	215499615	215500014	3349.0	3349.0
chr10	37600616	37601002	3406.0	3406.0
chr10	37601246	37601787	3824.0	3824.0
chr10	37601884	37602850	5984.0	5984.0
chr15	40133887	40134759	7698.0	7698.0
chr20	22078162	22078542	2800.0	2798.0
chrY	9141870	9141995	306.0	304.0
chr2	147048574	147048955	3329.0	3329.0
chr8	16056863	16057063	1436.0	1436.0
chrX	70119464	70119845	2477.0	2477.0
chrX	70127233	70127620	2995.0	2995.0
chr12	22005655	22006093	3214.0	3214.0
chr5	111488864	111489244	3891.0	3891.0
chr6	1705930	1706304	4489.0	4489.0
chr15	34715310	34715692	3751.0	3749.0
chr1	191961694	191962163	3964.0	3964.0
chr11	10507706	10510499	92609.0	58873.0
chr16	35966577	38269112	7474143.0	6509027.0
chr19	246899	247452	8177.0	8173.0
chr11	123139919	123140301	3887.0	3887.0
chr2	143100621	143101005	3383.0	3383.0
chr3	29797534	29797914	3550.0	3550.0
chr14	51587295	51587847	4587.0	4586.0
chr3	142662232	142662612	4010.0	4010.0
chr3	125982519	125982900	4026.0	4026.0
chr1	237940595	237940979	3200.0	3200.0
chr1	237941045	237941514	4090.0	4090.0
chr1	237941893	237942746	6775.0	6775.0
chr1	237943028	237943416	3688.0	3688.0
chr1	237943490	237945232	12594.0	12608.0
chr1	237945285	237946507	8064.0	8064.0
chr1	237948983	237949365	3768.0	3768.0
chr1	237951294	237951802	4457.0	4457.0
chrX	100027094	100027475	2627.0	2627.0
chr6	29454054	29454435	3131.0	3131.0
chr14	37490106	37490486	3184.0	3184.0
chr15	67040730	67041122	6526.0	6526.0
chr6	133150492	133150881	3629.0	3630.0
chr13	53891451	53891831	2486.0	2486.0
chr4	155076906	155077288	2753.0	2753.0
chr5	99813005	99813388	2935.0	2935.0
chr11	24839563	24839944	2846.0	2846.0
chr8	133755390	133755856	4044.0	4044.0
chr15	91960163	91960543	4311.0	4311.0
chr8	32805708	32806092	3377.0	3377.0
chr5	45913363	50265419	37608045.0	19051634.0
chr4	49136056	49136102	197902.0	10925.0
chr4	49141052	49141147	117624.0	2545.0
chr10	123032371	123032751	3053.0	3055.0
chr16	82119745	82120125	3766.0	3766.0
chr19	13362989	13363369	3067.0	3067.0
chrX	102772405	102772791	2546.0	2546.0
chrX	102785904	102786287	3040.0	3040.0
chrX	102798001	102798386	2665.0	2665.0
chr13	36065385	36065836	3316.0	3316.0
chr16	20720929	20721312	3871.0	3871.0
chr16	20721365	20721746	3944.0	3944.0
chr16	20722103	20722552	5529.0	5529.0
chr5	166530241	166530641	3204.0	3204.0
chr17	59279406	59279787	4105.0	4105.0
chr9	117109914	117110296	2770.0	2770.0
chr2	24644617	24644997	3448.0	3448.0
chr10	115056512	115056712	2263.0	2263.0
chr1	73258720	73259100	2811.0	2811.0
chr14	43116742	43117122	2928.0	2928.0
chr3	82655447	82655827	2762.0	2762.0
chr5	8619083	8619464	3018.0	3018.0
chr5	8619927	8620307	3351.0	3351.0
chr5	8620707	8621192	4065.0	4065.0
chr5	8621953	8622333	3259.0	3259.0
chr5	8622354	8622753	3372.0	3371.0
chr9	78741395	78741775	2774.0	2774.0
chr9	78742155	78742969	5607.0	5605.0
chr9	78743199	78743630	3033.0	3033.0
chr9	78744108	78744492	2835.0	2835.0
chr9	5091131	5091511	3694.0	3694.0
chr9	5091962	5093013	7686.0	7686.0
chr9	5093063	5094123	7720.0	7789.0
chr9	5094192	5094697	3988.0	3988.0
chr9	5094931	5095816	7106.0	7106.0
chr9	5096206	5096816	4784.0	4784.0
chr9	5097188	5097890	5390.0	5389.0
chr9	5098134	5098516	3324.0	3324.0
chr9	5099352	5099552	2027.0	2027.0
chr7	141173000	141173384	3871.0	3871.0
chr7	104989516	104989896	6086.0	6086.0
chr10	45577925	45578305	3613.0	3612.0
chr3	166159726	166160108	3860.0	3860.0
chr3	166160260	166160644	2833.0	2833.0
chr3	166161631	166162087	3748.0	3748.0
chrY	10663669	10663716	1767.0	677.0
chr8	102774315	102774695	5690.0	5690.0
chr7	150131843	150132229	5151.0	5151.0
chr9	80564643	80565085	3438.0	3438.0
chr9	80565478	80565941	3374.0	3364.0
chr3	3571912	3572292	2575.0	2575.0
chr4	78008402	78008882	4481.0	4617.0
chr8	97907908	97908279	3659.0	3659.0
chr8	133615761	133616142	2838.0	2838.0
chr4	47772100	47772544	3515.0	3473.0
chr21	44474913	44475301	4020.0	4020.0
chr10	25638376	25638756	3789.0	3789.0
chr2	89909317	89909789	12835.0	12835.0
chr12	123053921	123054301	3838.0	3837.0
chr18	34571460	34571840	3011.0	3011.0
chr7	22748471	22748854	3953.0	3953.0
chr7	83100026	83100406	3263.0	3263.0
chrX	84403779	84404168	2341.0	2341.0
chr10	38782600	38967900	1851445.0	1523553.0
chr21	7919585	7919691	5384.0	4610.0
chr2	638427	638808	3216.0	3214.0
chr7	159294463	159294846	4959.0	4948.0
chr19	27741787	27741868	1075.0	1075.0
chr2	110299106	110299346	11642.0	11642.0
chr21	8445918	8446080	103207.0	19052.0
chr21	8446629	8446729	95796.0	6937.0
chr21	8446925	8447070	269911.0	11923.0
chr17	20851029	20851409	5031.0	5031.0
chr18	59288306	59288686	2699.0	2699.0
chrX	129983338	129983538	2484.0	2484.0
chr7	95851249	95851629	3372.0	3372.0
chr4	41023064	41023448	3589.0	3589.0
chr22	32894952	32895345	3321.0	3321.0
chr17	63393238	63393438	2862.0	2862.0
chr8	108533901	108534281	3028.0	3028.0
chr1	158872114	158872494	2243.0	2243.0
chr18	52883627	52884007	2976.0	2976.0
chr8	103082925	103083379	4825.0	4825.0
chr8	103083704	103084399	6334.0	6334.0
chr8	103084730	103085110	3920.0	3920.0
chr8	103085323	103085806	4201.0	4201.0
chr8	103086859	103087242	3883.0	3883.0
chr2	54451654	54452034	4363.0	4363.0
chr21	16645305	16645685	3401.0	3401.0
chr5	32927394	32927776	3035.0	3035.0
chr2	190593881	190594262	4768.0	4768.0
chr20	9168743	9169145	3940.0	3940.0
chr2	102505606	102505987	4067.0	4067.0
chr9	64045550	64046043	4342.0	4241.0
chr9	64047855	64048422	4670.0	4568.0
chr19	54794749	54795129	3561.0	3561.0
chr11	81551734	81551934	1651.0	1651.0
chr11	81553835	81554282	3281.0	3281.0
chr11	81556152	81556537	3148.0	3148.0
chr11	81556717	81557101	3139.0	3139.0
chr11	47323881	47324333	4408.0	4408.0
chr3	127005357	127005745	3451.0	3451.0
chr7	145997159	145997608	4424.0	3785.0
chr9	78810721	78811113	3241.0	3241.0
chr4	68572333	68572774	2401.0	2401.0
chr1	229019365	229019745	4828.0	4828.0
chrX	106239694	106239894	1475.0	1475.0
chr1	233139985	233140365	3654.0	3654.0
chr4	157628391	157628774	2628.0	2628.0
chr4	162421207	162421721	3649.0	4077.0
chr2	211773627	211774158	2958.0	2966.0
chr2	211774322	211775192	6129.0	6129.0
chr2	211775641	211776712	7032.0	7031.0
chr2	211777034	211777417	2989.0	2989.0
chr2	211777802	211778269	3269.0	3269.0
chr2	211778916	211779562	4933.0	4933.0
chr2	202614117	202614527	3945.0	3945.0
chr2	202615371	202615757	3347.0	3347.0
chr2	202617016	202617398	3379.0	3379.0
chr2	202618435	202618819	3496.0	3494.0
chr2	202619754	202620134	3310.0	3310.0
chr2	131369643	131369925	3200.0	3200.0
chr2	131370949	131371562	5085.0	5085.0
chr2	131371916	131372361	4548.0	4548.0
chr2	131372758	131373137	3785.0	3785.0
chr2	131379317	131380344	6950.0	6949.0
chr2	131381592	131381973	3384.0	3384.0
chr2	131382344	131382728	3429.0	3429.0
chr2	131382772	131382974	2006.0	2006.0
chr2	131383079	131384016	6813.0	6813.0
chr2	131384051	131384621	4913.0	4912.0
chr2	131384898	131385281	3106.0	3106.0
chr2	131385356	131385794	3808.0	3830.0
chr16	34071571	34071629	6272.0	1567.0
chr4	51793952	51817249	506250.0	506390.0
chr19	56922158	56922601	3858.0	3858.0
chr7	57879605	58032504	1092182.0	1014615.0
chr2	92081223	92081398	3613.0	3626.0
chr5	100045805	100055225	64591.0	123613.0
chr5	152198765	152199145	2704.0	2704.0
chr22	33819338	33819538	2110.0	2110.0
chr7	143187483	143187863	3226.0	3226.0
chr1	235870625	235871005	4225.0	4225.0
chr10	2235555	2235756	1478.0	1478.0
chr12	21052950	21053330	3102.0	3102.0
chr7	83855080	83855464	2491.0	2491.0
chr2	168652433	168652813	3651.0	3651.0
chr1	170006204	170006584	4066.0	4065.0
chr4	160044429	160044815	2315.0	2315.0
chr1	146992422	146992802	15605.0	15201.0
chr1	38674335	38674715	3818.0	3818.0
chr9	92539106	92539763	4592.0	4592.0
chr2	156828628	156829008	3443.0	3443.0
chr9	95876956	95877338	5202.0	5202.0
chr7	130116678	130117058	4473.0	4474.0
chr2	33767290	33767703	2847.0	2170.0
chr14	45430378	45430758	3445.0	3444.0
chr13	31866923	31867303	2861.0	2861.0
chr4	183489243	183489623	3387.0	3387.0
chr4	143017907	143018107	2032.0	2032.0
chr17	65555244	65555624	4845.0	4843.0
chr16	67590312	67590692	3820.0	3819.0
chrX	111416893	111417294	1796.0	1796.0
chr14	16000600	18173660	1126436.0	937700.0
chr2	124680743	124681182	2639.0	2639.0
chrX	126728884	126729272	2227.0	2227.0
chrX	126729326	126729709	2379.0	2379.0
chrX	126729837	126730217	2321.0	2321.0
chrX	126730716	126731106	2093.0	2087.0
chrX	126731624	126732029	2162.0	2161.0
chr8	67580689	67581493	6353.0	6353.0
chr8	67581588	67581972	3925.0	3925.0
chr8	67582178	67582568	4060.0	4060.0
chr8	67585216	67585693	4377.0	4376.0
chr8	67585787	67586175	3477.0	3477.0
chr8	67587282	67587922	5197.0	5197.0
chr7	141801916	141802451	4546.0	4544.0
chr7	141802901	141803366	4456.0	4456.0
chr7	141804074	141804274	2359.0	2359.0
chr7	141804814	141805507	5798.0	5852.0
chr3	122688557	122688938	3666.0	3666.0
chr9	65048153	65079624	339728.0	315764.0
chr10	100057235	100058064	7310.0	7309.0
chrX	4059512	4059712	1043.0	1043.0
chr2	49229452	49230058	4876.0	6341.0
chr8	56736733	56736933	1669.0	1669.0
chr22	11210951	11215489	67218.0	54734.0
chr2	226722088	226722596	4871.0	4871.0
chr8	43937900	45969600	4482828.0	4512007.0
chr2	85068666	85069046	4111.0	4111.0
chr2	155196092	155196473	3049.0	3049.0
chr4	14506099	14506467	2776.0	2776.0
chrX	133041871	133042251	2438.0	2438.0
chr11	73510500	73510992	5317.0	5266.0
chr4	17061824	17062213	3210.0	3210.0
chr5	136533606	136533986	3403.0	3403.0
chr5	121030820	121031445	4773.0	4773.0
chr2	82814941	82815321	2918.0	2918.0
chr2	82815451	82816236	5927.0	5927.0
chr2	82816261	82816647	3078.0	3078.0
chr2	82818378	82818748	2877.0	2877.0
chr2	82820800	82821005	2196.0	2196.0
chr17	22519042	22520149	7131.0	7146.0
chr17	22520322	22521025	4962.0	4961.0
chr17	22521116	22526407	157362.0	34872.0
chr17	22526636	22530152	20185.0	20301.0
chr17	22530381	22532156	11175.0	11181.0
chr17	22532315	22532940	4201.0	4198.0
chr17	22551066	22551446	3251.0	3251.0
chr7	57167688	57168071	2973.0	2973.0
chr7	57168472	57168852	2541.0	2541.0
chr7	57169046	57169430	2695.0	2695.0
chr7	57169550	57169932	2682.0	2682.0
chr7	57170307	57170523	1753.0	1753.0
chr7	57170675	57171410	5107.0	5107.0
chr7	57171502	57172122	3916.0	3916.0
chr7	57173798	57174181	2882.0	2882.0
chr7	57174854	57175239	2698.0	2698.0
chr7	57185615	57185995	2522.0	2522.0
chr7	57186105	57186589	3143.0	3146.0
chr7	57187287	57188033	4637.0	4636.0
chr7	57188305	57188872	3503.0	3503.0
chr7	57189116	57189730	4025.0	4025.0
chr7	57190949	57191332	2885.0	2885.0
chr7	57191618	57191818	1846.0	1846.0
chr7	57192132	57192860	4309.0	4309.0
chr7	57193489	57193872	2934.0	2934.0
chr7	57193974	57194701	5121.0	5123.0
chr7	57194829	57195210	2763.0	2763.0
chr7	57196302	57197490	7768.0	7768.0
chr7	57198263	57198644	2654.0	2654.0
chr2	36276769	36277149	3620.0	3619.0
chr8	50758259	50758639	3204.0	3205.0
chr20	26438448	28554562	10378502.0	10456389.0
chr2	97189431	97189813	1507.0	1507.0
chr2	167378863	167379244	2988.0	2988.0
chr13	105488067	105488448	3069.0	3069.0
chr3	171534313	171534700	3742.0	3741.0
chrX	5168678	5169232	2704.0	2704.0
chrX	5169733	5170646	4360.0	4360.0
chr5	94567275	94571098	31159.0	36479.0
chr1	121609948	125063427	105220939.0	112497023.0
chr5	106553187	106553689	4564.0	4595.0
chr9	134164478	134165354	31508.0	31507.0
chr9	134170819	134171060	7457.0	7456.0
chr1	76971068	76971595	4043.0	4050.0
chr14	45238635	45239016	2960.0	2960.0
chr2	117020171	117020552	2580.0	2580.0
chr2	117021107	117022152	6350.0	6350.0
chr2	117022438	117024038	9535.0	9582.0
chr2	117024277	117025093	5421.0	5421.0
chr2	117025205	117025670	3433.0	3433.0
chr2	117026130	117026512	2842.0	2842.0
chr10	46706229	46706611	4655.0	4655.0
chr1	199487949	199488149	1786.0	1786.0
chr11	27850562	27850942	3224.0	3224.0
chrX	24056083	24056470	3931.0	3930.0
chr7	33749120	33749500	2896.0	2896.0
chr11	64187168	64187556	7406.0	7406.0
chr17	19600300	19602064	12417.0	12442.0
chr17	19602160	19602545	3729.0	3729.0
chr17	19602886	19603595	5983.0	6023.0
chr17	19603847	19604047	2038.0	2038.0
chr17	19604922	19605588	6455.0	6455.0
chr4	155452733	155452935	2129.0	2129.0
chr4	155453928	155454313	2992.0	2992.0
chr4	155454407	155455447	7934.0	7932.0
chr4	155455566	155455766	2057.0	2057.0
chr4	155457624	155458008	2955.0	2955.0
chr4	155459547	155459747	1841.0	1841.0
chr4	155460171	155460553	3157.0	3157.0
chr4	155461093	155461689	4395.0	4395.0
chr4	155462078	155463456	9454.0	9454.0
chr4	155463701	155464839	7723.0	7805.0
chr4	155464895	155465305	3148.0	3175.0
chr4	155465580	155466624	7049.0	7051.0
chr11	114021166	114021546	3608.0	3608.0
chr3	90269605	90722189	4475338.0	4404951.0
chr9	68251002	68251071	1349.0	1292.0
chr9	43153721	45525161	10768530.0	10346409.0
chr6	126478329	126478709	3597.0	3599.0
chr19	37572465	37572846	3684.0	3685.0
chr19	37576134	37576516	3928.0	3928.0
chr8	76201592	76202319	4788.0	4788.0
chrX	126471558	126473451	11341.0	23262.0
chr21	8844362	8844855	8109.0	7286.0
chr21	8846669	8847382	13218.0	9874.0
chr4	179069259	179069639	2662.0	2662.0
chr20	31157044	31159116	343710.0	54054.0
chr20	31161652	31223331	2114289.0	703493.0
chr3	153658704	153659087	3120.0	3120.0
chr6	58554346	59830578	3608344.0	3605770.0
chr12	9923	10481	3907840.0	3639087.0
chr1	143184599	143276861	153925152.0	32941237.0
chr15	54583731	54584111	3351.0	3351.0
chr3	192880587	192880967	3906.0	3906.0
chr4	144379497	144379877	3046.0	3046.0
chr8	110933150	110933533	3124.0	3124.0
