#'chr'	'start'	'end'	'star_101.bam'	'star_101_sponge.bam'
chr5	69685661	69694025	302924.0	301860.0
chr5	69695403	69701477	241594.0	240780.0
chr6	36422221	36424715	47027.0	47019.0
chr12	75509373	75512604	48411.0	48413.0
chr15	21507430	21508703	14793.0	14793.0
chr3	136195953	136197956	48302.0	48304.0
chr14	52550192	52552941	42803.0	42803.0
chr5	688973	690283	22671.0	22669.0
chr5	36241769	36244881	51943.0	51943.0
chr17	38101700	38106102	76681.0	75582.0
chr17	38107348	38109428	40506.0	40507.0
chr17	38112084	38114262	46777.0	46774.0
chr17	38116423	38117578	21439.0	21437.0
chr17	38121094	38122238	19692.0	19657.0
chr17	38124420	38125440	17179.0	17177.0
chr17	38130271	38131356	49469.0	38466.0
chr17	38136539	38143460	221609.0	214665.0
chr17	38146276	38148004	32531.0	32528.0
chr17	38169985	38172798	69885.0	69881.0
chr17	38180295	38183006	119298.0	113145.0
chr17	38187984	38190509	92136.0	76083.0
chr17	38197571	38198715	18226.0	17677.0
chr17	314470	317455	163716.0	150727.0
chr1	149255421	149258463	88441.0	88442.0
chr1	149274981	149277014	63147.0	63147.0
chr1	149279740	149281574	42015.0	41975.0
chr1	149284031	149285129	37290.0	37283.0
chr12	108514229	108517579	53379.0	53379.0
chr1	13020220	13021549	14131.0	14130.0
chr1	13061765	13066523	55404.0	55404.0
chr1	13071680	13075725	55253.0	54396.0
chr1	13077047	13103454	369794.0	365469.0
chr10	47873362	47876774	59288.0	59288.0
chr10	47879794	47881142	25086.0	25086.0
chr10	47883514	47887058	60803.0	60805.0
chr10	47889080	47890110	16965.0	16965.0
chr10	47894248	47896853	51663.0	51663.0
chr10	47897006	47898041	21671.0	21671.0
chr10	47478522	47479755	24115.0	23243.0
chr3	197948858	197954326	83586.0	83592.0
chr3	197955428	197962002	97940.0	97934.0
chr1	155307012	155309913	61587.0	61576.0
chr16	30191706	30196401	206103.0	204928.0
chr16	30198307	30199855	57226.0	57191.0
chr1	11907174	11911790	101140.0	99642.0
chr1	11978995	11982662	66553.0	66548.0
chr2	207527576	207530306	48448.0	48447.0
chr6	168839975	168841272	43441.0	47655.0
chr19	57278475	57283020	73930.0	73941.0
chr15	23312714	23324907	260806.0	256109.0
chr15	23335074	23336834	60936.0	59906.0
chr15	23340356	23341642	34067.0	34064.0
chr15	20013629	20014640	11623.0	11349.0
chr15	20043612	20045416	26481.0	26462.0
chr15	20071935	20073373	16965.0	16965.0
chr15	20080279	20085547	58902.0	58873.0
chr15	20091273	20093689	27055.0	26020.0
chr3	25664638	25667321	40093.0	40093.0
chr11	82899092	82902333	63283.0	63282.0
chr8	25458331	25461074	50060.0	50058.0
chr1	26619236	26622378	70417.0	70415.0
chr7	56959257	56960981	18782.0	16243.0
chrX	55508498	55518679	109813.0	109811.0
chr4	49510104	49515205	332855.0	215149.0
chr4	49592903	49597714	86966.0	73819.0
chr20	47894667	47896389	92776.0	71617.0
chr16	16321601	16323353	41464.0	41464.0
chr16	16327348	16328409	22054.0	22064.0
chr16	16334355	16335798	56900.0	48554.0
chr16	16339754	16341124	80594.0	61971.0
chr16	16344883	16347476	83456.0	82745.0
chr16	16349047	16350647	75606.0	75479.0
chr16	16376504	16380439	93386.0	91762.0
chr16	16382323	16383695	80823.0	55768.0
chr16	16388622	16389929	37816.0	37637.0
chr16	16391638	16393755	107505.0	84678.0
chr16	16395811	16397126	49877.0	44705.0
chr16	16398858	16399959	27955.0	27946.0
chr19	9817642	9820359	48141.0	48142.0
chr22	21936404	21939917	90507.0	90507.0
chr14	23319751	23321484	42845.0	42845.0
chr1	28327614	28330715	59376.0	59379.0
chr9	63337827	63339739	57320.0	57319.0
chr14	102303293	102305998	40867.0	40863.0
chr7	144303591	144305086	33857.0	33857.0
chr7	144306742	144309160	53292.0	53292.0
chr7	144347392	144348516	26357.0	24598.0
chr7	144355092	144356379	56915.0	56906.0
chr4	55946636	55950572	55203.0	55191.0
chr21	5216516	5229391	354728.0	261362.0
chr21	5231887	5248247	410699.0	288484.0
chr3	88058494	88061545	45718.0	45720.0
chr16	14713345	14718077	115141.0	94898.0
chr16	14719571	14721499	41188.0	37547.0
chr16	14727706	14731669	53661.0	52656.0
chr16	14732876	14750959	294700.0	292013.0
chr16	14752469	14757201	114825.0	94576.0
chr16	14758691	14760619	41528.0	37885.0
chr15	20764555	20766348	24824.0	24824.0
chr15	20769772	20775254	62891.0	62305.0
chr15	20779162	20781037	30390.0	30387.0
chr1	32648734	32653623	91810.0	91805.0
chr19	1382758	1385099	49703.0	49702.0
chr16	36121411	36126384	73329.0	50641.0
chr9	122903050	122905832	47933.0	47931.0
chr19	10568848	10570218	28362.0	28362.0
chrX	3832655	3835286	30052.0	30050.0
chrX	3839158	3841726	31735.0	31734.0
chrX	3844215	3852211	83519.0	83513.0
chrX	3855122	3858828	41200.0	41192.0
chrX	3864211	3865860	13287.0	13285.0
chrX	3869383	3871438	22370.0	22370.0
chrX	3872692	3874119	15409.0	15408.0
chrX	3876153	3877240	8674.0	8676.0
chrX	3878853	3884258	71945.0	71949.0
chrX	3886807	3891445	45918.0	45908.0
chrX	3893442	3897447	44162.0	44154.0
chr7	45767175	45770638	54540.0	54282.0
chr19	56139256	56141317	44109.0	44114.0
chr10	97291385	97293112	36655.0	36655.0
chr1	16365999	16369037	63341.0	63337.0
chr1	140011	143762	101724.0	100713.0
chr1	144998	146951	62731.0	48148.0
chr1	150659	151788	25655.0	23762.0
chr1	154373	156839	84600.0	76261.0
chr1	161581	167284	200831.0	167714.0
chr1	178227	179388	63451.0	58873.0
chr1	181662	187188	222139.0	209067.0
chr1	191957	193196	34034.0	29314.0
chr1	194868	200693	289054.0	271494.0
chr12	121686344	121687905	35413.0	35410.0
chr19	15123239	15127018	61438.0	61436.0
chr19	10249988	10253307	63026.0	63008.0
chr19	11557947	11561139	57997.0	57990.0
chr19	11596653	11598364	35505.0	35505.0
chr12	8947974	8951949	63160.0	63164.0
chr22	16304282	16305430	80.0	79.0
chr9	83977512	83983497	93043.0	93039.0
chr7	134314961	134318213	55291.0	55287.0
chr18	3245060	3249824	99571.0	99570.0
chr12	131709397	131712321	46260.0	46260.0
chr1	26920434	26923622	58722.0	58720.0
chr1	37858149	37861930	62660.0	62658.0
chr5	177891524	177893123	37119.0	37118.0
chr8	2323396	2327891	53411.0	50707.0
chr8	2331106	2332487	18246.0	18182.0
chr8	2388539	2389920	18933.0	17917.0
chr8	2393135	2397630	53207.0	49018.0
chr1	120436727	120438993	61476.0	60150.0
chr1	120441068	120445346	112236.0	109217.0
chr3	39051185	39052830	29515.0	29513.0
chr3	51383112	51385475	38526.0	38523.0
chr19	41439196	41441089	39318.0	39316.0
chr10	132332011	132333245	21651.0	21650.0
chr7	150002946	150004442	39804.0	39802.0
chr22	40175605	40181267	85053.0	85053.0
chrX	153257962	153259286	16779.0	16779.0
chrX	153273523	153274555	12688.0	12686.0
chrX	153276704	153279313	31378.0	31378.0
chrX	153280558	153281883	15128.0	15128.0
chrX	153284280	153292537	88911.0	88909.0
chr19	39887858	39889196	48469.0	48057.0
chr21	44873533	44875739	48490.0	48490.0
chrX	154882064	154884453	40559.0	40559.0
chr3	42802507	42806108	65367.0	65371.0
chr4	109813832	109818065	57389.0	57388.0
chr9	66391258	66591704	4532.0	4528.0
chr4	17805297	17812431	89234.0	89234.0
chr6	32965548	32968816	67064.0	67057.0
chr6	32971039	32975119	93343.0	93341.0
chr7	102748111	102750581	53455.0	53455.0
chr14	105489211	105491677	48487.0	48489.0
chr19	7628401	7631133	46199.0	46188.0
chr15	34100013	34104219	61705.0	61703.0
chr5	172003765	172009143	91237.0	91233.0
chr16	21901795	21903918	73978.0	73778.0
chr16	21908010	21909213	46370.0	46370.0
chr16	21923125	21924835	55813.0	55336.0
chr16	21927786	21930090	75997.0	74865.0
chr16	21952096	21954491	51179.0	51176.0
chr7	6772086	6773441	22985.0	22983.0
chr7	6774941	6776107	21701.0	20307.0
chr7	6787587	6789478	31854.0	30051.0
chr22	15865046	15869030	88145.0	88052.0
chr22	15881992	15883384	26788.0	25687.0
chr22	15893132	15894277	15710.0	15656.0
chr4	74717644	74720896	25889.0	25573.0
chr11	101913710	101917053	46898.0	46898.0
chr22	30590025	30592820	46599.0	46600.0
chr19	44843809	44846596	56348.0	56346.0
chr19	44889578	44892427	64662.0	64658.0
chr21	38912756	38915284	56068.0	56065.0
chr12	15880688	15884436	57215.0	57217.0
chr5	133586336	133587548	13127.0	12376.0
chr15	52566619	52570443	61501.0	61501.0
chr17	4141397	4145981	81206.0	81204.0
chr7	56104633	56108133	56238.0	56236.0
chr1	75784513	75789668	72879.0	72877.0
chr2	89546479	89547578	26089.0	26087.0
chr15	23037171	23040425	44690.0	44685.0
chr1	156192379	156194950	51349.0	51353.0
chr6	32013568	32026336	207165.0	207027.0
chr6	32030441	32036023	112021.0	110443.0
chr14	40719112	40720261	13235.0	12856.0
chr16	4424035	4427286	65074.0	65065.0
chr1	67682624	67690084	127863.0	127855.0
chr12	110500891	110503484	49905.0	49902.0
chr1	145032564	145033677	32946.0	32946.0
chr1	145048254	145050387	60930.0	60925.0
chr1	145051972	145055435	120554.0	120544.0
chr1	145076678	145078210	39542.0	39534.0
chr1	145093572	145097287	183040.0	182893.0
chr1	231335627	231341280	111252.0	111251.0
chr9	92323761	92327108	56688.0	56687.0
chr12	31727075	31732619	86084.0	86074.0
chr21	5039384	5048497	92786.0	92760.0
chr21	5055838	5057092	18155.0	18155.0
chr21	5059515	5061841	29236.0	29236.0
chr21	5073587	5081786	95933.0	95932.0
chr21	5086892	5089136	25686.0	25686.0
chr21	43100022	43103097	32100.0	32098.0
chr21	43107657	43113212	80122.0	80120.0
chr21	43114936	43116124	12070.0	12070.0
chr21	43120588	43123532	30284.0	30277.0
chr21	43129646	43131161	17605.0	17605.0
chr21	43133446	43137162	36040.0	36032.0
chr21	43144703	43148076	36632.0	36394.0
chr21	43151402	43159081	71463.0	71464.0
chr21	43170047	43172231	21388.0	21388.0
chr21	43176260	43186845	134316.0	134314.0
chr6	138771950	138775207	54042.0	54044.0
chr22	15297583	15298788	13767.0	13768.0
chr3	136248989	136252630	52934.0	52928.0
chr22	49973940	49975366	577.0	577.0
chr3	156553070	156556322	53902.0	53902.0
chr10	87280227	87281513	29988.0	29654.0
chr2	113437349	113438902	43895.0	43893.0
chr3	111977866	111980456	39842.0	39842.0
chr10	133787468	133797422	0.0	0.0
chr17	32928439	32930081	33028.0	33028.0
chr16	21838019	21839726	94936.0	93338.0
chr16	21853682	21858043	203537.0	202065.0
chr16	21868901	21872645	169283.0	169224.0
chr16	21879408	21880443	39934.0	39932.0
chr16	21886933	21889062	84388.0	84096.0
chr13	111677581	111682884	39096.0	39089.0
chr13	111683985	111688754	32070.0	32068.0
chr13	111697620	111753856	36971.0	36971.0
chr12	120316729	120318411	40514.0	40510.0
chr7	112448505	112454101	115084.0	115080.0
chr5	43063719	43068770	107075.0	107073.0
chr9	113059709	113063498	120647.0	117772.0
chr9	113063702	113067529	74987.0	63402.0
chr9	113069150	113070846	36343.0	25075.0
chr9	113075228	113076418	5993.0	4354.0
chr9	113079548	113083865	122426.0	106598.0
chr9	113085909	113087306	22556.0	12886.0
chr15	70731157	70733044	2080.0	1502.0
chr1	156336971	156339982	68589.0	68582.0
chr15	55194110	55198812	67382.0	67377.0
chr14	19103292	19104444	34764.0	34764.0
chr14	19144399	19153308	190661.0	189240.0
chr5	43310738	43315184	81420.0	81414.0
chr1	45489159	45492280	61786.0	61785.0
chr1	45498468	45501712	65377.0	65374.0
chr2	85352593	85356240	63175.0	63174.0
chr10	69122912	69126063	58269.0	58252.0
chr10	69178119	69181661	67150.0	67149.0
chr1	31294903	31300835	92970.0	92963.0
chr2	95421103	95423436	37111.0	37112.0
chr2	95428318	95430504	39456.0	39456.0
chr2	95437077	95464158	401308.0	400713.0
chr2	95467212	95479407	179399.0	179385.0
chr11	31507881	31512578	61283.0	61283.0
chr16	28405963	28409921	48994.0	48988.0
chr16	28419392	28421031	40760.0	40330.0
chr16	28445425	28448195	93481.0	93473.0
chr16	28449588	28451717	69748.0	69288.0
chr16	28491181	28492614	29622.0	29618.0
chr17	60020159	60024341	113541.0	111067.0
chr17	60031343	60032833	45452.0	45452.0
chr5	5420262	5424270	63611.0	63611.0
chr8	26577676	26579818	35134.0	35115.0
chr6	116615378	116617343	33828.0	33828.0
chr11	125591274	125594562	61776.0	61773.0
chr1	144600434	144629729	660225.0	611300.0
chr1	144631036	144642092	495156.0	444443.0
chr1	144643957	144658967	363310.0	352979.0
chr1	144661339	144672183	313812.0	283869.0
chr1	144673884	144729152	1232106.0	1218786.0
chr2	95164271	95167262	49419.0	49421.0
chr15	49399404	49400438	14920.0	14713.0
chr11	83283595	83288622	81018.0	81014.0
chr18	12141665	12144031	34268.0	34266.0
chr18	12146874	12149240	32665.0	32663.0
chrX	55453822	55464003	111065.0	111062.0
chrX	55466694	55478588	123955.0	123953.0
chrX	55493916	55505810	124351.0	124349.0
chr5	71204790	71206996	218962.0	204163.0
chr5	71210324	71211653	91607.0	70047.0
chr5	71213110	71214788	77605.0	76064.0
chr5	71216934	71218081	67967.0	53958.0
chr5	71220388	71223942	315698.0	268125.0
chr5	71228572	71229679	79183.0	66584.0
chr5	71229876	71234742	292160.0	281567.0
chr5	71235239	71236243	37905.0	27384.0
chr5	71238874	71248425	272247.0	271298.0
chr5	71250126	71258531	303480.0	302750.0
chr5	71261487	71263112	88711.0	88708.0
chr5	71265304	71266604	42525.0	42527.0
chr5	71274673	71276107	61115.0	61007.0
chr5	71277546	71279115	79311.0	79305.0
chr5	71287032	71289069	111632.0	111110.0
chr5	71294388	71296481	85727.0	85690.0
chr18	22231956	22232963	76911.0	76894.0
chr1	246563996	246568811	75924.0	75918.0
chr8	144899623	144902381	53669.0	53665.0
chr9	69506409	69508187	27231.0	26827.0
chr6	27386925	27390455	48824.0	48822.0
chrX	55077921	55078988	17568.0	17568.0
chrX	55091854	55092921	17122.0	17122.0
chr8	33512001	33514949	53400.0	53392.0
chr16	29814795	29817850	69713.0	69698.0
chr1	11801943	11808670	130674.0	130667.0
chr5	176537048	176538669	42257.0	42256.0
chr5	176591434	176592722	69229.0	69229.0
chr8	65632847	65635667	43358.0	43357.0
chr8	65642934	65645800	49552.0	49546.0
chr16	8796219	8799126	47999.0	47999.0
chr13	51582865	51586173	63934.0	63928.0
chr17	78288846	78290509	36834.0	36832.0
chr7	113778368	113779520	24747.0	23463.0
chr5	151252863	151254973	36297.0	36295.0
chr5	177350733	177352995	46937.0	46861.0
chr17	7572027	7576201	77891.0	77889.0
chr6	111296	112298	38025.0	38020.0
chr20	34954171	34957424	60441.0	60441.0
chr17	36947579	36951225	61712.0	61711.0
chrX	48414376	48419611	53722.0	53325.0
chrX	48422785	48425112	25383.0	25377.0
chr20	25767644	25769312	31111.0	24413.0
chr20	25779863	25781005	19940.0	17673.0
chr20	25783331	25792377	128482.0	122964.0
chr20	25793695	25801140	113919.0	113684.0
chr12	57516692	57520770	72967.0	72967.0
chr3	183096547	183100948	66077.0	66068.0
chr13	27249419	27254838	75408.0	75409.0
chr6	7310568	7314932	72139.0	72135.0
chr15	65868163	65871577	73609.0	73609.0
chr19	50804328	50806949	48212.0	48208.0
chr9	34328011	34330904	54952.0	54946.0
chr10	110869964	110872051	40357.0	40357.0
chr4	146285664	146287215	42567.0	41029.0
chr5	57171358	57180650	141560.0	141572.0
chr4	102824398	102829880	105247.0	105245.0
chr15	30507981	30510724	39812.0	39810.0
chr15	30530270	30531395	30262.0	29189.0
chr15	30535646	30537022	31490.0	31488.0
chr15	30569641	30571202	40282.0	40283.0
chr17	21126200	21129506	51719.0	51706.0
chr7	92527025	92530394	54992.0	54996.0
chr9	42609551	42613532	75493.0	75479.0
chr9	42614682	42618551	60620.0	60604.0
chr9	42623362	42631349	156283.0	155912.0
chr9	42640370	42642916	28456.0	28356.0
chr9	42662280	42670253	155863.0	155670.0
chr9	42675759	42678938	45528.0	45528.0
chr9	42680091	42684043	70050.0	70038.0
chr10	13160279	13162874	40896.0	40899.0
chr8	10837877	10841394	53570.0	53568.0
chrX	9404501	9407648	201889.0	189134.0
chrX	9408871	9412480	177418.0	159351.0
chr2	1222051	1223359	81103.0	69954.0
chr22	21000464	21004422	103754.0	103746.0
chr5	65925738	65931414	84820.0	84824.0
chr5	146202422	146203811	29224.0	29224.0
chr7	149026936	149030357	65912.0	65916.0
chr11	112085177	112088910	58897.0	58897.0
chr13	52009449	52013620	58388.0	58388.0
chr6	26593358	26597398	76272.0	76271.0
chr5	180493027	180494832	31159.0	31159.0
chr3	31529598	31533107	66477.0	66475.0
chr14	77319306	77323034	65811.0	65808.0
chr4	39457398	39460872	61289.0	61291.0
chrX	58500002	58503917	22362.0	21935.0
chrX	58540965	62462543	7043706.0	7025526.0
chr1	110405775	110409173	57543.0	57544.0
chr4	75670653	75674546	65566.0	65563.0
chr16	15887201	15889607	44157.0	44149.0
chr4	31819367	31832570	0.0	0.0
chr2	674771	679300	73110.0	73104.0
chr6	31957854	31960180	50060.0	50060.0
chr6	31969015	31974187	97331.0	97332.0
chr6	31980830	31993598	207115.0	206979.0
chr6	31997704	32003286	112636.0	111058.0
chrX	115843318	115850503	23872.0	24066.0
chrX	115851910	115853409	9592.0	9947.0
chrX	115854530	115856556	5939.0	5893.0
chrX	115857693	115862774	12850.0	12926.0
chrX	115863843	115880590	181094.0	180679.0
chrX	115885111	115889111	446866.0	377791.0
chr7	73105214	73106835	83722.0	80451.0
chr7	73107963	73109452	64457.0	62293.0
chr7	73118249	73120004	48091.0	48082.0
chr7	73179686	73181483	45976.0	45958.0
chr7	73185738	73186797	37429.0	37274.0
chr7	66099591	66100728	28686.0	28688.0
chr6	24664753	24669377	80350.0	80344.0
chr19	58182975	58184823	34849.0	34849.0
chr19	39125212	39126304	30082.0	30083.0
chr16	74366030	74371708	133031.0	132626.0
chrX	3900497	3901635	11787.0	11786.0
chrX	3902638	3904287	13111.0	13109.0
chrX	3907898	3912550	48746.0	48744.0
chrX	3916011	3924339	101034.0	101038.0
chrX	3928176	3929876	19670.0	19664.0
chr3	121748171	121751195	53091.0	53091.0
chr2	11742440	11746478	63717.0	63717.0
chr8	73970413	73973714	58153.0	58152.0
chr19	18202975	18206019	60552.0	60551.0
chr19	18223544	18225570	39947.0	39947.0
chr17	4938786	4941578	54544.0	54544.0
chr17	4965972	4970270	88501.0	88501.0
chr6	170616433	170619397	167652.0	154435.0
chr5	95552669	95556866	67624.0	67620.0
chr3	14123182	14127120	76700.0	76700.0
chr3	14177244	14179850	54581.0	54577.0
chr12	48681176	48683573	48337.0	48335.0
chr15	41772299	41777170	82745.0	82743.0
chr6	106323563	106326782	53362.0	53362.0
chr12	122752399	122754381	40385.0	40387.0
chrX	51668225	51689443	202666.0	202655.0
chr10	38009428	38012728	49829.0	49831.0
chr15	100600575	100603321	56164.0	56166.0
chr14	19347411	19348762	37434.0	37434.0
chr19	51570113	51573154	41509.0	41507.0
chr19	51593246	51595651	40869.0	40868.0
chr14	91060344	91062126	47150.0	47150.0
chr13	52453870	52457263	51709.0	51709.0
chr12	0	14997	4019426.0	3745021.0
chr12	23495	24734	32093.0	27835.0
chr12	26318	27765	40429.0	40053.0
chr12	34734	36019	59028.0	58969.0
chr22	45158308	45164371	80711.0	80717.0
chr16	70800077	70802417	35161.0	35159.0
chr9	64998087	65048125	242.0	235.0
chr12	131626532	131628196	80380.0	79839.0
chr8	134073642	134074904	5390.0	5371.0
chr16	10743199	10746100	50729.0	50729.0
chr9	61203165	61205619	44812.0	44707.0
chr9	61232001	61282104	1110.0	1110.0
chr9	61285758	61299559	149255.0	148551.0
chr17	63548907	63551199	50793.0	50793.0
chr9	41750882	41752124	18604.0	18444.0
chr9	41780491	41783067	79102.0	78930.0
chr20	62381208	62383195	35818.0	35806.0
chr2	148017853	148021778	59479.0	59487.0
chr17	15697748	15700737	60469.0	60489.0
chr11	87978269	88003110	60.0	60.0
chr19	48713614	48715195	35236.0	35236.0
chr19	48720197	48721890	35358.0	35358.0
chr19	48794537	48796089	33838.0	33837.0
chr1	148036954	148040001	76593.0	75316.0
chr1	148072973	148074884	47231.0	47239.0
chr1	148076775	148081232	101945.0	101873.0
chr1	37593996	37597395	54808.0	54804.0
chr12	82356926	82361236	62312.0	62314.0
chr7	149837644	149840009	49157.0	49157.0
chr19	16110811	16113228	53326.0	53326.0
chr19	16184219	16186580	39000.0	38994.0
chr19	16196665	16199444	48895.0	48898.0
chr16	14832665	14835921	74099.0	74083.0
chr12	68684659	68688088	55721.0	55719.0
chr4	73068023	73071233	59004.0	59002.0
chr19	45862055	45864222	49273.0	49275.0
chr1	108229583	108232976	57685.0	57687.0
chr1	108235693	108240536	120112.0	120108.0
chr1	108248218	108249716	25562.0	25562.0
chr1	108259877	108262681	42711.0	42707.0
chr1	108268751	108273021	85324.0	85326.0
chr1	108280287	108301483	326932.0	326920.0
chr16	75461207	75465541	70967.0	70966.0
chr9	67469153	67470265	13489.0	12829.0
chr4	6003295	6004943	81879.0	81871.0
chr11	66958167	66959617	36437.0	36438.0
chr4	58878868	58921382	33.0	16.0
chr2	90402479	91405318	94723.0	74917.0
chr5	175967713	175968964	43962.0	43940.0
chr19	15554956	15557329	39706.0	39701.0
chr19	38334951	38337613	71317.0	71321.0
chr19	38373413	38376367	65063.0	65061.0
chr12	112124795	112127782	51549.0	51549.0
chr2	0	10001	0.0	0.0
chr16	15092477	15095267	50615.0	50610.0
