#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chr1	124127324	124131808	81587.0	32508.0
chr1	124132072	124137242	84964.0	30871.0
chr1	124137449	124141973	61982.0	25215.0
chr1	124142768	124151448	152813.0	54412.0
chr1	124153958	124157292	59331.0	27853.0
chr1	124157845	124161487	67899.0	24980.0
chr1	124162103	124174735	199230.0	71301.0
chr1	124177845	124182735	71552.0	24895.0
chr1	124185192	124186084	23143.0	9264.0
chr1	124187391	124191846	93180.0	24855.0
chr1	124192449	124193252	9742.0	4458.0
chr1	124193387	124194092	8752.0	925.0
chr1	124195002	124199252	59737.0	25164.0
chr16	46379682	46402990	49084737.0	268233.0
chr7	59292147	59293599	37319.0	22123.0
chr1	123700537	123701366	13316.0	5504.0
chr1	123703027	123703309	3716.0	2024.0
chr1	123705982	123709138	71077.0	20902.0
chr1	123709360	123710441	15814.0	2834.0
chr1	123710781	123716188	103697.0	39396.0
chr1	123717921	123720330	51007.0	19869.0
chr1	123721480	123724576	44335.0	19641.0
chr1	123724578	123724815	5499.0	1710.0
chr1	123725475	123729267	84686.0	32349.0
chr1	123730700	123737589	100832.0	34872.0
chr1	123739629	123746731	109546.0	39522.0
chr1	123749401	123749623	4340.0	1786.0
chr1	123750068	123757183	105996.0	37006.0
chr1	123757475	123761007	119597.0	34009.0
chr1	123761363	123765317	69739.0	19648.0
chr1	123766305	123769701	56709.0	19254.0
chr1	123769823	123771521	33946.0	10812.0
chr1	123772278	123772518	3525.0	1678.0
chr1	123774013	123776700	51997.0	20112.0
chr1	123777238	123787683	187873.0	56590.0
chr1	123787965	123788535	9474.0	4860.0
chr1	123788986	123792333	46596.0	15481.0
chr1	123793120	123804898	219680.0	83572.0
chr10	133679107	133679154	0.0	0.0
chr10	133679248	133679353	0.0	0.0
chr10	133685503	133691455	2052171.0	64259.0
chr22	11812786	11816849	337011.0	10095.0
chr2	91420364	91423530	421117.0	39614.0
chr1	124303938	124311225	80700.0	34403.0
chr1	124312507	124313152	8167.0	3935.0
chr1	124314205	124330916	268651.0	95284.0
chr1	124334072	124339709	113963.0	34661.0
chr1	124340067	124346843	153472.0	48968.0
chr1	124347448	124349827	40568.0	12840.0
chr1	124350456	124387136	661436.0	223063.0
chr1	124389046	124390123	21408.0	7114.0
chr1	124391088	124393688	46572.0	13207.0
chr1	124396133	124398614	29643.0	13412.0
chr7	61055085	61056354	130115.0	14937.0
chr1	144102589	144105633	121901.0	26195.0
chr17	313683	316768	133810.0	34958.0
chr6	157309364	157315191	474831.0	262038.0
chr20	28307013	28309467	27045.0	13947.0
chr10	38523265	38530846	849830.0	93739.0
chr10	38572472	38574967	453381.0	15171.0
chr10	38577832	38582050	611022.0	40530.0
chrY	10820441	10823253	189510.0	32551.0
chrY	10824135	10826667	337903.0	28870.0
chrY	10840924	10841313	29692.0	5279.0
chrY	10841984	10843556	107234.0	17238.0
chrY	10858032	10859502	93325.0	19079.0
chrY	10866942	10870405	233272.0	42517.0
chrY	10878586	10881982	276090.0	42864.0
chrY	10883315	10886262	258912.0	42255.0
chrY	10886322	10890931	267492.0	53370.0
chrY	10890946	10891357	0.0	0.0
chrY	10891369	10894050	360076.0	26316.0
chrY	10894384	10895918	89458.0	16829.0
chrY	10898025	10900773	148226.0	35360.0
chr7	58032103	58034587	268726.0	22766.0
chr7	58034762	58037384	437956.0	21961.0
chrY	10911063	10913946	324897.0	23847.0
chrY	10920105	10922590	226654.0	37753.0
chrY	10923982	10929299	513830.0	81521.0
chrY	10931591	10932136	28972.0	5604.0
chrY	10932276	10941762	861668.0	139422.0
chrY	10943431	10946724	212657.0	44215.0
chrY	10948248	10952190	326054.0	61203.0
chrY	10954989	10956549	110096.0	22666.0
chrY	10956929	10957024	0.0	0.0
chrY	10957100	10960925	242030.0	50201.0
chrY	10969890	10973436	177000.0	40234.0
chrY	10981358	10990942	631656.0	147609.0
chrY	10991015	10991138	6438.0	1838.0
chrY	10992537	10994331	135215.0	27239.0
chrY	10998020	11001808	513189.0	45006.0
chr13	17515139	17519684	30397.0	16297.0
chr13	17531674	17534979	44040.0	25210.0
chr13	17536171	17536268	130.0	69.0
chr13	17538262	17541448	40193.0	24557.0
chr13	17543367	17544311	10890.0	6028.0
chr13	17564082	17565098	3476.0	2100.0
chr13	17582869	17585687	43958.0	25889.0
chr13	17585845	17585987	292.0	148.0
chr1	161442211	161459350	1331414.0	698495.0
chr1	161460727	161466377	448379.0	234056.0
chr1	161466445	161472738	488255.0	256232.0
chr10	40933602	40935552	72250.0	40181.0
chr10	40961498	40963218	5864.0	3349.0
chr10	40975015	40977643	15079.0	8431.0
chr13	17817803	17822642	23191.0	12919.0
chr13	17826680	17832106	35572.0	17135.0
chr13	17839922	17841144	10025.0	5304.0
chr13	17841208	17842722	20367.0	11097.0
chr13	17845878	17848465	17736.0	9709.0
chr13	17854760	17855955	9666.0	5882.0
chr13	17856075	17857762	7809.0	3326.0
chr13	17860072	17865089	43055.0	21467.0
chr13	17874542	17877647	30561.0	17405.0
chr13	17877700	17877809	152.0	79.0
chr13	17877831	17878000	1693.0	888.0
chr13	17878035	17880528	16241.0	9497.0
chr13	17884215	17887064	9223.0	5034.0
chr13	17887933	17890703	16438.0	8276.0
chr13	17896879	17897978	2248.0	1283.0
chr21	8201551	8261964	37629709.0	168255.0
chr1	16612488	16614272	51969.0	27184.0
chr1	16614857	16615354	11562.0	6309.0
chr1	16615620	16615795	3865.0	2180.0
chr16	33335394	33340544	308126.0	48462.0
chr10	40412066	40415257	12023.0	6156.0
chr10	40476590	40478349	7045.0	3590.0
chr21	8985910	8989787	838031.0	36071.0
chr4	190121456	190124076	56580.0	23353.0
chr4	190175301	190182802	2153873.0	71968.0
chr5	2144864	2147341	48544.0	23105.0
chr10	41123811	41126690	70573.0	39743.0
chr13	18210700	18213661	1164263.0	21138.0
chr1	789516	792613	186914.0	28959.0
chr21	6368535	6373565	221335.0	121720.0
chr22	16345778	16354945	1524711.0	73180.0
chr22	16356081	16361451	474159.0	49848.0
chr20	27180807	27182094	0.0	0.0
chr17	23189140	23191663	6637.0	3524.0
chr18	79618343	79620846	227889.0	123681.0
chr21	10324538	10327338	634905.0	22230.0
chr21	10361619	10363358	56937.0	28946.0
chr21	10391654	10393390	58916.0	32407.0
chr16	38264959	38268929	56414.0	23013.0
chr16	38274917	38281137	88393.0	43309.0
chr5	47295867	47300778	177248.0	57710.0
chr13	18000458	18005465	28352.0	16195.0
chr13	18005755	18008782	35872.0	21119.0
chr13	18009818	18013052	33360.0	19658.0
chr13	18013136	18015392	18666.0	11020.0
chr13	18020583	18020716	395.0	230.0
chr13	18021231	18022958	11857.0	6775.0
chr13	18025885	18028639	9523.0	5173.0
chr13	18029661	18029877	1215.0	566.0
chr13	18030079	18032798	11359.0	5954.0
chr20	28511374	28514724	111130.0	61219.0
chr20	28516882	28518637	34792.0	19017.0
chr20	28548722	28550182	63305.0	35411.0
chr8	85714760	85722035	1023160.0	88715.0
chr8	85725562	85725893	15939.0	7956.0
chr8	85731041	85746666	1501171.0	58227.0
chr8	85755742	85762636	1038285.0	90804.0
chr8	85763463	85765991	293724.0	9781.0
chr8	85768407	85778392	1397144.0	103031.0
chr8	85783147	85787786	798858.0	100882.0
chr8	85788652	85793679	458048.0	9998.0
chr8	85793778	85794442	84.0	35.0
chr8	85794511	85818706	2846792.0	214614.0
chr16	34609197	34611771	572919.0	33521.0
chr16	34697613	34698226	180768.0	19030.0
chr3	96616286	96619133	1886588.0	9457.0
chr17	25919035	25921580	112861.0	3483.0
chr16	34061432	34067253	452396.0	94872.0
chr16	34095257	34100789	377241.0	76756.0
chr10	40667638	40670355	13031.0	6664.0
chr10	40681673	40683032	2796.0	1648.0
chr7	60309517	60312051	29113.0	16053.0
chr4	49708070	49712961	4586787.0	62263.0
chr6	58783431	58784719	7153.0	4579.0
chr6	58784733	58786253	5772.0	2978.0
chr6	58792240	58793118	475.0	260.0
chr6	58793186	58793265	0.0	0.0
chrY	10628916	10632667	336233.0	45931.0
chrY	10646250	10650980	339902.0	52194.0
chrY	10655845	10661087	352549.0	56812.0
chrY	10661753	10661806	4733.0	1355.0
chrY	10665516	10668057	240190.0	24507.0
chrY	10681539	10688008	570466.0	68393.0
chr14	105230005	105232915	891.0	488.0
chr13	16414424	16417030	44983.0	25421.0
chr13	16437129	16439835	24577.0	13019.0
chr13	16462826	16463822	15358.0	8287.0
chr13	16484558	16486098	17275.0	9009.0
chr13	16487848	16488103	4965.0	2699.0
chr13	16497926	16500817	35293.0	19541.0
chrY	11308225	11316021	1740707.0	89743.0
chrY	11316282	11316300	2729.0	408.0
chrY	11316915	11335434	3103559.0	168314.0
chr20	28781705	28784563	53198.0	19661.0
chr20	28784666	28786930	48575.0	16323.0
chr20	28787338	28787377	908.0	290.0
chr6	370246	373135	200748.0	20221.0
chr17	25073232	25075710	78843.0	4873.0
chr5	9008	12786	18663.0	7815.0
chr1	2747596	2755052	239884.0	39441.0
chr1	2755310	2760203	185225.0	35760.0
chr20	26601373	26608712	54701.0	28726.0
chr11	3652763	3655645	138751.0	79337.0
chr10	42065292	42106174	9926218.0	1524778.0
chr17	25568021	25570460	109716.0	2297.0
chr17	25571865	25574916	8128.0	4077.0
chr4	49510009	49516194	302472.0	41799.0
chr20	26489264	26489874	5135.0	2792.0
chr17	26824537	26827116	227962.0	22885.0
chr17	26827178	26830212	286412.0	23113.0
chr17	26854869	26856944	195179.0	18660.0
chr17	26872120	26872359	16865.0	3465.0
chr17	26878004	26886980	570807.0	54659.0
chr17	26784243	26785873	95368.0	15134.0
chr17	26602415	26605714	259663.0	8428.0
chr17	26618167	26621523	149713.0	5090.0
chr17	26624403	26626919	115418.0	13758.0
chr11	1016508	1018503	73314.0	39040.0
chr8	43236616	43243359	1811707.0	49782.0
chr19	36279513	36282602	12584.0	3081.0
chr5	49598395	49604131	8374502.0	46211.0
chr10	40128251	40129424	11418.0	6213.0
chr10	40129940	40131107	1093.0	657.0
chr10	40134028	40136698	6037.0	3090.0
chr10	40184615	40184779	112.0	61.0
chr10	40185984	40187776	3934.0	2239.0
chr10	40199981	40200234	0.0	0.0
chr16	34570510	34577757	9895475.0	61861.0
chr16	34579965	34597675	33627628.0	297307.0
chr13	17303578	17306666	46820.0	25802.0
chr13	17309663	17311163	20577.0	9875.0
chr13	17318151	17320974	17659.0	9117.0
chr13	17323755	17325638	14509.0	7543.0
chr13	17328620	17328826	732.0	421.0
chr13	17347057	17351187	59743.0	30045.0
chr13	17354482	17356857	47968.0	27908.0
chr13	17367783	17369863	20852.0	10838.0
chr13	17372848	17378158	71546.0	40082.0
chr13	17381910	17382356	6287.0	3581.0
chr13	17391379	17393955	21155.0	10912.0
chr1	122712808	122715970	57525.0	26215.0
chr1	122716925	122720666	125671.0	48215.0
chr1	122720822	122749445	484855.0	174993.0
chr1	122750333	122757705	153036.0	48482.0
chr1	122758316	122763284	94930.0	28560.0
chr1	122763760	122771648	174188.0	61867.0
chr1	122772070	122792107	438553.0	151006.0
chr1	122792517	122792713	34.0	13.0
chr1	122793708	122809534	391536.0	136211.0
chr21	10800153	10800890	18251.0	7018.0
chr21	10804493	10807620	81318.0	30564.0
chr21	10807666	10808020	11310.0	3312.0
chr22	10716069	10731276	1267959.0	203704.0
chr6	58996336	58998871	5335.0	3233.0
chr21	8808978	8812258	92978.0	9013.0
chr13	17912703	17915217	14720.0	8327.0
chr13	17915248	17915268	0.0	0.0
chr13	17916146	17917119	1428.0	820.0
chr13	17922090	17922212	894.0	469.0
chr13	17923001	17923725	10108.0	6196.0
chr13	17923780	17923923	1314.0	662.0
chr13	17927089	17930378	20095.0	11416.0
chr13	17932522	17933722	2306.0	1041.0
chr13	17935599	17938924	13460.0	6426.0
chr13	17939254	17939991	4304.0	2349.0
chr13	17942777	17944168	12276.0	7036.0
chr13	17946054	17946089	0.0	0.0
chr13	17946623	17951696	31315.0	17754.0
chr13	17952345	17954794	11986.0	7067.0
chr13	17955476	17956002	2520.0	1521.0
chr13	17978595	17979303	10848.0	5803.0
chr13	17979449	17981547	7807.0	4482.0
chr13	17988260	17988436	0.0	0.0
chr13	17988559	17991066	8112.0	4237.0
chr13	17993818	17993835	888.0	470.0
chr13	17993992	17998725	71517.0	43460.0
chr13	17999419	18000378	10172.0	6304.0
chr22	12174633	12177777	304888.0	3606.0
chr20	31050519	31077638	14355756.0	599242.0
chr20	31090367	31091746	117898.0	10815.0
chr10	40815110	40818385	8727.0	4689.0
chr10	40890942	40893719	22518.0	12839.0
chr22	18895122	18897647	399557.0	11281.0
chr11	10506889	10510998	3929515.0	16547.0
chr5	50139508	50139815	1892.0	1054.0
chr5	50141318	50141921	6046.0	3455.0
chr20	26540720	26543455	16981.0	5540.0
chr1	16725840	16728094	61605.0	31614.0
chr9	41229427	41231548	119428.0	42492.0
chr1	121742015	121776960	670540.0	214259.0
chr10	38903115	38905607	251836.0	19125.0
chr10	38917531	38921312	252601.0	63582.0
chr1	2651095	2657690	351041.0	67771.0
chr1	2658436	2659484	54156.0	13577.0
chr1	2660040	2662057	134924.0	33215.0
chr1	2663196	2666377	192881.0	45600.0
chr1	2667717	2674721	430283.0	100263.0
chr1	2675074	2675937	63029.0	17252.0
chr1	2676475	2689992	682893.0	139084.0
chr1	2691501	2693971	73644.0	12617.0
chr1	2696386	2697700	44559.0	9680.0
chr14	16091960	16105537	1892550.0	148982.0
chr16	90115864	90118991	94589.0	50260.0
chr7	57486421	57491361	496289.0	69677.0
chr7	57493143	57494128	60515.0	13410.0
chr7	57495339	57497718	299859.0	29645.0
chr20	59233	67210	510142.0	116742.0
chr7	56369383	56375717	796419.0	232161.0
chr22	11367997	11371880	385892.0	217183.0
chr13	16392183	16394696	31070.0	16393.0
chr22	11022252	11024389	69213.0	23227.0
chr1	123501641	123505110	62772.0	22280.0
chr1	123506858	123512351	107501.0	40336.0
chr1	123515908	123517288	19258.0	6220.0
chr1	123517949	123531595	283958.0	100415.0
chr1	123534157	123538816	90410.0	30450.0
chr1	123545967	123562717	316404.0	93020.0
chr1	123564073	123564609	4224.0	1525.0
chr1	123567200	123572421	77715.0	27471.0
chr1	123575611	123580150	74475.0	24521.0
chr1	123581423	123587147	144516.0	51070.0
chr1	123587726	123593407	96303.0	35255.0
chr1	123595137	123599775	114738.0	36754.0
chr12	132239863	132243684	48153.0	25624.0
chr10	42296615	42299414	348492.0	23060.0
chr4	190020659	190023773	41406.0	11985.0
chr4	190082750	190083066	2777.0	1113.0
chr19	36300185	36303419	269.0	172.0
chr17	22520191	22522698	268706.0	7588.0
chr5	134924082	134928692	4346498.0	32277.0
chr22	11210159	11215577	1312902.0	42512.0
chr8	85646150	85663321	1663630.0	160633.0
chr3	93706887	93710048	18042.0	9433.0
chr3	93711663	93712437	2595.0	1342.0
chr6	59640506	59641284	3258.0	1918.0
chr10	41016423	41019108	9492.0	5345.0
chr17	25351847	25354673	6694.0	3525.0
chr17	25382607	25385005	110476.0	2833.0
chr17	25388773	25391334	9320.0	4924.0
chr9	40911804	40913197	29574.0	10427.0
chr8	85820020	85822957	524215.0	88085.0
chr8	85825872	85828618	122680.0	3397.0
chr18	105275	113531	2550969.0	77181.0
chr7	158914462	158916767	56619.0	14648.0
chr17	21851873	21854502	204984.0	25574.0
chr17	21856404	21856412	1144.0	301.0
chr19	54188604	54191272	20404.0	10732.0
chr10	39968184	39968710	562.0	321.0
chr9	138230382	138234257	107972.0	57563.0
chr17	26547831	26550522	6517.0	3411.0
chr17	26567360	26568148	4102.0	2157.0
chr17	26593505	26597692	152715.0	9602.0
chr3	198167381	198170281	103390.0	49828.0
chr3	198172029	198174477	176118.0	45008.0
chr1	123600134	123600404	1221.0	572.0
chr1	123601298	123632580	582575.0	177675.0
chr1	123633968	123634047	0.0	0.0
chr1	123634200	123638786	52482.0	18881.0
chr1	123638913	123647813	248324.0	98199.0
chr1	123648150	123653550	110318.0	34023.0
chr1	123654706	123657707	57193.0	22942.0
chr1	123658012	123658426	3319.0	1454.0
chr1	123660027	123667802	124811.0	43735.0
chr1	123668134	123668950	9408.0	4216.0
chr1	123671097	123680501	126537.0	45018.0
chr1	123680798	123681034	722.0	351.0
chr1	123681388	123697714	329530.0	95131.0
chr1	123698750	123699028	7660.0	3444.0
chr19	37290462	37291465	20687.0	1985.0
chr19	37291908	37295660	64476.0	9342.0
chr21	9245188	9250252	363443.0	115146.0
chr20	29261353	29264856	82706.0	27750.0
chr3	197389420	197389902	10735.0	5038.0
chr17	25787485	25789678	86823.0	1082.0
chr10	41842046	41917264	33540193.0	1240988.0
chr7	100956533	100959960	232458.0	69365.0
chr1	143183596	143277030	38316061.0	1551636.0
chr1	121965773	121969623	69150.0	18806.0
chr1	124203809	124232742	589868.0	175939.0
chr1	124233325	124233698	1954.0	1014.0
chr1	124236502	124241894	91706.0	31758.0
chr1	124243015	124255477	218892.0	89588.0
chr1	124258929	124285568	451622.0	177479.0
chr1	124288110	124292489	69570.0	22527.0
chr1	124295345	124303919	150856.0	60982.0
chrX	267915	270529	36508.0	3565.0
chrX	270736	271685	4955.0	1565.0
chr1	91386235	91388535	336277.0	4184.0
chr10	40767434	40770603	21469.0	9704.0
chr1	123904700	123908708	68130.0	23385.0
chr1	123908831	123909015	5275.0	2653.0
chr1	123909019	123916403	157483.0	62374.0
chr1	123918013	123920972	32012.0	10803.0
chr1	123923100	123930829	185653.0	54455.0
chr1	123936406	123941483	134295.0	51920.0
chr1	123944699	123947541	27235.0	12028.0
chr1	123947774	123954907	139592.0	49594.0
chr1	123955042	123955348	13095.0	6328.0
chr1	123955787	123976252	341708.0	129409.0
chr1	123977870	123982318	65961.0	29213.0
chr1	123983539	123986717	47290.0	16014.0
chr1	123990368	123992936	73373.0	26654.0
chr1	123993044	123993143	1175.0	620.0
chr1	123993262	124017467	452186.0	156167.0
chr1	125165250	125171959	1216241.0	153268.0
chr1	125172599	125185576	10614298.0	336783.0
chr21	7914977	7919785	333049.0	46019.0
chr21	7922195	7931111	1192102.0	117488.0
chr21	7932045	7935094	182879.0	40920.0
chr21	7935421	7940005	589466.0	64312.0
chr21	7940720	7945695	595662.0	76587.0
chr21	7946159	7958748	1062088.0	202470.0
chr4	49322044	49325033	70139.0	15914.0
chr11	94236860	94237383	56.0	21.0
chr11	94237392	94239001	28757.0	14191.0
chr13	17604282	17609260	22623.0	10473.0
chr13	17624569	17628053	18036.0	10236.0
chr13	17628399	17631725	23579.0	12363.0
chr13	17642350	17643155	3956.0	2019.0
chr13	17643596	17646367	27645.0	12749.0
chr13	17654890	17657917	25576.0	15691.0
chr13	17664614	17669171	28682.0	13843.0
chr13	17671566	17672338	2045.0	1040.0
chr13	17679714	17684928	61140.0	36292.0
chr13	17697791	17700499	7549.0	4229.0
chr1	124018296	124021565	50396.0	22308.0
chr1	124022067	124023445	18733.0	7630.0
chr1	124024632	124024799	1234.0	605.0
chr1	124024807	124027897	33861.0	13193.0
chr1	124029008	124035852	86690.0	34921.0
chr1	124037251	124040943	78374.0	27770.0
chr1	124042425	124046077	109415.0	47183.0
chr1	124046456	124046514	0.0	0.0
chr1	124047215	124058353	229539.0	67702.0
chr1	124058576	124074991	350109.0	120344.0
chr1	124075555	124076291	8047.0	3946.0
chr1	124079071	124081761	73964.0	18479.0
chr1	124082236	124085912	69493.0	20864.0
chr1	124091698	124105529	185560.0	58140.0
chrY	26638738	26641562	211238.0	30641.0
chr1	122617992	122622038	73681.0	24180.0
chr1	122622920	122655193	666019.0	214668.0
chr1	122655571	122659623	61502.0	29022.0
chr1	122660351	122712552	1128481.0	366326.0
chr22	12690972	12694171	273498.0	14514.0
chr10	40287964	40290809	9724.0	5227.0
chr10	40509471	40509493	0.0	0.0
chr10	40510551	40510803	973.0	633.0
chr10	40539938	40542976	2706.0	1545.0
chr10	40555217	40558145	63493.0	35596.0
chr1	122906143	122915306	210657.0	77120.0
chr1	122915619	122915759	3739.0	1308.0
chr1	122916011	122916101	615.0	308.0
chr1	122918759	122919060	5781.0	2624.0
chr1	122921570	122965108	776140.0	265460.0
chr1	122967647	122973395	136994.0	39672.0
chr1	122974320	122975357	33721.0	13990.0
chr1	122976386	122979388	56600.0	29061.0
chr1	122981431	122981579	2034.0	886.0
chr1	122981904	122984908	55833.0	21260.0
chr1	122985197	122987949	58513.0	18750.0
chr1	122988285	122988566	3765.0	1849.0
chr1	122989512	122991506	61371.0	16353.0
chr1	122992664	122999602	123579.0	38302.0
chr22	18729479	18731694	91626.0	7305.0
chr21	7256312	7262762	1448779.0	113495.0
chr13	16826274	16827838	13180.0	6442.0
chr13	16848378	16848894	4659.0	2493.0
chr13	16851514	16851797	5274.0	2721.0
chr13	16856328	16856452	1073.0	640.0
chr13	16882764	16884187	13311.0	7496.0
chr13	17400298	17405427	48276.0	26441.0
chr13	17410216	17411716	11471.0	6346.0
chr13	17416372	17416917	3973.0	2288.0
chr13	17417099	17417333	654.0	242.0
chr13	17417957	17419021	104254.0	51921.0
chr13	17485115	17487318	15463.0	5346.0
chrY	11002736	11003086	325.0	38.0
chrY	11003945	11005824	125063.0	24359.0
chrY	11012809	11016490	249982.0	45787.0
chrY	11021349	11022613	82162.0	20013.0
chrY	11023542	11023560	0.0	0.0
chrY	11030434	11031351	67908.0	15801.0
chr12	35613809	35616091	26929.0	17334.0
chr17	115875	119087	62064.0	31430.0
chr17	121350	125557	32533.0	11922.0
chr10	40366985	40369532	1694.0	1055.0
chr10	40394886	40394946	0.0	0.0
chr10	40395145	40397876	12647.0	6958.0
chr5	34186728	34187148	10301.0	5560.0
chr5	34188277	34193784	137700.0	56938.0
chr21	10426776	10428455	49466.0	23598.0
chr21	10428559	10428597	1356.0	736.0
chr10	40085142	40086546	3119.0	1460.0
chr21	8384655	8473309	58766046.0	172160.0
chr20	29121593	29123538	74782.0	20198.0
chr10	38807375	38810540	203319.0	28514.0
chr3	93469361	93471801	11859621.0	2129.0
chr4	1433988	1436603	6264.0	2974.0
chr13	16600612	16601047	5518.0	3030.0
chr13	16606650	16609402	39705.0	21516.0
chr13	16656323	16656785	5003.0	2503.0
chr13	16656927	16657044	1967.0	1053.0
chr13	16672384	16672426	91.0	49.0
chr13	16687381	16691490	62247.0	34144.0
chr13	16697588	16697682	2177.0	958.0
chr13	16697687	16698031	1530.0	816.0
chr13	16698049	16700278	23284.0	11464.0
chr19	7449307	7452123	200349.0	29611.0
chr22	50806875	50809467	78973.0	32152.0
chr21	5326889	5330910	266648.0	62968.0
chr17	24149444	24152769	56244.0	1131.0
chr17	24186507	24189789	70697.0	2533.0
chr20	31224414	31227417	308360.0	23040.0
chr20	31228458	31231680	456286.0	33027.0
chr20	31232159	31233573	161584.0	10094.0
chr20	31239886	31243476	288260.0	34768.0
chr1	224010838	224015910	518441.0	58074.0
chr21	10700413	10710804	964442.0	158344.0
chr21	10710910	10718875	720689.0	119158.0
chr21	10719043	10720169	75642.0	17802.0
chr21	10720473	10728504	600867.0	124358.0
chr21	10729125	10738634	816856.0	143824.0
chr21	10752004	10756855	106300.0	45270.0
chr21	10796207	10798236	59026.0	23654.0
chr21	10798372	10799432	24694.0	9178.0
chr20	29884446	29885678	32668.0	10120.0
chr1	248944610	248947412	77005.0	30628.0
chr3	9001	11842	93955.0	36525.0
chr7	58796710	58798922	42759.0	25168.0
chr10	38485928	38490812	602466.0	40910.0
chr10	38494932	38497542	984149.0	19653.0
chr10	38497909	38501672	375998.0	31940.0
chr12	9002	11550	87903.0	36239.0
chr17	21967189	21993012	11426713.0	330862.0
chr6	60231804	60232035	2132.0	1041.0
chr1	123310279	123312959	35653.0	15429.0
chr1	123314678	123317444	51739.0	19476.0
