#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chr3	57326800	57328500	6330.0	3363.0
chr9	42364000	42410600	551065.0	309479.0
chr19	50090500	50140400	682373.0	94748.0
chr2	97106300	97615800	5368224.0	2865645.0
chr4	189232500	189236300	310974.0	21850.0
chr12	61471100	61473000	5157.0	2819.0
chr6	44043600	44080000	252720.0	137495.0
chrX	155700400	155727500	113439.0	63030.0
chr17	448200	510900	165572.0	89431.0
chr18	2841300	2861500	280421.0	59739.0
chr2	86900700	87078100	2808812.0	1506454.0
chr5	139005500	139011600	16419.0	8806.0
chrX	109114900	109119400	10050.0	5321.0
chr18	47852300	47854300	314713.0	5114.0
chr2	87119300	87189800	803796.0	443363.0
chr21	0	8679600	135957475.0	18418596.0
chr9	33656600	33660000	305374.0	13396.0
chr3	3895200	3896700	2168.0	1121.0
chrX	456500	531800	438666.0	227083.0
chr5	78452400	78457600	15241.0	7857.0
chr3	165573100	165591000	64922.0	34727.0
chr11	3652800	3655600	138487.0	79199.0
chrX	124584300	124588400	10827.0	5715.0
chr22	21113500	21554000	6632393.0	3332127.0
chr8	105789200	105793800	12423.0	6464.0
chr12	113079600	113081500	17843.0	5676.0
chr22	11496900	11873100	5067867.0	1416393.0
chr8	141871100	141875200	69608.0	37797.0
chrX	73381000	73387000	8186.0	4212.0
chrX	31511400	31535800	64986.0	35044.0
chr9	138222000	138394700	1464391.0	598184.0
chrX	1365300	1458700	522453.0	268767.0
chrX	140722400	140726100	67888.0	36397.0
chr10	38481300	38596500	7510865.0	651612.0
chr14	104288100	104290200	24051.0	13566.0
chr19	36267900	36313700	157539.0	39890.0
chr4	9212700	9369600	480000.0	141512.0
chr5	80649100	80653100	2978539.0	17769.0
chrX	52442800	52538100	640812.0	352506.0
chr5	119904000	119905600	7878.0	4232.0
chr4	7863000	7865000	45777.0	25528.0
chr3	78948800	78950500	6306.0	3401.0
chrY	11072100	11335300	11418014.0	1553396.0
chrX	49317500	49623500	1706436.0	398169.0
chr9	63761400	64027300	4809732.0	1922225.0
chr8	7209800	7914700	5829340.0	2970017.0
chr15	17058500	19790100	3441348.0	1609451.0
chr15	30844100	30859900	125659.0	54870.0
chr11	61084500	61130400	307319.0	155789.0
chr4	146285100	146305300	134672.0	70097.0
chr5	647600	651700	66345.0	36585.0
chr5	94567100	94570400	414325.0	14201.0
chrX	2580600	2751300	926309.0	501971.0
chr11	73509800	73511700	104683.0	6267.0
chrX	7587600	7591800	13859.0	6766.0
chrX	135718600	135888700	2615040.0	1103980.0
chr3	103224300	103236500	38210.0	21152.0
chr7	62265700	62409500	5280324.0	893332.0
chr14	44705100	44709900	8790.0	4396.0
chrX	154938900	154945100	30001.0	15983.0
chrY	26637300	57227400	10632091.0	1409706.0
chrX	89202500	89208400	104730.0	52878.0
chr2	21903500	21906400	16786.0	8652.0
chr15	101892700	101991100	2126253.0	1000919.0
chr3	195616000	195750100	1702390.0	879209.0
chr10	41838900	42107300	43536141.0	2799891.0
chr16	29430800	29566900	3020602.0	1508972.0
chr20	28939400	29264700	4050413.0	1540051.0
chr12	101147000	101155000	17200.0	9003.0
chrX	86395500	86398100	11415.0	5724.0
chrX	130567700	130572000	8606.0	4263.0
chrX	16361200	16366000	19315.0	10188.0
chr11	121175000	121187000	63237.0	28639.0
chr17	45511500	45641300	1770229.0	950973.0
chr1	248932700	248956400	292426.0	114392.0
chr3	133551500	133579500	149267.0	79886.0
chr3	97905100	97923200	77086.0	42791.0
chr15	82321000	82374600	866068.0	440266.0
chr18	52791800	52793800	55064.0	6017.0
chrX	100135800	100141000	17012.0	8833.0
chr9	137326800	137330600	161349.0	73384.0
chr17	26766800	26987200	8470663.0	1212006.0
chr7	57611600	57637700	454625.0	208138.0
chr16	36225200	46423000	56118975.0	2604429.0
chr15	20005600	22606300	26237052.0	13845286.0
chr5	17516800	17600200	4545264.0	513776.0
chr6	143799900	143801800	35134.0	18969.0
chr20	0	67900	516891.0	119414.0
chr16	34832600	34922100	3199451.0	574710.0
chrX	21340600	21345700	18304.0	9978.0
chr15	56311200	56314600	8068.0	4151.0
chr1	121605200	124938900	45196675.0	16171384.0
chr1	0	792500	31644003.0	4188092.0
chr7	100951400	100968300	358881.0	134207.0
chr7	100991500	101004600	488713.0	260219.0
chr2	10952800	10955000	60929.0	31480.0
chr10	126946300	126953400	128653.0	36515.0
chr15	32153700	32626200	5039683.0	2568350.0
chr5	548300	564100	124549.0	65694.0
chr9	85071600	85075100	17322.0	8876.0
chr1	91386300	91388400	335335.0	3681.0
chr6	33484600	33486400	7503.0	3814.0
chr14	100525900	100527800	14426.0	7733.0
chr17	53104900	53107300	724983.0	7035.0
chr5	177960500	177981400	219450.0	115914.0
chr15	82421200	82541700	2243705.0	1141904.0
chr14	34537100	34562600	249336.0	133015.0
chr8	12136900	12614300	6259683.0	3250741.0
chr2	13718700	13737700	79022.0	43153.0
chrX	11840900	11848000	26156.0	13850.0
chr18	15367200	20940300	13059840.0	6938028.0
chr8	81841500	81851900	68563.0	34216.0
chr2	240308100	240310300	23275.0	12190.0
chrX	25773300	25776000	9454.0	4589.0
chr20	26364200	28916900	10080392.0	4300897.0
chr8	43937900	45969600	3829206.0	2056473.0
chr4	6002700	6005700	52499.0	28961.0
chrX	2223900	2521900	1672357.0	904274.0
chr22	16258000	16385800	7197871.0	892571.0
chrX	155454000	155522000	380255.0	207923.0
chr2	3179600	3182100	95985.0	32582.0
chr3	139190800	139194700	13210.0	6914.0
chr5	93947500	93948900	3477.0	1887.0
chr3	122837000	122838700	4177.0	2276.0
chr16	46449700	46467000	228984.0	54228.0
chr8	71406700	71412400	9661.0	5078.0
chr5	21477600	21497600	370385.0	144797.0
chr3	174829200	174831800	5242.0	2870.0
chr5	100045500	100076300	1263846.0	134771.0
chr8	69688400	69691100	149785.0	3790.0
chr19	37264900	37304300	558852.0	76185.0
chrX	36465200	36471200	11991.0	6265.0
chrX	1200600	1209400	50762.0	26377.0
chrX	1249200	1269000	121359.0	63424.0
chrX	1289500	1298900	94887.0	50641.0
chr17	19025700	19237400	3082030.0	1654364.0
chr9	85164800	85166100	5484.0	2796.0
chrX	133108600	133116500	35221.0	18751.0
chrX	26176400	26181400	15959.0	8448.0
chr9	38824200	39089400	2766175.0	1532332.0
chr8	99494900	99496800	183275.0	5282.0
chr15	23125400	23357400	3520740.0	1789895.0
chrX	34416800	34425900	29160.0	15884.0
chr17	21783300	22054000	19279755.0	1455666.0
chr19	27337600	27427400	983823.0	460725.0
chr9	70037200	70039600	288647.0	9854.0
chr16	34945600	35072500	1227182.0	411824.0
chr3	26384800	26404100	47403.0	25526.0
chr5	181172600	181538200	3457952.0	1479981.0
chr5	175904500	176118000	1986312.0	1076939.0
chr3	170864300	170881400	89013.0	48019.0
chr15	75254100	75299800	1147431.0	556160.0
chrY	4343800	4345800	283290.0	2676.0
chrX	100257100	100261600	13092.0	6783.0
chr12	132455100	132465200	84575.0	46211.0
chr4	49077200	51816100	62255578.0	5425269.0
chr3	106665700	106669700	11554.0	5431.0
chr9	40792500	41323100	9837475.0	4599439.0
chr12	20768400	20770300	17617.0	9516.0
chr5	2489800	2491700	30493.0	16910.0
chr3	197030600	197035800	58215.0	30247.0
chr12	20550500	20552400	138606.0	4907.0
chr7	144180800	144377300	2485185.0	1403170.0
chr3	155544100	155546700	9298.0	4884.0
chrX	57712300	57719700	26553.0	14298.0
chr12	124905900	124941800	307211.0	164634.0
chr5	106425500	106429500	15870.0	8064.0
chr7	61017800	61075200	3550405.0	551789.0
chr3	197598400	197680900	996448.0	530974.0
chr3	80876000	80894000	60999.0	35036.0
chr4	119274400	119301700	124423.0	70434.0
chr5	134922500	134929400	4685341.0	41386.0
chr14	44025100	44027200	8802.0	4488.0
chr6	34070600	34074000	53467.0	29243.0
chr3	197454700	197460800	93746.0	41297.0
chr3	177660600	177664000	13814.0	7044.0
chr15	25757700	25759100	22887.0	12901.0
chr3	24053500	24054900	3593.0	1570.0
chr2	91783000	91924800	1565596.0	740387.0
chr2	1221700	1223900	128798.0	29185.0
chrX	14286500	14289300	6876.0	3605.0
chr19	7019100	7061300	524433.0	282549.0
chrX	89060200	89062700	7506.0	4078.0
chr21	10650900	12965800	9512531.0	1667226.0
chr22	49972700	49975300	21655.0	11900.0
chr1	103594400	103760600	1954333.0	1108517.0
chr16	90100500	90338300	1518151.0	703606.0
chr2	111253600	111500500	2483397.0	1362727.0
chr14	101267600	101272200	9836.0	5320.0
chrX	1049100	1054300	44902.0	23616.0
chrX	1085100	1175500	511758.0	263978.0
chr2	36183000	36184500	29885.0	16014.0
chr1	224010800	224017000	571760.0	67706.0
chr8	46829400	46832000	170570.0	8127.0
chr15	101752300	101764800	116690.0	46220.0
chr3	90455400	91297100	5860842.0	3134156.0
chr10	133625800	133797400	3568537.0	555629.0
chr2	88771000	88806500	391617.0	196101.0
chr2	113370100	113662700	4645311.0	2452014.0
chr7	158131400	158156200	286273.0	91752.0
chr20	47893800	47900200	115163.0	50404.0
chrX	74660000	74718100	222877.0	119161.0
chr11	1015700	1019300	80797.0	43000.0
chr11	1091000	1098200	79341.0	36258.0
chrX	10966600	10976800	25749.0	14168.0
chr14	18695400	19724300	13402488.0	7212817.0
chrX	122528400	122550000	66563.0	36902.0
chr7	158893100	158918100	196621.0	86141.0
chr4	554100	556500	57850.0	31904.0
chr8	57204900	57216100	311521.0	161572.0
chrX	155983500	156040800	609342.0	297291.0
chr14	101674400	101676400	4083.0	2179.0
chr5	109259500	109265400	2923.0	1378.0
chr3	121933800	121936400	7618.0	3221.0
chr9	66959000	68398100	15251481.0	8344420.0
chr3	170567000	170569900	8780.0	4545.0
chr9	42899400	42901300	39829.0	12072.0
chr2	64359300	64377000	149020.0	82826.0
chr22	10687700	11428100	10339496.0	3584687.0
chr3	14091000	14092500	6044.0	3204.0
chr9	39846200	40771100	14893544.0	8011799.0
chr3	158511300	158513100	5051.0	2671.0
chr12	29790400	29834600	199227.0	109301.0
chr3	15592100	15603300	66157.0	36357.0
chr3	96616300	96619300	1886951.0	9647.0
chr2	86655300	86661100	3380.0	1171.0
chr13	57140500	57172500	1009453.0	536369.0
chr11	50813600	54383000	12615529.0	6634311.0
chrX	148123500	148129000	21258.0	10926.0
chr3	196897800	196899800	26572.0	7257.0
chr18	105200	113200	2557283.0	79492.0
chr19	24330100	27274500	1637142.0	788146.0
chr3	16679700	16682500	5920.0	3064.0
chr5	46433900	46687700	1137198.0	621358.0
chrX	147653800	147659900	5138.0	2719.0
chrY	11486600	11757800	13631631.0	971025.0
chrX	37628400	37633500	14926.0	7358.0
chr8	43236700	43262600	1893134.0	94996.0
chr6	38262000	38301600	202719.0	112529.0
chrX	141000400	141108300	765386.0	418588.0
chrX	1816200	1820600	51762.0	11123.0
chr6	160611700	160647400	2361612.0	893381.0
chr5	176590700	176593000	64651.0	35647.0
chr6	61321800	61493000	1621767.0	842344.0
chr4	1427000	1468900	144944.0	79116.0
chrX	73887000	73891300	9051.0	4612.0
chr3	197383400	197428800	322737.0	167419.0
chr5	6967700	6971700	8202.0	4124.0
chr8	144124800	144137600	101920.0	44955.0
chrX	142892300	142911600	56018.0	30938.0
chrX	0	329300	1083233.0	482572.0
chrX	58467900	62522800	4957725.0	2624678.0
chr12	41362700	41364600	301007.0	4697.0
chr12	131475300	131478600	40912.0	21571.0
chr17	1307700	1312000	4314.0	2284.0
chr5	156658300	156665400	38100.0	19131.0
chr20	30995400	31246000	24640586.0	1515595.0
chrX	128785000	128788700	12216.0	6402.0
chr3	183955400	183958700	60121.0	25971.0
chr7	145996400	146018600	444317.0	50539.0
chr9	319900	322400	1757.0	935.0
chr6	51874900	51901300	86376.0	47382.0
chr14	54235600	54240000	11776.0	6236.0
chrX	102188700	102489200	1707485.0	950531.0
chrX	63129600	63290600	854069.0	471552.0
chrX	83752100	83756900	23054.0	11640.0
chr2	148880800	148882800	440227.0	5383.0
chr7	1271400	1273500	16702.0	6076.0
chr2	87217000	87866200	8420581.0	3972381.0
chr6	44180600	44182900	77330.0	42022.0
chr16	36166300	36202400	1800335.0	324450.0
chr8	96171200	96173100	18980.0	5307.0
chr7	142665100	142668500	566302.0	13220.0
chr21	43212400	43280900	118332.0	64394.0
chrX	9403600	9415100	472248.0	193021.0
chrX	127362200	127368300	11105.0	5928.0
chr11	135075600	135086600	6509.0	3126.0
chr12	124430500	124440300	81375.0	42981.0
chr9	35912600	35915300	148518.0	79403.0
chr17	22745200	26629800	8185193.0	2922766.0
chr4	190048600	190214500	3611528.0	740885.0
chr3	101674800	101698400	171317.0	90718.0
chr12	5928900	5933000	49468.0	26583.0
chr2	109744600	110095200	4525132.0	2422367.0
chr14	105568500	105583900	146125.0	73407.0
chr15	74068100	74102000	710819.0	351293.0
chrX	101471700	101474900	5599.0	2183.0
chr15	0	17035000	368468.0	162910.0
chr3	66273800	66275200	3018.0	1658.0
chr3	65697400	65699300	1584.0	839.0
chr18	46961600	47031700	761116.0	440804.0
chr3	40219400	40240500	86502.0	48783.0
chrX	94863600	94868300	11471.0	6104.0
chrX	109034800	109069100	185071.0	59422.0
chr4	189834900	189849700	214266.0	72998.0
chr4	189877500	190023700	2030901.0	743409.0
chr3	65510000	65513900	10428.0	5199.0
chr3	166228200	166232400	12760.0	6648.0
chr3	75736400	75754600	150989.0	71979.0
chr3	194323600	194334900	96687.0	52671.0
chrX	68217300	68230200	48967.0	25324.0
chr13	16087600	16165300	2680682.0	1102720.0
chrX	126463700	126474200	679912.0	21160.0
chr8	85642100	85829300	13202520.0	1034881.0
chr22	50786600	50818400	434787.0	186620.0
chr6	115254900	115256800	19346.0	7110.0
chr8	7940500	8075700	1435509.0	720439.0
chr14	45477100	45482500	11087.0	5642.0
chr5	114156700	114158300	8413.0	4459.0
chr19	34386800	34393500	114187.0	46866.0
chr2	32865900	32869900	19166.0	8221.0
chrX	72489400	72490800	4516.0	2374.0
chr2	161277700	161283400	216666.0	36068.0
chrX	87220500	87222100	3415.0	1896.0
chr2	95849400	96067900	2714636.0	1406830.0
chr9	65579400	66874600	16186449.0	8702956.0
chrX	148347100	148378700	125015.0	63725.0
chr5	71850000	71852800	75650.0	3601.0
chrX	14085100	14109500	74326.0	41567.0
chrX	16498100	16503400	15001.0	8032.0
chrX	11218800	11221100	5403.0	2797.0
chr2	241589300	241591800	63599.0	15685.0
chr12	132223300	132243400	125559.0	66458.0
chr3	196249400	196251900	48560.0	26077.0
chrX	52175000	52228100	274318.0	150711.0
chr3	135437200	135439100	9013.0	4920.0
chr8	67584500	67592700	190863.0	18047.0
chr9	76174300	76176200	33758.0	6408.0
chr2	89235300	89947100	19261696.0	3401359.0
chr3	16176800	16179200	18211.0	10037.0
chr5	45743000	45744800	5318.0	2838.0
chrX	50019400	50033700	38760.0	20364.0
chrX	50056700	50066100	26649.0	14237.0
chr17	43227600	43324300	3409397.0	493275.0
chr5	123760300	123762200	161188.0	6230.0
chrX	114701600	114724300	65339.0	36280.0
chr2	91969000	94569500	11540109.0	5672776.0
chr3	137168400	137169900	5360.0	2822.0
chrX	150024800	150026200	1847.0	1077.0
chrX	139621500	139622800	5241.0	2551.0
chr2	110229200	110633400	5022581.0	2700354.0
chr3	68076400	68077800	3031.0	1589.0
chr11	77885600	77887600	32980.0	4232.0
chr14	106326900	106367700	382047.0	195043.0
chr7	62430000	62520600	2223037.0	320468.0
chr13	114353300	114364300	18770.0	8728.0
chr17	294900	317900	309567.0	124093.0
chr3	108751100	108755100	5192.0	2561.0
chr22	50642800	50644900	67325.0	34588.0
chr3	4916700	4922500	12610.0	6247.0
chr11	103408700	103410600	106377.0	7196.0
chr3	19499700	19504000	15713.0	8527.0
chr5	85641800	85662700	105074.0	56896.0
chr4	181238800	181242300	23893.0	13473.0
chr21	46682700	46709900	325087.0	135787.0
chr14	86593300	86595200	9838.0	5428.0
chr3	91516200	93749200	15223200.0	1712743.0
chr12	130386400	130394100	97805.0	53094.0
chr16	34657200	34672500	1063886.0	144122.0
chr16	34694600	34772000	4631231.0	748528.0
chr7	58031800	60997400	12682345.0	4538730.0
chr11	93417500	93427700	22747.0	12027.0
chr11	131679500	131681500	43364.0	23820.0
chr19	58538700	58617600	705616.0	334425.0
chr2	109198400	109200700	36147.0	5287.0
chrX	147281700	147287100	56120.0	32582.0
chrX	86970000	86975600	20545.0	11049.0
chrX	149437900	149441900	8736.0	4506.0
chrX	72743200	73035800	1671455.0	920619.0
chr18	78436900	78438700	32541.0	17107.0
chr6	58432200	60242300	2477481.0	1357557.0
chrX	31077600	31082600	17274.0	8679.0
chrX	1480900	1492800	97293.0	42029.0
