#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chr16	34695100	34769400	4495207.0	723763.0
chr19	34390400	34393400	91161.0	34943.0
chr13	82110600	82115000	21128.0	10314.0
chr5	25360500	25384500	109638.0	59283.0
chr5	181300200	181538200	2579226.0	1027651.0
chr14	39656500	39661800	25466.0	13553.0
chr13	111306800	111311500	39259.0	21771.0
chr3	91516500	93791400	15551060.0	1871119.0
chr5	35568300	35572200	13236.0	6740.0
chrX	60342100	60418400	91691.0	50312.0
chrX	56369800	56400900	120742.0	65645.0
chrX	46508400	46510300	5463.0	2871.0
chr5	102671600	102687800	72057.0	39359.0
chrX	55180400	55184500	520957.0	10822.0
chr15	101743400	101765100	209743.0	93705.0
chr6	33484600	33486500	8386.0	4285.0
chr19	36267800	36313100	152656.0	37377.0
chr8	91559900	91584800	105468.0	58540.0
chr13	60246100	60251600	13292.0	6675.0
chrX	100257300	100261400	11704.0	5987.0
chrX	98668300	98692100	62893.0	34133.0
chr3	90455600	90686800	2951113.0	1548169.0
chr5	111302300	111328400	94637.0	53353.0
chrX	137436700	137439300	70683.0	18305.0
chr3	142279200	142296200	89699.0	48627.0
chr2	66617100	66647400	135498.0	73480.0
chr4	119254500	119301400	217560.0	123566.0
chr3	38083400	38085400	29075.0	11793.0
chrX	115725600	115889500	136995.0	61101.0
chr5	61517800	61519100	3628.0	1830.0
chrX	3966600	3968400	3366.0	1864.0
chr18	78512500	78515100	50593.0	11523.0
chrX	105073100	105077400	14589.0	7484.0
chr12	68991300	68997100	20890.0	11307.0
chr9	42498100	42693900	2978919.0	1581052.0
chrX	148123500	148128700	19396.0	9939.0
chr2	76002800	76004900	8010.0	4184.0
chr19	0	271200	3374880.0	1481246.0
chr4	170783000	170787800	13828.0	6666.0
chr11	1015800	1019100	79497.0	42305.0
chr11	1096700	1099500	63743.0	27130.0
chrX	48369600	48439300	556120.0	298519.0
chr3	98465900	98468000	3084.0	1674.0
chr3	57325100	57330600	21578.0	11583.0
chr13	63748000	63768700	172614.0	98936.0
chr13	24548400	24595100	323475.0	181399.0
chr6	15189300	15190600	2805.0	1568.0
chr3	157724600	157730700	24939.0	12200.0
chr18	46961600	47031800	761644.0	441100.0
chrX	72669400	72671800	6812.0	3624.0
chr5	66057600	66063600	32279.0	17618.0
chr12	20768400	20770300	17617.0	9516.0
chr13	58182000	58183300	5987.0	3017.0
chrX	82546500	82548200	3820.0	2137.0
chr7	57485400	57497700	1200679.0	161300.0
chr3	95657300	95662600	23289.0	11626.0
chrX	106813800	106830900	50451.0	27434.0
chr10	39567300	39724000	728841.0	385864.0
chr13	77879800	77881000	1450.0	770.0
chr13	105884500	105890000	25409.0	13776.0
chr4	52541700	52544400	6592.0	3525.0
chr14	55707100	55728100	98832.0	53717.0
chr14	22351500	22353600	6600.0	3527.0
chr12	101148400	101155100	15157.0	7925.0
chr17	26766900	26987300	8471318.0	1212422.0
chr14	80622200	80623500	3509.0	2009.0
chr2	239643500	239645700	101404.0	55979.0
chr6	114720800	114726200	16761.0	9222.0
chr15	43960900	43964000	10296.0	5589.0
chr13	112665100	112667600	19134.0	10534.0
chr3	35900800	35902000	4757.0	2537.0
chr13	85998100	85999400	2917.0	1563.0
chr1	146937000	147016200	1227371.0	580311.0
chr13	92475100	92476700	3889.0	2130.0
chrX	87220500	87222000	3244.0	1807.0
chr3	145252800	145257400	13818.0	6886.0
chr14	22587400	22640000	283008.0	153340.0
chr3	63733500	63739300	19905.0	10292.0
chr1	234775600	234815100	590575.0	319670.0
chr3	102215400	102220800	20826.0	11544.0
chr14	85885600	85891600	9445.0	4140.0
chrX	87823300	87829400	7668.0	3986.0
chr5	166546900	166548700	7282.0	3367.0
chr9	108501400	108509900	30645.0	16637.0
chr3	53442000	53470400	126012.0	70024.0
chrX	112914400	112925700	37611.0	20100.0
chr3	187860200	187868500	40987.0	21631.0
chr3	187890200	187896100	19253.0	10197.0
chr3	136224200	136230200	25970.0	13980.0
chr17	31937400	31950600	125905.0	65034.0
chr3	98801400	98805100	17014.0	9184.0
chrX	110342700	110345500	10484.0	5685.0
chr2	234888400	234894300	12883.0	6673.0
chr7	62121900	62152800	322873.0	171196.0
chr13	79817000	79845800	112030.0	62913.0
chr7	51595500	51605000	43182.0	23466.0
chr3	26477700	26497600	74363.0	41790.0
chrX	57713500	57727800	51223.0	27779.0
chr22	15453000	15906300	7358195.0	3955704.0
chr6	100355000	100360600	17550.0	9342.0
chrX	25118500	25121900	11620.0	6437.0
chr13	99166400	99177600	59532.0	33088.0
chr13	99198700	99330400	685472.0	382770.0
chrX	155299600	155304300	10691.0	5794.0
chr3	23544500	23563400	90584.0	50338.0
chr18	79617700	79621500	232317.0	126096.0
chr6	94198700	94203600	3171.0	1658.0
chr14	67327500	67329700	8365.0	4533.0
chr5	120650500	120668900	71476.0	40338.0
chr13	91604000	91607000	6611.0	3385.0
chr18	47852300	47854300	314713.0	5114.0
chr2	226108500	226112000	15790.0	8081.0
chr2	86655900	86669600	48500.0	25715.0
chr2	72064100	72069500	13363.0	7315.0
chrX	0	2780600	13159615.0	6754746.0
chrX	36465300	36471200	11765.0	6154.0
chr3	102009500	102014300	22502.0	12081.0
chr5	90923700	90929600	22313.0	11635.0
chr6	58432400	60242500	2478416.0	1358042.0
chr8	141491600	141493500	22911.0	7558.0
chr3	14055300	14092400	180750.0	99343.0
chr13	51478500	51614900	693539.0	386848.0
chr2	95772900	95824300	448837.0	246703.0
chrX	51012500	51015300	7302.0	3959.0
chr16	21830200	21936000	2458063.0	1232456.0
chr12	2254900	2257000	135754.0	9772.0
chrX	14085300	14108200	66095.0	36942.0
chrX	83752000	83756600	21919.0	11034.0
chr5	28196200	28201200	18279.0	9249.0
chr13	93363200	93364500	4394.0	2560.0
chr6	61661700	61673400	39232.0	22011.0
chr13	29823700	29851900	135457.0	75661.0
chrX	153250500	153292500	260361.0	142728.0
chr13	105746200	105755100	37696.0	21207.0
chrX	32732300	32736800	17323.0	9132.0
chr3	34079700	34117300	188436.0	103251.0
chrX	34248300	34253900	15640.0	8051.0
chr3	19499600	19503900	15900.0	8601.0
chr13	67992800	67995700	9199.0	4558.0
chr2	21903400	21909000	25723.0	13443.0
chr5	122710000	122711300	4540.0	2384.0
chr4	177999400	178021000	69359.0	39852.0
chr1	148068100	148281100	2438017.0	1264000.0
chr13	106214300	106219300	17460.0	8627.0
chr12	41362700	41364600	301007.0	4697.0
chr4	190006200	190023700	187931.0	70235.0
chr4	190046800	190214500	3643962.0	757415.0
chr8	67584500	67595300	202261.0	24002.0
chrX	88033200	88035800	2339.0	1214.0
chrX	80939000	80979600	150373.0	81861.0
chr3	142475100	142481200	28895.0	15412.0
chr4	75113600	75132800	73706.0	40704.0
chr14	34539600	34562500	231458.0	123353.0
chr5	34134300	34246400	1911511.0	912588.0
chr13	114283500	114364300	526757.0	279845.0
chr14	88443500	88461600	79026.0	43604.0
chr5	152654000	152658800	16217.0	8951.0
chr3	198081900	198295500	1699315.0	751582.0
chr3	90307100	90353400	343124.0	166396.0
chrX	51203000	51268100	199176.0	110610.0
chr18	0	113200	3568752.0	564082.0
chr13	95904300	95919800	80596.0	44623.0
chr13	50471200	50473600	6207.0	3204.0
chr13	50495200	50574600	340494.0	193431.0
chrX	112324900	112353800	88914.0	49036.0
chr1	223987600	224033700	1041286.0	325694.0
chr5	144994500	144996900	10105.0	4566.0
chr3	26384800	26404200	47804.0	25750.0
chr1	91371400	91388400	398336.0	39276.0
chr3	196249400	196251700	47688.0	25586.0
chr13	47668100	47670800	8357.0	4350.0
chr14	105215100	105240900	73897.0	39495.0
chr2	181345900	181347800	8036.0	3810.0
chrX	70963600	70964900	1603.0	800.0
chr3	180042300	180043800	4676.0	2553.0
chr4	164053600	164055000	6146.0	3633.0
chr5	252300	302600	500900.0	264461.0
chr13	19103900	19108900	12913.0	6789.0
chr13	19137000	19138800	56589.0	29452.0
chr13	66738800	66743500	6005.0	3023.0
chr13	66776700	66778400	5258.0	2872.0
chr4	117924000	117928000	13617.0	7332.0
chr1	121185000	121407300	3274784.0	1775096.0
chrX	68327200	68328400	8787.0	4551.0
chr13	40864700	40922000	294518.0	162906.0
chr7	136414200	136420000	14111.0	7375.0
chr8	144124800	144127100	39026.0	11987.0
chr13	55812100	55813600	7647.0	2026.0
chr13	75241100	75247300	26084.0	14610.0
chr3	67264500	67266500	6380.0	3240.0
chr3	188635800	188640400	16316.0	8498.0
chr17	43227400	43324300	3411341.0	494310.0
chr3	15907300	15909500	7175.0	3334.0
chr6	160611800	160647400	2360718.0	892840.0
chrX	65824300	65836700	47551.0	25818.0
chr13	45616700	45670200	247848.0	137991.0
chr22	18175900	18897700	10238909.0	3943429.0
chr12	77655700	77660100	16001.0	8071.0
chr5	177960600	177981000	217173.0	114694.0
chrX	42590300	42595600	18360.0	9754.0
chr13	40956000	41059700	571402.0	316117.0
chr14	86591700	86611100	75435.0	42408.0
chr14	24519800	24532000	47822.0	26280.0
chr14	57551700	57553500	3423.0	1800.0
chr9	134182000	134185500	25413.0	14197.0
chr13	110455200	110498400	251888.0	139604.0
chr3	6345400	6346700	4975.0	2664.0
chr14	101244800	101272200	126995.0	62347.0
chr5	62656100	62675800	81340.0	44736.0
chr10	126946400	126949200	100730.0	21436.0
chrX	58467900	58957000	965748.0	490099.0
chr15	25757600	25759400	24710.0	13980.0
chr3	173253900	173255100	1170.0	605.0
chrX	111416100	111418000	51707.0	3853.0
chr7	159334900	159345900	13246.0	6843.0
chr2	49228700	49230700	303038.0	7142.0
chr18	79919200	79921200	28244.0	8656.0
chr13	97155400	97160000	20400.0	10420.0
chr13	24326300	24357900	182071.0	102417.0
chr6	5886200	5892400	20491.0	10617.0
chr14	20230500	20344900	555594.0	302102.0
chrX	56755000	56781000	261940.0	141521.0
chr8	143661200	143670500	111534.0	60584.0
chr13	55519000	55520300	2854.0	1614.0
chrX	53769300	53789500	79823.0	42884.0
chr14	53266400	53271400	18103.0	9408.0
chr14	53298400	53323800	130955.0	69894.0
chr19	47902900	47963400	1106753.0	111550.0
chr17	21787800	22053900	19241311.0	1442633.0
chr5	65976000	65977700	7981.0	4232.0
chrY	11239400	11335300	9295046.0	733264.0
chr5	161595400	161611800	59205.0	32214.0
chr14	102410500	102411700	8449.0	4589.0
chr5	46432700	47086200	2249311.0	1231986.0
chr3	156589700	156592100	12626.0	6832.0
chr5	94567100	94570400	414325.0	14201.0
chr14	22672100	22689500	105754.0	58075.0
chr1	2120900	2124700	61707.0	24382.0
chr1	119990700	120876700	14155230.0	7647910.0
chr3	77210600	77212900	11596.0	6403.0
chr12	4509400	4514800	14054.0	7510.0
chr3	132127500	132143100	60933.0	32999.0
chrX	54105000	54145400	142775.0	76505.0
chr13	57039800	57041500	3365.0	1802.0
chr6	71272700	71276600	13509.0	6769.0
chr2	208897000	208899200	5489.0	2972.0
chrX	135386800	135388700	6275.0	3360.0
chr2	3218300	3241100	216739.0	118313.0
chr3	3721900	3725200	9808.0	5298.0
chr12	2519600	2540500	145463.0	78128.0
chr12	33776800	33778700	5016.0	2762.0
chr9	64134900	65390800	13196792.0	6929791.0
chr6	170376900	170401100	295166.0	129621.0
chr2	81351100	81352400	2702.0	1484.0
chr13	97431500	97433900	18106.0	10212.0
chr14	60887400	60914000	124169.0	67192.0
chr5	78579500	78584900	20470.0	10773.0
chr1	161421900	161472800	2582986.0	1353520.0
chr13	111668900	111843400	290266.0	158864.0
chr15	30066800	30627500	6439184.0	3219689.0
chr1	0	826300	32026123.0	4401601.0
chr5	97514100	97525200	37710.0	20322.0
chrX	103851500	103901100	163139.0	89223.0
chr3	133174300	133179800	19841.0	10648.0
chr15	19995400	21273600	13918964.0	7198614.0
chr8	8017600	8074600	668938.0	308366.0
chr14	44025100	44027200	8802.0	4488.0
chr2	131761700	131769000	117373.0	49321.0
chr5	137499500	137550300	220202.0	120717.0
chr5	1326200	1334500	156094.0	63791.0
chr19	55822700	55846400	88240.0	46142.0
chr3	135396000	135402500	21853.0	11777.0
chr3	9847600	9850600	26739.0	13784.0
chr12	20550500	20552400	138606.0	4907.0
chr9	85071600	85075300	17934.0	9207.0
chr7	122283100	122284900	11449.0	5866.0
chr21	10168000	10510400	6105005.0	2038714.0
chr3	39287600	39313100	145380.0	80720.0
chrX	115241500	115244100	6284.0	3129.0
chr3	174586900	174610700	109984.0	60286.0
chrX	52442200	52537400	637817.0	350943.0
chr6	93631700	93637200	12212.0	6453.0
chrX	42202200	42206100	7092.0	3828.0
chr22	49972700	49975400	22463.0	12330.0
chrX	142170900	142172300	3194.0	1690.0
chr21	10633200	12987100	9983673.0	1922574.0
chr15	75253800	75299800	1150987.0	558093.0
chrX	100136000	100141000	15259.0	7898.0
chr20	29176000	29264800	908869.0	398913.0
chr5	86752700	86754700	6763.0	3686.0
chrX	121263800	121267100	3995.0	1772.0
chr13	41603100	41637500	175672.0	99729.0
chr13	100318500	100320800	6442.0	3653.0
chrX	55035800	55050900	51350.0	28081.0
chr15	28294100	28711600	6919389.0	3609017.0
chrX	59059000	59280500	240177.0	130036.0
chrX	133108700	133116400	34522.0	18428.0
chr14	54850500	54876500	133393.0	71319.0
chr3	135822200	135828100	22366.0	11850.0
chr3	106665700	106670100	11820.0	5562.0
chr8	67651800	67654600	6749.0	3611.0
chrX	57593400	57635300	181739.0	99246.0
chr9	319900	322400	1757.0	935.0
chrX	50019700	50033700	37887.0	19983.0
chrX	50056700	50066100	26649.0	14237.0
chr6	97376700	97379900	13563.0	6916.0
chrX	31511400	31535600	64349.0	34678.0
chrX	127586000	127627800	119113.0	66717.0
chrX	54827800	54880600	204889.0	111159.0
chr7	145996400	146039400	523440.0	95411.0
chr5	54181800	54200000	72131.0	40159.0
chrX	61267300	62522800	1580950.0	849591.0
chrX	114701100	114724600	70253.0	38933.0
chr3	155544100	155547800	12405.0	6569.0
chr11	94232700	94251100	117242.0	60293.0
chr4	146350200	146355900	15793.0	8650.0
chrX	155701100	156040800	1907504.0	1020361.0
chr1	121532900	121538200	7908.0	4170.0
chr1	121576300	124941300	45364811.0	16264102.0
chr11	73500500	73511700	161819.0	37656.0
chr13	113750000	113817000	357653.0	199751.0
chrX	59910700	59980700	60722.0	31507.0
chr14	45926700	45929100	5942.0	3320.0
chr3	182822100	182823800	6526.0	3448.0
chr11	172900	194600	428194.0	222630.0
chrX	15092200	15094500	5741.0	3149.0
chr7	100951500	100968100	356942.0	133223.0
chr7	100992000	101004800	484667.0	258074.0
chr14	44674700	44711000	140655.0	77946.0
chr8	12404500	12602800	3515767.0	1789082.0
chr3	131332300	131337600	22057.0	11567.0
chr13	29193300	29195200	5559.0	3099.0
chr3	170925100	170938200	56677.0	30775.0
chr10	38481300	38596500	7510865.0	651612.0
chr5	27955100	27956300	2756.0	1477.0
chrX	117757300	117779600	81578.0	44374.0
chr5	47106900	50165400	29800314.0	2482394.0
chr14	35947500	35950000	53600.0	11562.0
chrY	26624800	57227400	10661847.0	1426243.0
chr3	15186600	15203800	83281.0	45679.0
chr14	94301200	94302500	2744.0	1467.0
chr3	101108600	101114700	70846.0	36247.0
chr11	964100	966000	109484.0	57938.0
chr14	45883200	45887800	9486.0	5169.0
chr13	73452900	73456100	10334.0	5624.0
chr13	83521600	83523400	2050.0	1083.0
chr4	1427300	1441500	18085.0	10004.0
chr13	19576100	19654400	408609.0	220634.0
chr18	40845300	40847000	1401.0	769.0
chr5	81592400	81622100	115544.0	63573.0
chr13	35957000	35979600	111028.0	62753.0
chrX	107365100	107378900	42414.0	23023.0
chr13	21376600	21378400	64150.0	24329.0
chr8	75444100	75447600	4917.0	2547.0
chr1	145650000	145685800	309075.0	167501.0
chr5	155657000	155661500	13878.0	7066.0
chr4	80994800	80996500	6818.0	3769.0
chr14	37350800	37374900	121327.0	65964.0
chr19	37264900	37304200	558468.0	75965.0
chrX	152226300	152241800	47722.0	25562.0
chr13	39849600	39853700	22149.0	11996.0
chr7	152375900	152435300	655425.0	327909.0
chr1	143865200	145425600	26087905.0	13571934.0
chrX	68605600	68608400	11911.0	6452.0
chr19	50090200	50140400	685258.0	96276.0
chr18	2841300	2865800	298394.0	69412.0
chr3	195615100	195750000	1709060.0	882796.0
chr9	39159700	41454100	35390211.0	18434319.0
chr14	45474700	45481400	20201.0	10715.0
chr14	55808600	55813100	21815.0	12056.0
chr8	85642100	85829300	13202520.0	1034881.0
chr1	202203600	202206400	69154.0	34271.0
chr3	160322000	160327700	21851.0	11984.0
chr10	0	61200	556043.0	261573.0
chr2	33766500	33768400	113804.0	4364.0
chrX	113687200	113710200	90980.0	50386.0
chr3	161748500	161751400	6630.0	3531.0
chr6	44043700	44045900	32197.0	17268.0
chr3	170868900	170883200	67497.0	36291.0
chr3	90707400	91317500	2762965.0	1511563.0
chr3	119563200	119567500	16194.0	8550.0
chr14	52637900	52639600	3827.0	1913.0
chrX	70840600	70844400	13611.0	7114.0
chr3	65269500	65271700	8846.0	4784.0
chr13	78513200	78530800	68327.0	38002.0
chr16	36166900	36202200	1787322.0	320219.0
chr3	159085000	159097900	47870.0	25967.0
chr13	18317400	18604900	3083028.0	1604775.0
chr6	113531200	113550800	75996.0	41453.0
chr13	113592800	113626500	213053.0	109721.0
chr13	48201700	48207000	27748.0	15668.0
chrX	42005900	42010300	11282.0	5991.0
chr3	89939100	89963800	94694.0	51016.0
chr7	61104900	61728700	2795346.0	1449788.0
chr14	86074000	86111000	159284.0	85378.0
chr14	50038300	50079900	233059.0	126427.0
chr13	74235900	74244100	31524.0	17049.0
chr12	80390500	80391800	6327.0	3462.0
chr13	25893100	25897800	10964.0	5844.0
chr13	38114700	38146900	125409.0	70632.0
chr13	81064200	81077100	45729.0	25479.0
chr13	101908500	101910200	5684.0	2952.0
chr17	295000	317800	307332.0	122913.0
chr14	57100200	57118200	79872.0	42375.0
chr13	85122000	85129200	18057.0	9684.0
chr5	69540100	71373700	32859260.0	16537116.0
chr2	132353700	132364400	168738.0	79832.0
chr19	8739900	8800600	3046530.0	943688.0
chr6	159457100	159458800	4900.0	2721.0
chr19	34860600	34866200	30159.0	13163.0
chr19	300100	324800	208701.0	109319.0
chr13	114083400	114087200	9086.0	3328.0
chr3	90156300	90175500	70969.0	39251.0
chr14	38056800	38076700	87711.0	49432.0
chr4	40291700	40318100	196256.0	107547.0
chr15	71793100	71798300	13659.0	7083.0
chr4	98279800	98325200	205968.0	115050.0
chrX	80187600	80189300	4235.0	2175.0
chr3	156278900	156284800	15122.0	7867.0
chr13	100677100	100704000	116418.0	64190.0
chr3	24079000	24094500	53832.0	29202.0
chr13	33984800	33990600	14119.0	7650.0
chrX	143352400	143356500	14832.0	7503.0
chr15	56311100	56317100	24384.0	12742.0
chr13	66023000	66026300	9955.0	5182.0
chrX	85421900	85426200	12929.0	6602.0
chr11	50813400	54383100	12618180.0	6635754.0
chrX	73381000	73386900	8097.0	4166.0
chr5	130732100	130755100	101339.0	55658.0
chr13	109423200	109445800	1278604.0	59647.0
chr13	41905500	41923900	91996.0	51544.0
chr3	33658300	33677700	96567.0	50390.0
chr13	53596800	53621300	85360.0	48864.0
chr3	183955400	183958700	60121.0	25971.0
chr14	72395600	72414300	76571.0	41394.0
chr2	95849200	96068100	2717850.0	1408504.0
chr5	33435300	33442300	46875.0	25317.0
chr12	5118400	5121200	4723.0	2451.0
chr13	56575700	56578100	7116.0	3968.0
chr16	34272300	34632600	47918567.0	1335580.0
chr2	110276200	110633300	4605134.0	2466739.0
chr22	16258800	16382600	7182911.0	885283.0
chr13	44917100	44919800	22826.0	12781.0
chr14	25771300	25783300	53408.0	28723.0
chr17	53104900	53107300	724983.0	7035.0
chr15	58126000	58131700	10680.0	5749.0
chr5	67890000	67895600	15987.0	8572.0
chr14	54233900	54240000	23510.0	12494.0
chr18	80235200	80373200	164651.0	85465.0
chr13	81459600	81464300	22530.0	12339.0
chr7	61964200	62079700	729426.0	365227.0
chr5	148020900	148024600	8631.0	4785.0
chr6	156037600	156040100	2230.0	1263.0
chr13	113857700	113868200	63154.0	35589.0
chr13	113898800	113914900	102604.0	58171.0
chr4	188446500	188448700	5259.0	1483.0
chr6	79691300	79693700	7280.0	3718.0
chr1	236713100	236715500	4188.0	2310.0
chrX	72741200	73039800	1701384.0	936674.0
chrX	129337500	129357900	83087.0	44612.0
chrX	129388600	129422700	136062.0	65831.0
chr3	109508200	109521700	68929.0	38060.0
chr3	88654700	88657400	7985.0	4194.0
chr1	230871100	230873000	38854.0	11089.0
chrX	47784200	47792200	17354.0	8969.0
chr3	168011500	168017100	17931.0	8710.0
chr1	218427300	218429300	7281.0	3579.0
chr15	68963500	68965400	10970.0	5384.0
chr15	70972100	70990200	74559.0	40691.0
chr5	134922500	134929400	4685341.0	41386.0
chrX	6934400	6938600	8874.0	4763.0
chr3	30051000	30056200	21837.0	11181.0
chr2	1215600	1223900	155400.0	43571.0
chr7	57614400	57638200	423243.0	195688.0
chr7	58032000	60965100	12469624.0	4445809.0
chr13	79235700	79237300	6207.0	3345.0
chr7	96552600	96556500	9018.0	4884.0
chr4	57644200	57664600	74394.0	42942.0
chrX	59301700	59416400	137791.0	74692.0
chrX	42872100	42910700	107063.0	59796.0
chr2	134826000	134848700	97430.0	53839.0
chr6	91047200	91052000	13438.0	7265.0
chrX	59454900	59707600	311419.0	148885.0
chrX	42424900	42448500	76561.0	41734.0
chr3	11484500	11491400	22461.0	12057.0
chr4	132946100	132948000	4762.0	2472.0
chr14	62947800	62949400	4413.0	2429.0
chr9	137326800	137329400	128368.0	65795.0
chr6	102170200	102175600	19739.0	10191.0
chr14	25852100	25868000	56771.0	31793.0
chr7	120237100	120239000	7630.0	4000.0
chrX	64597200	64670200	270458.0	147666.0
chr5	126408500	126410600	6632.0	3660.0
chrY	7455300	10108000	8340762.0	3333046.0
chr3	87843700	87850600	19620.0	10720.0
chr6	29278300	29300900	94838.0	53059.0
chr1	174233300	174239100	9042.0	4820.0
chr14	50949300	50950800	4476.0	2355.0
chrX	38604000	38606200	5116.0	2755.0
chr5	122377600	122382000	14498.0	7270.0
chr5	128293800	128298700	10454.0	5287.0
chr4	49072200	51815000	62272634.0	5434567.0
chrX	60021600	60273300	249344.0	134528.0
chr13	80152100	80156300	13833.0	7524.0
chr3	18930600	18935400	12361.0	6320.0
chrX	66924900	66972900	173506.0	90463.0
chr3	97904900	97923300	78054.0	43334.0
chrX	7587600	7592400	15325.0	7471.0
chr13	68327400	68341200	45862.0	25285.0
chr14	27674600	27679000	13398.0	6947.0
chr9	38820000	39089600	2800456.0	1551657.0
chr3	149943500	149983100	221099.0	120298.0
chr7	72914500	73241200	4630818.0	1988933.0
chr13	30838600	30866500	177908.0	99061.0
chr15	23123900	23364100	3675617.0	1869585.0
chr5	158258300	158260400	5783.0	3222.0
chr13	48381400	48471600	442034.0	249259.0
chr12	5928600	5933000	52242.0	28154.0
chr13	43966800	43976300	31087.0	16693.0
chr3	170645300	170668500	119188.0	65016.0
chr3	1388200	1393500	12989.0	6665.0
chr10	133625600	133797400	3571248.0	556887.0
chr4	65158800	65201200	155915.0	86058.0
chr3	194323700	194334900	96173.0	52388.0
chr13	0	18215800	27614437.0	13222609.0
chr5	132723000	132724800	8256.0	4478.0
chrX	125609000	125613900	12278.0	6469.0
chrY	10208900	11119600	26747696.0	4331569.0
chr14	45349200	45351500	6566.0	3750.0
chr5	128107100	128120800	64125.0	36046.0
chr13	105299800	105301200	1664.0	965.0
chr5	127733900	127752900	80838.0	43391.0
chr13	78283200	78285200	6749.0	3558.0
chrX	5481400	5486100	9547.0	5072.0
chr3	135435900	135439300	13532.0	7427.0
chr20	47893800	47899400	102768.0	43787.0
chrX	68217300	68230100	48380.0	25007.0
chrX	68264100	68270700	26632.0	14387.0
chr6	39454600	39460500	11556.0	6273.0
chr5	17516800	17600200	4545264.0	513776.0
chr13	49152600	49176600	111689.0	62190.0
chr20	30976100	31264600	24895707.0	1644627.0
chr11	518900	520700	11340.0	6176.0
chr11	584400	586500	15003.0	4324.0
chr20	30355000	30456000	1663255.0	532718.0
chr16	46450800	46467000	224891.0	52075.0
chr9	76174300	76176200	33758.0	6408.0
chr15	30844600	30851900	77731.0	28451.0
chr3	131056900	131058400	2738.0	1393.0
chr14	52503900	52509100	22028.0	11292.0
chr14	105754900	105764400	95775.0	50358.0
chr6	61321800	61363000	359481.0	181188.0
chr13	82229400	82233900	16416.0	8888.0
chr5	80649100	80653100	2978539.0	17769.0
chr3	65123500	65126000	8211.0	4382.0
chr8	43904400	45968300	4139570.0	2212476.0
chr2	10953000	10954800	58667.0	30223.0
chr4	127860000	127865600	22104.0	11953.0
chr5	177636500	177791700	1354594.0	734998.0
chr5	109731400	109740700	40186.0	21857.0
chr16	36226700	46422900	56079086.0	2595031.0
chr4	186968600	186969900	3643.0	1696.0
chr12	0	77900	1567392.0	767946.0
chr3	57477400	57483000	24622.0	13361.0
chr13	47977700	48062100	427384.0	239121.0
chr13	107920600	107926400	13863.0	7030.0
chr22	11972500	12067900	766018.0	265895.0
chr3	46139900	46152700	49244.0	25836.0
chr19	7449400	7452000	198905.0	28867.0
chr3	21983200	21987800	9734.0	5063.0
chr2	241589400	241591700	62784.0	15223.0
chr3	195775300	195793100	212950.0	106046.0
chrX	70600500	70603700	6336.0	3417.0
chr14	40718800	40730500	43423.0	24280.0
chr5	83457800	83463700	17035.0	8597.0
chrX	106189900	106193600	8709.0	4515.0
chrX	147281700	147285900	44417.0	25849.0
