#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chr1	146309313	146315825	112204.0	61798.0
chr1	146375348	146376654	34177.0	17683.0
chr5	6447056	6448619	18970.0	10268.0
chrX	76141965	76145232	29315.0	16103.0
chrX	76149176	76152443	30603.0	16904.0
chr9	62305435	62307218	36953.0	20659.0
chr9	62309600	62315016	105204.0	60487.0
chr9	62318238	62325760	144526.0	81650.0
chr9	62326962	62342843	351074.0	201132.0
chr9	62347463	62353645	143942.0	82646.0
chr9	62359262	62363910	126994.0	72469.0
chr9	62365082	62367227	48325.0	27791.0
chr9	62369754	62371101	35803.0	20770.0
chr9	62374060	62383765	203542.0	108531.0
chr9	63109547	63111394	37633.0	20412.0
chr9	63117344	63118477	26385.0	14671.0
chr9	63121217	63122540	37878.0	21308.0
chr9	63128118	63129979	36551.0	19248.0
chr9	63135103	63136263	25695.0	14079.0
chr9	63147674	63149036	25766.0	15020.0
chr9	63181526	63184909	71502.0	40598.0
chr9	63198604	63199657	12233.0	7042.0
chr9	134684764	134686245	19798.0	10482.0
chr10	37855419	37859514	26619.0	14308.0
chr12	64757549	64760644	23596.0	12477.0
chr1	149512353	149513919	5178.0	2795.0
chr1	149517470	149518489	1222.0	701.0
chr1	149521811	149523917	1981.0	1097.0
chr1	149529849	149533397	6897.0	2881.0
chr1	149534946	149537479	7562.0	2928.0
chr1	149539831	149543090	9695.0	4252.0
chr1	149545957	149553498	25714.0	11904.0
chr9	62400588	62407006	143719.0	71474.0
chr9	62408554	62419857	174631.0	96843.0
chr9	62423421	62425251	36844.0	20938.0
chr9	62428129	62429252	23131.0	11550.0
chr9	62432006	62438250	131182.0	72584.0
chr9	62447819	62450365	45592.0	24797.0
chr9	62470235	62476502	130674.0	72232.0
chr9	62479245	62480332	20466.0	5723.0
chr9	62482542	62485072	44890.0	25522.0
chr9	62488637	62499939	179144.0	98724.0
chr7	158336310	158337764	28889.0	12181.0
chr7	158341115	158342759	25718.0	12009.0
chr22	37657523	37658784	10658.0	5812.0
chr4	0	10001	93.0	2.0
chr4	13347	15940	29734.0	15816.0
chr4	17559	25795	191050.0	100814.0
chr4	50558	53664	69820.0	38777.0
chr11	73758983	73762525	26569.0	13913.0
chr11	73777969	73781284	24552.0	12885.0
chr11	121185199	121186242	14161.0	1727.0
chr15	101957680	101968500	465396.0	218422.0
chr15	101977993	101979353	61928.0	33317.0
chr15	101981188	101991189	638.0	324.0
chr7	102500573	102501880	20004.0	10694.0
chr7	102508942	102509973	18858.0	10379.0
chr7	102515178	102516920	39507.0	21366.0
chr7	102522797	102524202	22008.0	11964.0
chr7	102551419	102552859	51478.0	8851.0
chr7	102571124	102573172	73572.0	38574.0
chr7	102581401	102583079	32787.0	17476.0
chr7	102591275	102593134	46188.0	24446.0
chr7	102599734	102601041	20000.0	10689.0
chr20	18466136	18468579	18597.0	10062.0
chr1	70410089	70413670	26854.0	14551.0
chr14	18712560	18863372	13585.0	7527.0
chr13	51582865	51586173	24663.0	13678.0
chr12	109661201	109662857	18022.0	9459.0
chr17	60113012	60114502	17736.0	9282.0
chr17	60121504	60125686	60445.0	30706.0
chr13	114354229	114364328	0.0	0.0
chr9	0	10001	408.0	8.0
chr9	29298	30635	67055.0	34632.0
chr9	36726	38168	52142.0	28435.0
chr3	14123182	14127120	29036.0	15684.0
chr3	14177244	14179850	19984.0	11035.0
chr12	51171106	51175034	27495.0	14764.0
chr21	34407668	34445917	186055.0	102618.0
chr21	34454576	34494961	194639.0	105940.0
chr3	66997028	67000964	22317.0	12749.0
chr19	41261572	41267267	46098.0	24572.0
chr12	120290260	120294038	38245.0	20627.0
chr22	40636296	40638008	11888.0	6371.0
chr7	63405528	63412287	52316.0	28787.0
chr7	63415490	63424279	63338.0	35868.0
chr7	63427088	63429580	16083.0	9114.0
chr20	62971304	62973164	20946.0	11161.0
chr19	2426033	2428753	19525.0	10671.0
chr1	1657928	1661124	37677.0	20189.0
chr1	1690937	1694218	42560.0	24276.0
chr2	90352798	90353930	16993.0	7282.0
chr2	90380570	90402471	6221638.0	192477.0
chr1	16733570	16742408	338623.0	176757.0
chr1	16799229	16849164	27.0	3.0
chr19	17931286	17934946	25966.0	14061.0
chr22	11977537	12027556	0.0	0.0
chr6	111258333	111261454	21594.0	11834.0
chr8	19817161	19819472	15586.0	8431.0
chr2	94293023	94496024	1.0	0.0
chr6	75283530	75287569	27146.0	14986.0
chr17	29389027	29390689	11407.0	6093.0
chr5	149958747	149962748	30736.0	16465.0
chr6	28079293	28082115	25817.0	14045.0
chr2	19346380	19349420	22085.0	12047.0
chr10	105377442	105378940	200.0	105.0
chr6	27471028	27475434	33121.0	18042.0
chr7	98547826	98548920	11886.0	6313.0
chr7	23180659	23186387	37749.0	20397.0
chr19	17266447	17268372	14453.0	7707.0
chr2	26032999	26036575	28976.0	15380.0
chr5	71204790	71206996	44945.0	14899.0
chr5	71210324	71211653	24655.0	6373.0
chr5	71213110	71214788	10516.0	4666.0
chr5	71216934	71218081	5396.0	1993.0
chr5	71220388	71223942	65285.0	17079.0
chr5	71228572	71229679	23406.0	6328.0
chr5	71229876	71234742	53186.0	21528.0
chr5	71235239	71236243	3639.0	1110.0
chr5	71238874	71248425	268566.0	139955.0
chr5	71250126	71258531	179179.0	93211.0
chr5	71261487	71263112	58973.0	32198.0
chr5	71265304	71266604	34196.0	18977.0
chr5	71274673	71276107	42844.0	22513.0
chr5	71277546	71279115	50881.0	27015.0
chr5	71287032	71289069	71201.0	32310.0
chr5	71294388	71296481	67523.0	32159.0
chr21	10800938	10814509	304224.0	122135.0
chr21	10814633	12965809	59.0	37.0
chr10	104119468	104124055	32944.0	17772.0
chr7	158914964	158916609	49551.0	12237.0
chr15	85205495	85206527	21579.0	11668.0
chr5	138541864	138545264	25697.0	14037.0
chr5	138573671	138577202	26625.0	14571.0
chr7	112448505	112454101	40441.0	22217.0
chr3	180988444	180991674	22056.0	11968.0
chr17	49414462	49416139	14925.0	8077.0
chr1	24639279	24646429	47810.0	25679.0
chr12	34020855	34024350	29712.0	16231.0
chr3	57555057	57558336	23693.0	12959.0
chr3	57594353	57599759	36880.0	20362.0
chr17	64885435	64886731	28289.0	15195.0
chr1	11801943	11808670	48035.0	26333.0
chr2	74457672	74459159	15036.0	8064.0
chr22	15865046	15869030	78341.0	44914.0
chr22	15881992	15883384	30045.0	11080.0
chr22	15893132	15894277	17636.0	7853.0
chr21	38912756	38915284	21811.0	11760.0
chr11	31507881	31512578	30487.0	16349.0
chr2	89923082	89925307	18903.0	10251.0
chr19	10379646	10381667	17456.0	9317.0
chr6	170744344	170805979	11361.0	5036.0
chr6	73514242	73524625	116292.0	63887.0
chr5	86616841	86620541	27087.0	14798.0
chr2	180005106	180008313	23527.0	12838.0
chr5	75335304	75339322	28341.0	15383.0
chr21	7978724	7981786	16972.0	9204.0
chr21	7983539	7985353	10502.0	5243.0
chr21	7988946	7989953	5881.0	3345.0
chr21	7997068	7998637	12525.0	6983.0
chr21	43383260	43392252	44773.0	24076.0
chr21	43394098	43401188	34554.0	18395.0
chr19	6424734	6426137	12855.0	6940.0
chr17	42153059	42156306	24097.0	12920.0
chr1	67682624	67690084	49156.0	27314.0
chr1	247689163	247690191	253.0	148.0
chr1	247691350	247692408	176.0	95.0
chr10	122602922	122616344	156536.0	84954.0
chr1	46131767	46135287	25574.0	14005.0
chr21	43212537	43262463	225.0	129.0
chr16	19554740	19557065	18923.0	10191.0
chr21	5039384	5048497	46355.0	24621.0
chr21	5055838	5057092	7297.0	3866.0
chr21	5059515	5061841	12317.0	6536.0
chr21	5073587	5081786	43242.0	23085.0
chr21	5086892	5089136	11264.0	5935.0
chr5	69901865	69902963	23080.0	4157.0
chr5	69905346	69909718	77629.0	22083.0
chr5	69910784	69912167	27499.0	8613.0
chr5	69915461	69933861	385284.0	203741.0
chr5	69949751	69951748	35690.0	19869.0
chr5	69955665	69968678	224633.0	124398.0
chr5	69971604	69973061	28639.0	16004.0
chr5	69976800	69977891	21565.0	12052.0
chr5	69990028	69991879	19228.0	10729.0
chr5	69998791	69999857	10807.0	6095.0
chr9	34046351	34050829	34201.0	18582.0
chr17	18312756	18317146	31442.0	16802.0
chr17	18361312	18364168	17978.0	9323.0
chr22	42612066	42617196	41520.0	22526.0
chr11	95231173	95233303	14609.0	8226.0
chrX	153106706	153114963	48607.0	26581.0
chrX	153117360	153118685	7876.0	4356.0
chrX	153119930	153122539	16244.0	8905.0
chrX	153124685	153125717	6203.0	3459.0
chrX	153139953	153141277	9069.0	4973.0
chr9	70701899	70736993	143236.0	81281.0
chr3	16263988	16269200	35388.0	19439.0
chr19	54101608	54103671	15991.0	8476.0
chr19	54114869	54116811	17525.0	9209.0
chr19	54135871	54137999	19175.0	10212.0
chr19	54158460	54161179	22647.0	11959.0
chr19	54189153	54192034	22689.0	11924.0
chr19	54199989	54204711	37992.0	20252.0
chr16	28807473	28808641	16487.0	8496.0
chr16	28844719	28847622	22969.0	12484.0
chr11	126210278	126213340	21556.0	11807.0
chr2	119758343	119761794	24928.0	13566.0
chr14	73457032	73459735	19087.0	10163.0
chr3	143969459	143978443	53739.0	29035.0
chr6	122468776	122473156	28412.0	15618.0
chr4	189233488	189235541	278834.0	16499.0
chr19	12006606	12007691	947.0	538.0
chr10	14951422	14955806	32031.0	17146.0
chr4	49316677	49318471	29156.0	7474.0
chr4	49321221	49323573	60043.0	9931.0
chr4	49324840	49332383	242609.0	37810.0
chr4	49333466	49486925	86913.0	22395.0
chr12	5931410	5932824	17972.0	9621.0
chr1	167218769	167221204	16820.0	9266.0
chr10	14836670	14839870	25858.0	12945.0
chr1	171484159	171487879	27477.0	15040.0
chr10	46502784	46504132	13658.0	7344.0
chr10	46507152	46510564	28834.0	15888.0
chr10	46518940	46531510	136627.0	74275.0
chr10	46588816	46589865	11451.0	6017.0
chr11	1388550	1389952	7677.0	4175.0
chr1	212034358	212037559	26568.0	14318.0
chr7	27737810	27742997	36534.0	19476.0
chr3	179603682	179605659	15739.0	8401.0
chrX	149727793	149729852	14047.0	7687.0
chrX	149731998	149735588	23137.0	12805.0
chrX	149737033	149741531	28801.0	16025.0
chrX	149772680	149776562	22497.0	12228.0
chrX	149778901	149782034	18306.0	10138.0
chrX	149788660	149790305	11058.0	6077.0
chr4	106312600	106318047	34286.0	19160.0
chr7	75402490	75404243	17503.0	9393.0
chr5	151445312	151450995	38208.0	20990.0
chr7	57024257	57025529	9147.0	4488.0
chr12	32678329	32681396	20389.0	10885.0
chrX	155454080	155455415	12623.0	6900.0
chrX	155456676	155469044	94603.0	50739.0
chrX	155472420	155489255	115154.0	64120.0
chrX	155494752	155498434	24118.0	13337.0
chr1	36223161	36226117	24207.0	13344.0
chr16	56930311	56935849	40935.0	22676.0
chr1	220044352	220047766	26149.0	13833.0
chrX	52730484	52763817	286646.0	156373.0
chrX	52766533	52770679	36033.0	19877.0
chrX	52773914	52780416	59953.0	32847.0
chrX	52782136	52787228	44814.0	24957.0
chr9	81919815	81931735	102603.0	57308.0
chr9	81934887	81946827	102699.0	57357.0
chr2	89546479	89547578	28220.0	15566.0
chr5	97181335	97185411	29867.0	16191.0
chr3	112558583	112563924	34873.0	19187.0
chr4	26319509	26321092	11736.0	6547.0
chr17	10846288	10847346	18182.0	9899.0
chr19	4967266	4969156	13408.0	7301.0
chr2	189781344	189786111	31381.0	16881.0
chr9	40203940	40205466	29733.0	17091.0
chr9	40239038	40243255	68043.0	38250.0
chr9	40256136	40257469	23229.0	12316.0
chr9	40266799	40268626	31229.0	15135.0
chr9	40275736	40280367	91249.0	52029.0
chr9	40282191	40283805	24736.0	12733.0
chr9	40287949	40289398	26041.0	14044.0
chr9	40293000	40295044	40752.0	22382.0
chr2	54328841	54331780	21536.0	11621.0
chr9	61735443	61786713	32312.0	18641.0
chr9	61790689	61791883	24942.0	14222.0
chr19	10716852	10720078	26984.0	14497.0
chr3	53345221	53349291	26931.0	14754.0
chr7	130203925	130208086	30827.0	16902.0
chrX	48369622	48371949	21599.0	11663.0
chrX	48375120	48380358	40757.0	21667.0
chrX	48381513	48395507	125942.0	67768.0
chrX	48399217	48413212	129532.0	69307.0
chr5	61407627	61411374	22306.0	12341.0
chr8	26577676	26579818	14621.0	7982.0
chr14	91433047	91434091	67.0	34.0
chr14	100374429	100378525	30308.0	16397.0
chr3	130632052	130633278	34.0	13.0
chr7	102748111	102750581	27871.0	15018.0
chr2	222149871	222150908	309.0	11.0
chr19	14136328	14140545	28325.0	15265.0
chr16	34407628	34411154	14540.0	8000.0
chr16	34412594	34417201	21528.0	11493.0
chr16	34419067	34420630	6301.0	3440.0
chr16	34423048	34426789	15111.0	8646.0
chr16	34428833	34450991	192973.0	57144.0
chr16	34452873	34455388	435218.0	34631.0
chr16	34458113	34462806	19955.0	10987.0
chr16	34467687	34469087	5548.0	3222.0
chr16	34470177	34478104	31930.0	16146.0
chr16	34479348	34480963	7284.0	3682.0
chr16	34492294	34493553	208234.0	23472.0
chr17	22763676	26616164	7803843.0	2850788.0
chr5	132555132	132559290	28659.0	15351.0
chr19	6529356	6531556	15925.0	8346.0
chr19	58607621	58617616	0.0	0.0
chr18	62714226	62715726	9998.0	5553.0
chr4	152777922	152782309	30549.0	16998.0
chr7	25853912	25858411	28183.0	15760.0
chr6	99423412	99427735	32739.0	17950.0
chr14	21508631	21513130	31792.0	17251.0
chr13	111677581	111682884	22794.0	12300.0
chr13	111683985	111688754	20054.0	11039.0
chr13	111697620	111753856	23572.0	12874.0
chr10	67762401	67765644	22592.0	12405.0
chr1	144215551	144235267	435865.0	239784.0
chr1	144236523	144291792	1135996.0	621167.0
chr1	144293403	144304338	332257.0	129539.0
chr1	144544920	144553646	102441.0	52960.0
chr1	144572955	144598258	578440.0	317834.0
chr19	111406	114653	49238.0	27397.0
chr19	116548	118755	10510.0	5723.0
chr19	126416	139476	346508.0	111984.0
chr19	140527	145846	84382.0	30074.0
chr19	147086	157383	227001.0	83026.0
chr19	160926	170499	262941.0	92890.0
chr19	177967	180857	7890.0	2942.0
chr19	183361	184455	1797.0	303.0
chr19	186680	188982	14771.0	8259.0
chr19	190074	195428	33810.0	9255.0
chr19	8524647	8527882	23544.0	12831.0
chr19	8591555	8593358	10972.0	5917.0
chr9	91904740	91905775	8729.0	4651.0
chr9	67217085	67325790	1307353.0	731024.0
chr16	23556039	23560490	30263.0	16438.0
chr19	37076563	37079941	22512.0	11773.0
chr16	8796219	8799126	23786.0	13002.0
chr16	18296159	18297667	25597.0	13740.0
chr2	87418355	87420053	44360.0	13149.0
chr20	31949831	31953283	25886.0	13636.0
chr1	7103262	7104734	14285.0	7589.0
chr16	28944951	28946471	14599.0	7843.0
chr16	28949809	28952276	16732.0	8908.0
chr6	160613379	160614553	85652.0	17256.0
chr6	160616013	160618649	201822.0	89684.0
chr6	160624388	160625451	77033.0	13352.0
chr6	160626806	160629739	224647.0	102692.0
chr6	160637899	160646071	593050.0	239372.0
chr4	108619122	108623283	33209.0	18410.0
chr22	28741289	28743791	18965.0	10211.0
chr6	43169333	43175991	49294.0	26848.0
chr19	19660923	19664706	25979.0	13748.0
chr22	0	10510001	6.0	4.0
chr14	63542929	63545300	15619.0	8389.0
chr19	16658731	16661031	17732.0	9490.0
chr12	109572362	109575060	21430.0	11653.0
chr9	38983894	38985406	23449.0	13399.0
chr8	81837931	81843809	46093.0	21447.0
chr12	126302533	126303760	132.0	32.0
chr3	39051185	39052830	13180.0	7308.0
chr11	65709316	65713154	28363.0	15069.0
chr7	138000823	138003392	19479.0	10724.0
chr9	65801525	65805792	34442.0	14673.0
chr9	65815982	65818877	27241.0	14532.0
chr9	65822204	65823329	13442.0	6087.0
chr9	65829183	65831319	38258.0	14955.0
chr9	65837215	65838481	16289.0	8170.0
chr9	65843495	65846503	40914.0	20658.0
chr9	65851796	65853243	16418.0	6652.0
chr9	65860983	65862451	28874.0	15514.0
chr9	65868751	65869884	26386.0	14671.0
chr9	65872624	65874221	44960.0	25260.0
chr1	6197808	6200867	24006.0	13106.0
chr18	80263271	80373285	1373.0	737.0
chr14	81220456	81223881	21897.0	11891.0
chr6	26120704	26127602	58180.0	32297.0
chr17	68509576	68515630	43318.0	22850.0
chr9	67901057	67902087	18234.0	9985.0
chr9	67903346	67904518	23274.0	10892.0
chr9	67920200	68220803	12711.0	7194.0
chr10	110210181	110213357	22478.0	12353.0
chr5	65561857	65565014	22437.0	12274.0
chr12	48197063	48201237	28074.0	15354.0
chr21	0	5029825	100018.0	52946.0
chr15	30622480	30628778	69224.0	36403.0
chr16	4846031	4849359	20247.0	10961.0
chr3	49092277	49095383	22444.0	12442.0
chr1	143327729	143330444	36779.0	17508.0
chr1	143339476	143341136	37333.0	20011.0
chr1	143342209	143343353	24143.0	13646.0
chr1	143362343	143363730	31556.0	17620.0
chr1	143397066	143398342	29181.0	16093.0
chr1	143399886	143401163	29557.0	16735.0
chr7	149837644	149840009	18204.0	9962.0
chr20	30761944	30811899	30.0	9.0
chr5	33439289	33443859	32822.0	17527.0
chr17	42997069	43000054	26820.0	14589.0
chr18	57619867	57622702	18297.0	10010.0
chrX	154151999	154153311	12919.0	6964.0
chrX	154156806	154178921	208007.0	114165.0
chrX	154181855	154185642	29573.0	16162.0
chrX	154189113	154192684	33020.0	17985.0
chrX	154194014	154201728	69318.0	38203.0
chr4	2961419	2964105	18591.0	10348.0
chr19	15554956	15557329	18718.0	10020.0
chr12	54277918	54283466	57858.0	30979.0
chr12	109475757	109479374	24789.0	13497.0
chr5	34913299	34918314	33613.0	18190.0
chr5	34928395	34929586	7956.0	4273.0
chr4	128287644	128290184	17279.0	9625.0
chr7	73206041	73207204	19508.0	10201.0
chr7	73219744	73221589	28219.0	15079.0
chr7	73222701	73224425	20895.0	11386.0
chr7	73234323	73236501	38848.0	20886.0
chr2	240308609	240309949	19948.0	10467.0
chr8	6976812	6979002	28828.0	16462.0
chr8	6986494	6989071	27840.0	15516.0
chr8	6991070	6994555	42818.0	24075.0
chr8	6995929	6998119	28826.0	16461.0
chr3	115147142	115149742	15609.0	8514.0
chr19	27790653	27796301	35061.0	18399.0
chr21	32277318	32280789	23092.0	12339.0
chrX	153070772	153072731	11301.0	6269.0
chrX	153076599	153078558	9313.0	5181.0
chr17	38202238	38204019	22327.0	12747.0
chr17	38206292	38207736	20907.0	11898.0
chr17	38210393	38212473	30174.0	16648.0
chr17	38214082	38218126	52255.0	28936.0
chr17	38223278	38227558	60805.0	32894.0
chr17	38232526	38236284	46738.0	25476.0
chr17	38245743	38248212	53329.0	23544.0
chr17	38295384	38298452	38525.0	20242.0
chrX	135803481	135814704	176770.0	92061.0
chrX	135816004	135823312	137803.0	51910.0
chrX	135825159	135833572	157113.0	65235.0
chrX	135835709	135849222	220528.0	114044.0
chrX	135850522	135852305	42201.0	7755.0
chrX	135855809	135858512	45300.0	24309.0
chrX	135859523	135862523	33751.0	18194.0
chrX	135863622	135866225	49794.0	25022.0
chrX	135867801	135873686	113292.0	38709.0
chr7	0	10001	0.0	0.0
chr3	128679831	128682357	18463.0	10154.0
chr3	143000385	143003557	24602.0	13432.0
chr7	25123471	25128229	40819.0	22330.0
chr19	18917488	18920811	27112.0	14639.0
chr17	58516658	58519508	25900.0	13883.0
chr3	121748171	121751195	23179.0	12659.0
chr5	46433511	46435029	21721.0	12139.0
chr5	46435975	50109977	31928876.0	3644736.0
chr12	131626532	131628196	36255.0	12062.0
chr7	16642834	16646458	26006.0	14306.0
chr1	35186144	35194381	56753.0	30838.0
chr10	97291385	97293112	14212.0	7553.0
chr3	58304945	58308437	25315.0	13819.0
chr7	56370258	56374779	742185.0	223425.0
chr7	61585695	61589022	14996.0	8080.0
chr7	61592840	61594255	5989.0	2793.0
chr22	49973940	49975366	19.0	14.0
chr3	184184946	184187907	21869.0	11558.0
chr21	8986761	9001140	997785.0	121602.0
chr1	11260762	11263694	19779.0	10558.0
chr22	50807386	50808469	71637.0	28345.0
chr22	50808481	50818468	0.0	0.0
chr19	58277643	58280908	25478.0	13487.0
chr16	29501958	29503267	43812.0	21340.0
chr16	29507295	29508411	43998.0	19996.0
chr16	29510544	29511712	40651.0	21112.0
chr16	29513938	29514997	42219.0	19416.0
chr16	29517839	29518967	16931.0	9129.0
chr16	29524250	29526598	75338.0	41359.0
chr16	29529778	29530870	45702.0	25573.0
chr16	29532204	29533709	53477.0	29994.0
chr16	29540768	29544048	79734.0	38361.0
chr16	29548064	29549143	41431.0	22833.0
chr7	63615272	63616996	14165.0	7608.0
chr1	148801090	148812491	171937.0	96149.0
chr1	148844418	148845516	24276.0	13240.0
chr1	148847976	148849820	26941.0	15067.0
chr1	148852549	148854582	37516.0	20941.0
chr1	148871098	148874138	50023.0	27868.0
chr16	30191706	30196401	86553.0	45151.0
chr16	30198307	30199855	25519.0	13815.0
chr7	58119728	61578021	14212000.0	5321815.0
chr1	67428781	67432633	28727.0	15698.0
chr11	63973518	63976935	25981.0	13764.0
chr1	103594418	103596987	27145.0	16084.0
chr10	3313706	3315354	46316.0	24421.0
chr1	16902485	16906671	62325.0	33657.0
chr9	34178208	34179249	10034.0	5410.0
chr12	57109940	57113217	28481.0	15416.0
chr9	35071468	35073652	16908.0	8983.0
chrX	0	2780681	13160760.0	6755331.0
chr16	31457001	31461564	36422.0	19670.0
chr19	7196064	7200444	29836.0	16048.0
chr17	16377459	16385021	59477.0	31904.0
chr17	26936079	26940942	673794.0	126729.0
