#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chr8	94768197	94768233	2976.0	198.0
chr1	213282847	213282883	1555.0	221.0
chr7	67438611	67438636	1356.0	154.0
chr7	67475699	67475727	1591.0	871.0
chr7	67484453	67484485	2397.0	555.0
chr9	43512057	43512747	3980.0	2291.0
chr9	43531942	43531976	2776.0	1484.0
chr9	43543246	43543247	929.0	479.0
chr9	43544297	43545728	9899.0	5099.0
chr9	43569008	43569044	3212.0	1719.0
chr1	3502044	3502103	5264.0	2430.0
chr1	3583282	3583746	30084.0	1310.0
chr13	32314921	32314957	1198.0	278.0
chr12	100098700	100098714	2373.0	1281.0
chr21	43336607	43337558	29815.0	16744.0
chr2	232423620	232423622	1359.0	765.0
chr2	42784518	42784546	2310.0	242.0
chr21	46059651	46059666	1129.0	649.0
chr21	46091300	46091307	1285.0	735.0
chr9	94766403	94766419	1537.0	771.0
chr3	92348649	92348661	969.0	566.0
chr3	92368740	92368763	1353.0	668.0
chr3	92395843	92395877	1642.0	842.0
chr16	5500195	5500242	23071.0	1582.0
chr16	5530928	5530957	1846.0	801.0
chr6	159440627	159440663	3163.0	171.0
chr3	144994278	144994299	1142.0	512.0
chr4	26345943	26345979	1013.0	203.0
chr7	101515775	101515811	3579.0	271.0
chr2	92904176	92904449	3155.0	1514.0
chr2	92918439	92918443	1201.0	547.0
chr2	92939242	92939262	2402.0	1354.0
chr2	92943418	92943461	5803.0	3345.0
chr2	92945933	92945949	2038.0	1135.0
chr2	92950601	92951538	5985.0	3082.0
chr2	92952952	92952987	1958.0	1004.0
chr2	92956178	92956207	1891.0	988.0
chr2	92962223	92962253	2013.0	1092.0
chr2	92965030	92965063	4104.0	2267.0
chr2	92968830	92968839	2165.0	1201.0
chr2	92974060	92974076	2185.0	1057.0
chr2	92978840	92978844	895.0	487.0
chr2	92980876	92981491	5237.0	2820.0
chr2	92987253	92987269	2288.0	1207.0
chr18	11116578	11116583	1049.0	673.0
chr7	139234820	139234856	4979.0	203.0
chr16	81941882	81941915	3932.0	719.0
chr16	81962670	81962706	3142.0	162.0
chr11	4338473	4338475	882.0	474.0
chr11	48808201	48808238	2119.0	1154.0
chr11	48826317	48826334	1418.0	611.0
chr11	48829254	48829304	5826.0	3176.0
chr11	48837351	48837360	1103.0	542.0
chr11	48861991	48861999	1488.0	794.0
chr11	48865007	48865035	2817.0	408.0
chr11	48874304	48874501	3514.0	1155.0
chr11	48877130	48877437	3988.0	1997.0
chr8	144612193	144612198	1692.0	0.0
chr8	144620259	144620470	11636.0	6347.0
chr8	144687614	144687715	5420.0	3009.0
chrY	11642920	11660254	747568.0	80099.0
chrY	11662265	11749396	5388297.0	442353.0
chrUn_KI270420v1	1972	1979	1995.0	1020.0
chr18	63198626	63198902	7244.0	3879.0
chr16	21732092	21732133	4429.0	2041.0
chr16	21790617	21790783	4377.0	2504.0
chr9	108247758	108247949	5853.0	3206.0
chr21	9900908	9901926	22891.0	13189.0
chr21	9903132	9904721	39331.0	22343.0
chr21	9905747	9905783	2001.0	1150.0
chr21	9908188	9908917	15204.0	4679.0
chr21	9910919	9910924	1057.0	381.0
chr21	9912448	9913851	32601.0	18948.0
chr21	9920601	9921683	27485.0	15846.0
chr21	9922770	9922816	2270.0	1319.0
chr21	9927642	9928341	16804.0	9761.0
chr21	9932146	9932216	3489.0	2050.0
chr21	9933877	9934200	8951.0	5306.0
chr21	9935629	9935723	3172.0	1783.0
chr21	9937244	9938223	17017.0	9883.0
chr21	9939531	9940113	14256.0	8396.0
chr21	9941924	9941942	1164.0	655.0
chr21	9943849	9944389	9958.0	5507.0
chr21	9947148	9947186	2197.0	1233.0
chr21	9951221	9951223	863.0	506.0
chr21	9953164	9953184	1553.0	906.0
chr21	9954307	9954309	847.0	501.0
chr21	9958977	9959855	20755.0	11514.0
chr21	9960987	9961588	11502.0	6667.0
chr21	9966730	9966743	996.0	625.0
chr21	9968502	9968852	8451.0	4670.0
chr21	9972410	9972656	5830.0	3340.0
chr21	9975095	9975122	1419.0	833.0
chr21	9976516	9977534	23475.0	13541.0
chr21	9979943	9979947	884.0	502.0
chr21	9983065	9984283	24504.0	14531.0
chr21	9988406	9988426	1355.0	807.0
chr21	9990169	9990205	1679.0	1002.0
chr21	9997939	9997965	1600.0	937.0
chr20	41407917	41407953	1544.0	211.0
chr2	173430354	173430375	2082.0	509.0
chrX	143531629	143531646	1204.0	635.0
chr5	44302169	44302205	1841.0	156.0
chr2	19083250	19083274	2111.0	1062.0
chr7	10084	10176	16716.0	7357.0
chr7	14371	14378	1881.0	1044.0
chr7	20990	21118	6603.0	3790.0
chr7	23995	24036	2145.0	244.0
chr7	38462	38488	1374.0	746.0
chr7	48770	48797	5093.0	2461.0
chr2	92502298	92502321	1889.0	561.0
chr2	92511782	92511805	1270.0	752.0
chr2	92513340	92513366	2333.0	1308.0
chr2	92521709	92521738	2268.0	1026.0
chr2	92537053	92537056	1124.0	537.0
chr2	92541393	92541429	2185.0	996.0
chr2	92544416	92544448	1989.0	1027.0
chr2	92548061	92549180	15962.0	7518.0
chr2	92553156	92553183	2295.0	1125.0
chr2	92558935	92559027	3683.0	1936.0
chr2	92561114	92561123	2329.0	1258.0
chr2	92580404	92581378	7528.0	3916.0
chr2	92582413	92582576	8730.0	4698.0
chr10	124903705	124903723	1995.0	1148.0
chr6	26750211	26750213	882.0	511.0
chr7	102604404	102604411	1075.0	602.0
chr7	102608545	102609270	16596.0	9170.0
chr7	102614070	102617161	62415.0	34038.0
chr7	102630941	102630943	852.0	483.0
chr7	102634428	102634914	11130.0	6011.0
chr7	102638556	102638751	5581.0	3060.0
chr7	102647439	102647444	911.0	508.0
chr7	102650812	102650852	3459.0	335.0
chr7	102652036	102652787	22236.0	7261.0
chr7	102655093	102655128	3552.0	1.0
chr7	102656136	102656148	2055.0	0.0
chr7	102657477	102658327	21311.0	2333.0
chr7	102660705	102661596	26217.0	13171.0
chr7	102663494	102663497	1283.0	737.0
chr7	102667511	102667577	2458.0	1358.0
chr7	102671452	102671682	10018.0	5836.0
chr7	102672804	102672945	7266.0	4054.0
chr7	102674460	102674461	835.0	448.0
chr7	102677704	102677710	907.0	489.0
chr7	102679571	102679867	6794.0	3490.0
chr7	102683432	102684694	23882.0	12660.0
chr7	102690826	102691145	5448.0	3031.0
chrUn_KI270521v1	5637	6734	27562.0	11172.0
chr2	94908443	94908820	7037.0	852.0
chr2	94922020	94922932	11466.0	3831.0
chr2	94924591	94927731	44542.0	18918.0
chr2	94928886	94928916	2797.0	662.0
chr2	94934688	94934709	1322.0	758.0
chr2	94940308	94940326	1118.0	615.0
chr2	94943148	94943149	1413.0	813.0
chr18	74206778	74206812	2525.0	1182.0
chr19	43016826	43016845	1668.0	927.0
chr19	43023002	43023013	2013.0	898.0
chr19	43025487	43025490	1014.0	505.0
chr19	43049151	43049165	1129.0	654.0
chr3	144506814	144506850	2960.0	164.0
chr3	144558028	144558060	8585.0	139.0
chr17	54188829	54188873	3858.0	2016.0
chr9	64410273	64410305	1634.0	924.0
chr9	64419305	64419330	1761.0	77.0
chr9	64424794	64424814	1815.0	1001.0
chr9	64433013	64433026	1111.0	665.0
chr9	64436482	64436488	1045.0	573.0
chr9	64438535	64438598	2430.0	1087.0
chr9	64440898	64440931	1647.0	945.0
chr9	64463132	64463141	1063.0	554.0
chr9	64467372	64467411	1946.0	1089.0
chr9	64481703	64481714	1070.0	621.0
chr9	64491305	64491529	6732.0	3879.0
chr9	64494447	64494451	908.0	522.0
chr11	73248458	73248494	4352.0	172.0
chr11	53009619	53009635	2566.0	1382.0
chr11	53012517	53012550	1762.0	1062.0
chr11	53014211	53014274	3573.0	1983.0
chr11	53017101	53017109	1031.0	513.0
chr11	53019967	53019994	1143.0	673.0
chr11	53022462	53023114	3843.0	2033.0
chr11	53029917	53030109	3651.0	1943.0
chr11	53033806	53033836	3284.0	1734.0
chr11	53041650	53042365	5701.0	2999.0
chr11	53043559	53043724	3676.0	2035.0
chr11	53052077	53052122	2534.0	1451.0
chr11	53056373	53056383	1033.0	502.0
chr11	53063038	53063057	2898.0	1629.0
chr11	53069119	53069807	8823.0	4656.0
chr11	53072367	53072393	2915.0	1356.0
chr11	53074688	53074711	1103.0	617.0
chr11	53079156	53079199	3601.0	1955.0
chr11	53080304	53080313	979.0	525.0
chr11	53083878	53083913	10703.0	6094.0
chr11	53085559	53085573	1656.0	9.0
chr11	53088700	53089672	6847.0	3580.0
chr11	53091903	53091923	1493.0	838.0
chr11	53095437	53095467	1457.0	873.0
chr11	53098914	53098922	1718.0	876.0
chrUn_KI270465v1	937	1397	23243.0	8224.0
chr10	47133554	47133590	1559.0	130.0
chr10	47166833	47166869	5890.0	308.0
chr14	57524856	57524869	1059.0	607.0
chr7	6702465	6702495	1577.0	851.0
chr7	6793940	6793955	1912.0	1023.0
chr3	86860257	86860301	3926.0	497.0
chr16	32312999	32313022	1392.0	484.0
chr16	32328117	32328120	1034.0	316.0
chr5	134923402	134928467	4675913.0	36482.0
chr5	76566962	76566998	2085.0	182.0
chr2	111447862	111447898	1839.0	349.0
chr2	111495088	111495198	3100.0	1702.0
chr15	34881841	34881868	2831.0	1196.0
chr1	172988435	172988466	1856.0	909.0
chr1	172999379	172999415	1131.0	218.0
chr11	23215057	23215082	1386.0	540.0
chr17	60102836	60102870	1560.0	851.0
chr17	60104829	60105605	10410.0	5618.0
chr19	34404144	34404180	8506.0	342.0
chr19	34414478	34414508	4442.0	1960.0
chr17	11465193	11465229	1867.0	140.0
chr2	195589088	195589126	14138.0	249.0
chr11	21823978	21824014	2525.0	90.0
chr12	119424399	119424435	7843.0	199.0
chr12	119480590	119480605	1617.0	869.0
chr11	3654038	3654630	78357.0	44954.0
chrX	100474437	100474469	2339.0	319.0
chrX	81119962	81119998	5166.0	153.0
chr21	9246105	9253820	514510.0	175570.0
chr21	9255489	9255494	1569.0	881.0
chr21	9256520	9256838	15868.0	4709.0
chr21	9259934	9259989	3875.0	1366.0
chr21	9261847	9261872	2918.0	0.0
chr21	9263556	9263577	2814.0	1603.0
chr21	9264623	9265076	12997.0	5427.0
chr21	9269782	9270521	10453.0	4713.0
chr21	9277210	9278003	14913.0	6820.0
chr21	9279155	9279743	16109.0	5600.0
chr21	9283873	9283899	1301.0	574.0
chr21	9286325	9286328	1376.0	822.0
chr21	9287821	9287843	1739.0	517.0
chr21	9289932	9290705	18712.0	8945.0
chr21	9293030	9293047	2215.0	0.0
chr21	9294399	9294454	3611.0	746.0
chr21	9296463	9296566	5618.0	836.0
chr19	53269631	53269643	1610.0	833.0
chr11	92467320	92467340	1483.0	787.0
chr4	176757795	176757831	1080.0	126.0
chr15	36200792	36200821	1728.0	906.0
chr2	131808141	131808178	1765.0	904.0
chr2	131809613	131809615	1884.0	849.0
chr2	131821804	131821814	1047.0	432.0
chr3	69436482	69436518	1181.0	192.0
chr3	69437904	69437928	1025.0	40.0
chr3	69476285	69476295	1654.0	885.0
chr1	7749322	7749358	2536.0	169.0
chr5	153037295	153037327	3634.0	1731.0
chr8	7321485	7321526	1777.0	1001.0
chr8	7353127	7353150	1249.0	669.0
chr8	7397937	7397960	1651.0	929.0
chrX	38815384	38815411	1777.0	772.0
chr6	77746102	77746119	1243.0	676.0
chr22	45979720	45979724	1332.0	673.0
chr22	45994100	45994136	4437.0	2477.0
chr2	224487435	224487466	3923.0	1937.0
chr5	46504932	46504983	2597.0	1475.0
chr5	46506031	46506038	2436.0	1350.0
chr5	46508221	46509103	10520.0	5685.0
chr5	46510234	46510644	8535.0	4703.0
chr5	46513356	46513397	4242.0	2387.0
chr5	46515021	46515034	2003.0	1030.0
chr5	46516091	46516126	3852.0	2162.0
chr5	46519136	46519174	5268.0	3013.0
chr5	46521003	46521557	7863.0	4410.0
chr5	46523817	46523852	2086.0	1107.0
chr5	46525172	46526047	8220.0	4401.0
chr5	46527308	46527346	4524.0	2555.0
chr5	46530275	46530327	5458.0	3134.0
chr5	46531344	46531882	19088.0	10728.0
chr5	46534362	46535591	21957.0	12441.0
chr5	46541770	46541781	2331.0	1269.0
chr5	46544901	46545435	12245.0	6796.0
chr5	46549512	46549523	1995.0	1126.0
chr5	46550821	46550873	6297.0	3632.0
chr5	46553767	46553802	5070.0	2788.0
chr5	46561363	46561871	5903.0	3198.0
chr5	46563197	46565274	23571.0	11614.0
chr5	46566276	46566291	2073.0	1069.0
chr5	46568261	46568305	3457.0	1947.0
chr16	30844377	30844378	1033.0	572.0
chr12	2407431	2407436	993.0	568.0
chr6	17496837	17496873	1352.0	224.0
chr14	102870286	102870322	1044.0	193.0
chr1	191893752	191893788	1744.0	120.0
chr5	56337630	56337666	1439.0	247.0
chr5	56397390	56397391	952.0	459.0
chr4	4402363	4402368	3040.0	1194.0
chr8	74537721	74537757	2795.0	2015.0
chr17	66593808	66593843	3162.0	1845.0
chr5	101513143	101513170	3574.0	1056.0
chr10	8332931	8332958	1740.0	125.0
chr10	8362828	8362864	957.0	50.0
chr14	80585644	80585680	1267.0	239.0
chr3	25612687	25612723	2662.0	190.0
chr3	25667803	25667839	1316.0	164.0
chr5	83516119	83516163	9878.0	1502.0
chr5	83526126	83526172	6233.0	3195.0
chr5	83564987	83565023	3916.0	199.0
chr11	38364580	38364607	2376.0	1017.0
chr17	31949657	31949700	22913.0	9464.0
chr19	3723591	3723626	3080.0	1378.0
chrUn_GL000220v1	101548	101783	180991.0	322.0
chrUn_GL000220v1	104236	105658	883409.0	96.0
chrUn_GL000220v1	107078	111003	2199439.0	35900.0
chrUn_GL000220v1	112479	112847	126264.0	12093.0
chrUn_GL000220v1	115531	115536	1151.0	254.0
chrUn_GL000220v1	118821	125551	4313959.0	1580.0
chrUn_GL000220v1	127320	128583	1083882.0	101.0
chrUn_GL000220v1	132906	133578	722160.0	29.0
chrUn_GL000220v1	134650	148244	9727063.0	2588.0
chr1	103571707	103571739	1527.0	860.0
chr18	7181379	7181415	1837.0	512.0
chrUn_KI270467v1	71	3904	8878486.0	41719.0
chr14	34924666	34924688	2255.0	928.0
chr16	32981371	32981417	1876.0	1060.0
chr22	35379686	35379717	1986.0	811.0
chr14	94590974	94591523	14076.0	4546.0
chr16	90104832	90104880	1923.0	1068.0
chr16	90108131	90109029	26600.0	14365.0
chr16	90114329	90114455	3695.0	2080.0
chr16	90117373	90117983	42896.0	22462.0
chr16	90123327	90123347	2260.0	1246.0
chr16	90162071	90162078	1595.0	883.0
chr16	90165117	90165141	1470.0	734.0
chr16	90184309	90184312	1426.0	0.0
chr16	90185672	90185683	929.0	53.0
chr16	90194842	90194870	1284.0	726.0
chr16	90197605	90198742	34616.0	17497.0
chr12	21967506	21967540	1060.0	220.0
chrUn_KI270742v1	188	11947	391110.0	119567.0
chrUn_KI270742v1	13069	14175	27949.0	10740.0
chrUn_KI270742v1	16067	17127	30920.0	8897.0
chrUn_KI270742v1	18489	18598	4014.0	2042.0
chrUn_KI270742v1	20465	22705	57502.0	32127.0
chrUn_KI270742v1	24037	24263	7929.0	4309.0
chrUn_KI270742v1	26631	30490	93104.0	23874.0
chrUn_KI270742v1	31576	31608	2456.0	1305.0
chrUn_KI270742v1	33569	33576	1685.0	844.0
chrUn_KI270742v1	34701	35439	24132.0	13111.0
chrUn_KI270742v1	37107	38018	23306.0	7639.0
chrUn_KI270742v1	42078	42097	2028.0	172.0
chrUn_KI270742v1	47334	47357	1847.0	982.0
chrUn_KI270742v1	50414	50640	4308.0	1832.0
chrUn_KI270742v1	52341	54796	80502.0	38297.0
chrUn_KI270742v1	56025	57081	42350.0	23943.0
chrUn_KI270742v1	58129	58132	1040.0	617.0
chrUn_KI270742v1	59714	59853	6967.0	683.0
chrUn_KI270742v1	60966	61301	13076.0	4744.0
chrUn_KI270742v1	63145	63160	2153.0	249.0
chrUn_KI270742v1	65265	65315	4597.0	1387.0
chrUn_KI270742v1	67414	68994	65813.0	21427.0
chrUn_KI270742v1	71254	74941	74737.0	27655.0
chrUn_KI270742v1	76857	78131	30863.0	12595.0
chrUn_KI270742v1	79636	80514	19359.0	5755.0
chrUn_KI270742v1	83171	83211	2252.0	724.0
chrUn_KI270742v1	88220	88479	5749.0	2671.0
chrUn_KI270742v1	89503	89970	13663.0	4699.0
chrUn_KI270742v1	92544	92871	5900.0	2862.0
chrUn_KI270742v1	94940	94942	1057.0	514.0
chr6	59008667	59008705	3807.0	1910.0
chr6	59013541	59013571	2325.0	1502.0
chr6	59032853	59032877	1338.0	785.0
chr6	59034040	59034086	5187.0	2910.0
chr6	59039171	59039182	1386.0	682.0
chr6	59050600	59050604	888.0	501.0
chr6	59074502	59074534	1533.0	810.0
chr6	59081091	59081096	966.0	593.0
chr6	59088864	59088865	881.0	435.0
chr6	59093616	59093664	2696.0	1814.0
chr18	11998919	11998950	4670.0	642.0
chrX	144680081	144680117	7132.0	3824.0
chr3	128150924	128150960	2087.0	69.0
chr10	2729506	2729542	1709.0	310.0
chr15	34515575	34515598	2389.0	1290.0
chr15	34544520	34544541	1212.0	658.0
chr15	34554397	34554430	1711.0	908.0
chr8	133617240	133617276	2240.0	261.0
chr17	77080217	77080244	1838.0	848.0
chr1	192662107	192662143	9023.0	210.0
chr3	120720844	120720848	1106.0	522.0
chr3	142555171	142555221	22906.0	491.0
chr10	110083119	110083155	1103.0	256.0
chr14	63688316	63688348	2801.0	1602.0
chr17	20713945	20713958	1678.0	837.0
chr17	20728156	20728181	1204.0	124.0
chr11	62559481	62559517	9129.0	260.0
chr20	28405101	28405134	2085.0	1022.0
chr20	28415933	28415940	1234.0	654.0
chr20	28455347	28455363	1561.0	859.0
chr20	28457215	28457246	2858.0	1305.0
chr20	28467644	28467670	1314.0	740.0
chr20	28469507	28469554	4667.0	2496.0
chr20	28487683	28487692	1433.0	772.0
chr20	28495177	28495216	2539.0	1163.0
chr2	217123120	217123156	6697.0	217.0
chr8	37403617	37403668	2089.0	1092.0
chr10	53228244	53228276	1309.0	761.0
chr13	97435456	97435486	3048.0	1518.0
chr13	97444831	97444867	8097.0	148.0
chr7	122284044	122284046	1354.0	612.0
chr10	130157487	130157520	3939.0	1022.0
chr13	58030369	58030403	2648.0	1292.0
chr13	83137246	83137282	1389.0	150.0
chr21	13008083	13008086	931.0	539.0
chr21	13012614	13012646	1510.0	894.0
chr21	13015896	13015897	830.0	471.0
chr20	55332212	55332226	887.0	125.0
chr8	32196024	32196060	3707.0	105.0
chr5	167303325	167303345	1274.0	535.0
chr5	179516972	179516993	1519.0	816.0
chr2	7171689	7171725	2541.0	138.0
chr11	99937375	99937411	2673.0	202.0
chr10	108859245	108859271	1916.0	565.0
chr9	83598469	83598505	13839.0	203.0
chr9	64505025	64505029	903.0	511.0
chr9	64548526	64548562	1689.0	967.0
chr9	64557474	64557497	1471.0	888.0
chr9	64578858	64578882	1447.0	838.0
chr9	64587858	64587894	1655.0	950.0
chr9	64595451	64595466	1291.0	777.0
chr1	124827430	124827466	2065.0	1138.0
chr1	124839540	124839552	2477.0	1407.0
chr1	124844284	124844301	1191.0	566.0
chr1	124855327	124855342	1110.0	808.0
chr1	124858374	124858419	5309.0	2887.0
chr1	124861022	124861026	911.0	516.0
chr1	124862492	124862517	1854.0	1049.0
chr1	124872042	124872564	3569.0	1920.0
chr1	124875906	124876016	6821.0	3823.0
chr1	124879977	124880794	8852.0	4926.0
chr1	124882313	124882325	1980.0	1078.0
chr1	124887424	124887482	3110.0	1775.0
chr1	124895081	124895098	1968.0	1137.0
chr1	124896875	124896904	2590.0	1419.0
chr7	96321738	96321774	1207.0	224.0
chr1	123500446	123504425	76079.0	21493.0
chr1	123505584	123505612	1714.0	839.0
chr1	123506682	123510148	72316.0	29541.0
chr1	123511814	123513283	23250.0	9656.0
chr1	123515120	123517230	28123.0	9841.0
chr1	123518231	123518243	3680.0	1372.0
chr1	123519342	123531655	279426.0	96835.0
chr1	123534311	123536554	54124.0	18440.0
chr1	123537586	123537624	4753.0	729.0
chr1	123539072	123541767	72053.0	31221.0
chr1	123542849	123553077	219820.0	63331.0
chr1	123554215	123556117	27427.0	12285.0
chr1	123557147	123562177	117693.0	31859.0
chr1	123563605	123568371	91175.0	32576.0
chr1	123569478	123570562	25531.0	6116.0
chr1	123571703	123572416	8641.0	3752.0
chr1	123574512	123574779	12703.0	4667.0
chr1	123576518	123578573	33757.0	12288.0
chr1	123579837	123580958	21614.0	9813.0
chr1	123582273	123588679	148770.0	59462.0
chr1	123589775	123589813	7306.0	737.0
chr1	123591205	123599372	210553.0	76557.0
chr4	143735675	143735708	1149.0	520.0
chr11	90112090	90112120	1446.0	829.0
chr11	90155548	90155580	1863.0	47.0
chr3	5541297	5541308	1159.0	653.0
chr3	5565201	5565251	2061.0	595.0
chr9	30090895	30090920	1752.0	1029.0
chr14	100614540	100614572	2548.0	132.0
chr14	100641276	100641285	985.0	512.0
chr7	34818402	34818406	1087.0	490.0
chr7	34821838	34821874	8327.0	188.0
chr1	100328	100528	7802.0	2843.0
chr1	105272	105456	8797.0	4952.0
chr1	107439	107474	1624.0	937.0
chr1	108742	108745	862.0	495.0
chr1	129265	129295	1867.0	582.0
chr1	139828	139852	1403.0	754.0
chr1	168173	168205	2124.0	1199.0
chr1	177849	177852	1723.0	980.0
chr1	180744	180922	19600.0	7799.0
chr1	182301	183852	68643.0	36626.0
chr1	185488	186871	53878.0	16817.0
chr1	188440	188987	18414.0	6757.0
chr1	190001	191841	68663.0	37008.0
chr1	194355	194713	16798.0	9031.0
chr1	197069	197234	8565.0	2450.0
chr5	82937589	82937605	2056.0	1052.0
chr5	139108605	139108641	1052.0	230.0
chr5	139179079	139179115	44740.0	223.0
chrX	58949923	58949971	8832.0	5112.0
chrX	58974569	58974578	2172.0	1255.0
chr5	56776529	56776541	5130.0	2293.0
chr4	102700700	102700728	1553.0	802.0
chr11	91162259	91162282	2405.0	1201.0
chr8	27058180	27058214	2061.0	959.0
chr8	27075849	27075885	2364.0	161.0
chrX	103238508	103238543	2042.0	1208.0
chr6	144479360	144479370	1269.0	577.0
chr18	59300087	59300122	2296.0	997.0
chr19	16581346	16581382	2454.0	254.0
chr1	6786366	6786402	2807.0	271.0
chr2	192921344	192921354	1369.0	806.0
chrUn_KI270366v1	6144	6178	2606.0	1307.0
chr17	10846521	10846831	10296.0	5608.0
chr19	44410412	44415686	99714.0	23308.0
chr19	44453792	44454826	11769.0	3277.0
chr19	44455914	44457116	18699.0	6113.0
chr19	44458676	44459874	28206.0	5740.0
chr8	87324084	87324086	1052.0	534.0
chr3	116335694	116335730	3463.0	208.0
chr3	140723180	140723216	2846.0	143.0
chr12	6153109	6153152	4347.0	1965.0
chr14	84639137	84639173	4524.0	176.0
chr14	84657940	84657973	3378.0	144.0
chr8	33281261	33281297	1821.0	163.0
chr1	229161213	229161248	3184.0	1770.0
chr3	9737136	9737172	1337.0	259.0
chr4	171863978	171864013	3365.0	1573.0
chr16	18751638	18751674	2231.0	276.0
chr16	18774194	18774199	1402.0	783.0
chr12	58798934	58798965	1778.0	814.0
chr14	35948181	35948575	26559.0	2982.0
chr1	107628521	107628557	1124.0	235.0
chr16	27268711	27268747	2508.0	450.0
chr17	43304009	43304861	28400.0	8238.0
chr17	43323589	43323710	15656.0	398.0
chr17	43386403	43386445	2626.0	188.0
chr17	43388768	43388794	1858.0	148.0
chr6	27332989	27333024	4869.0	2844.0
chr6	27335013	27335048	2324.0	1341.0
chr2	229180771	229180986	44267.0	502.0
chr4	50707293	50707335	4512.0	2481.0
chr4	50709350	50709363	1148.0	664.0
chr4	50720815	50720865	3466.0	2048.0
chr4	50736001	50736047	2784.0	1647.0
chr4	50745158	50745188	1902.0	1053.0
chr1	26404376	26404412	1259.0	157.0
chr6	83405938	83405953	987.0	536.0
chr10	97127055	97127079	1980.0	1008.0
chr10	97172169	97172205	3964.0	234.0
chr6	55130990	55131026	1557.0	191.0
chr2	152675557	152675591	6818.0	292.0
